""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","WH17U.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
9.28,9.400,-0.02928,0.923,-0.001
9.33,9.500,-0.02911,0.929,-0.001
9.35,9.600,-0.02894,0.931,-0.001
9.41,9.700,-0.02882,0.937,-0.001
9.46,9.800,-0.02865,0.941,-0.001
9.48,9.900,-0.02849,0.944,-0.001
9.53,10.000,-0.02836,0.948,-0.001
9.56,10.100,-0.02820,0.951,-0.001
9.58,10.200,-0.02807,0.953,-0.001
9.66,10.300,-0.02795,0.961,-0.001
9.64,10.400,-0.02778,0.959,-0.001
9.68,10.500,-0.02766,0.963,-0.001
9.71,10.600,-0.02753,0.966,-0.001
9.75,10.700,-0.02736,0.970,-0.001
9.77,10.800,-0.02724,0.972,-0.001
9.82,10.900,-0.02712,0.977,-0.001
9.83,11.000,-0.02695,0.978,-0.001
9.90,11.100,-0.02682,0.984,-0.001
9.94,11.200,-0.02666,0.989,-0.001
9.98,11.300,-0.02653,0.993,-0.001
10.01,11.400,-0.02637,0.995,-0.001
10.04,11.500,-0.02620,0.998,-0.001
10.10,11.600,-0.02608,1.004,-0.001
10.12,11.700,-0.02591,1.007,-0.001
10.17,11.800,-0.02574,1.012,-0.001
10.21,11.900,-0.02562,1.016,-0.001
10.26,12.000,-0.02545,1.021,-0.001
10.30,12.100,-0.02529,1.025,0.000
10.35,12.200,-0.02512,1.030,0.000
10.39,12.300,-0.02500,1.034,0.000
10.44,12.400,-0.02483,1.038,0.000
10.48,12.500,-0.02466,1.043,0.000
10.52,12.600,-0.02450,1.046,0.000
10.56,12.700,-0.02433,1.051,0.000
10.59,12.800,-0.02416,1.054,0.000
10.66,12.900,-0.02400,1.060,0.000
10.69,13.000,-0.02383,1.063,0.000
10.76,13.100,-0.02367,1.071,0.000
10.79,13.200,-0.02346,1.073,0.000
10.87,13.300,-0.02329,1.081,0.000
10.92,13.400,-0.02308,1.086,0.000
10.95,13.500,-0.02288,1.090,0.000
11.02,13.600,-0.02267,1.097,0.000
11.10,13.700,-0.02246,1.105,0.000
11.15,13.800,-0.02225,1.109,0.000
11.22,13.900,-0.02205,1.116,0.000
11.26,14.000,-0.02180,1.120,0.000
11.35,14.100,-0.02159,1.129,0.000
11.40,14.200,-0.02138,1.134,0.000
11.46,14.300,-0.02117,1.141,0.000
11.52,14.400,-0.02096,1.146,0.000
11.56,14.500,-0.02076,1.150,0.000
11.65,14.600,-0.02055,1.158,0.000
11.66,14.700,-0.02034,1.160,0.000
11.73,14.800,-0.02013,1.167,0.000
11.78,14.900,-0.01997,1.172,0.000
11.83,15.000,-0.01980,1.177,0.000
11.87,15.100,-0.01964,1.180,0.000
11.92,15.200,-0.01947,1.185,0.000
11.95,15.300,-0.01930,1.189,0.000
12.00,15.400,-0.01914,1.194,0.000
12.04,15.500,-0.01901,1.198,0.000
12.07,15.600,-0.01885,1.201,0.000
12.12,15.700,-0.01872,1.205,0.000
12.14,15.800,-0.01855,1.208,0.000
12.20,15.900,-0.01843,1.214,0.000
12.23,16.000,-0.01831,1.216,0.000
12.28,16.100,-0.01814,1.222,0.000
12.31,16.200,-0.01801,1.225,0.000
12.36,16.300,-0.01789,1.229,0.000
12.38,16.400,-0.01772,1.232,0.000
12.43,16.500,-0.01760,1.236,0.000
12.47,16.600,-0.01747,1.241,0.000
12.52,16.700,-0.01731,1.245,0.000
12.57,16.800,-0.01718,1.250,0.000
12.59,16.900,-0.01702,1.252,0.000
12.66,17.000,-0.01685,1.260,0.000
12.69,17.100,-0.01673,1.263,0.000
12.74,17.200,-0.01656,1.267,0.000
12.77,17.300,-0.01639,1.271,0.000
12.83,17.400,-0.01627,1.276,0.000
12.88,17.500,-0.01610,1.282,0.000
12.92,17.600,-0.01594,1.286,0.000
12.99,17.700,-0.01577,1.292,0.000
13.01,17.800,-0.01565,1.294,0.000
13.05,17.900,-0.01548,1.299,0.000
13.10,18.000,-0.01531,1.303,0.000
13.15,18.100,-0.01515,1.309,0.000
13.20,18.200,-0.01502,1.313,0.000
13.24,18.300,-0.01486,1.317,0.000
13.31,18.400,-0.01469,1.324,0.000
13.36,18.500,-0.01452,1.329,0.000
13.39,18.600,-0.01432,1.332,0.000
13.45,18.700,-0.01415,1.338,0.000
13.52,18.800,-0.01398,1.345,0.000
13.55,18.900,-0.01378,1.348,0.000
13.61,19.000,-0.01361,1.354,0.000
13.69,19.100,-0.01340,1.361,0.000
13.73,19.200,-0.01319,1.366,0.000
13.82,19.300,-0.01299,1.375,0.000
13.87,19.400,-0.01278,1.380,0.000
13.94,19.500,-0.01257,1.386,0.000
14.02,19.600,-0.01236,1.394,0.000
14.07,19.700,-0.01216,1.400,0.000
14.15,19.800,-0.01195,1.408,0.000
14.21,19.900,-0.01174,1.414,0.000
14.28,20.000,-0.01153,1.420,0.000
14.33,20.100,-0.01132,1.426,0.000
14.40,20.200,-0.01112,1.432,0.000
14.45,20.300,-0.01091,1.438,0.000
14.51,20.400,-0.01070,1.443,0.000
14.48,20.500,-0.01053,1.441,0.000
14.57,20.600,-0.01037,1.449,0.000
14.60,20.700,-0.01020,1.452,0.000
14.68,20.800,-0.01004,1.460,0.000
14.70,20.900,-0.00987,1.463,0.000
14.75,21.000,-0.00970,1.467,0.000
14.81,21.100,-0.00958,1.473,0.000
14.86,21.200,-0.00941,1.478,0.000
14.90,21.300,-0.00929,1.483,0.000
14.95,21.400,-0.00912,1.487,0.000
14.99,21.500,-0.00900,1.491,0.000
15.03,21.600,-0.00887,1.495,0.000
15.08,21.700,-0.00871,1.501,0.000
15.14,21.800,-0.00858,1.506,0.000
15.16,21.900,-0.00846,1.509,0.000
15.22,22.000,-0.00829,1.514,0.000
15.26,22.100,-0.00817,1.518,0.000
15.33,22.200,-0.00804,1.525,0.000
15.36,22.300,-0.00787,1.528,0.000
15.40,22.400,-0.00775,1.532,0.000
15.44,22.500,-0.00758,1.536,0.000
15.49,22.600,-0.00746,1.541,0.000
15.55,22.700,-0.00729,1.547,0.000
15.60,22.800,-0.00717,1.552,0.000
15.67,22.900,-0.00700,1.558,0.000
15.71,23.000,-0.00684,1.562,0.000
15.77,23.100,-0.00671,1.569,0.000
15.83,23.200,-0.00655,1.575,0.000
15.88,23.300,-0.00642,1.580,0.000
15.92,23.400,-0.00625,1.584,0.000
15.97,23.500,-0.00609,1.589,0.000
16.01,23.600,-0.00596,1.592,0.000
16.08,23.700,-0.00580,1.599,0.000
16.14,23.800,-0.00563,1.606,0.000
16.19,23.900,-0.00546,1.610,0.000
16.26,24.000,-0.00534,1.618,0.000
16.32,24.100,-0.00517,1.623,0.000
16.40,24.200,-0.00501,1.631,0.000
16.41,24.300,-0.00484,1.632,0.000
16.52,24.400,-0.00463,1.643,0.000
16.58,24.500,-0.00447,1.649,0.000
16.64,24.600,-0.00426,1.655,0.000
16.72,24.700,-0.00409,1.663,0.000
16.80,24.800,-0.00389,1.672,0.000
16.91,24.900,-0.00368,1.682,0.000
16.97,25.000,-0.00347,1.689,0.000
17.06,25.100,-0.00326,1.697,0.000
17.14,25.200,-0.00301,1.705,0.000
17.22,25.300,-0.00281,1.713,0.000
17.26,25.400,-0.00260,1.718,0.000
17.36,25.500,-0.00239,1.727,0.000
17.45,25.600,-0.00218,1.736,0.000
17.51,25.700,-0.00197,1.742,0.000
17.58,25.800,-0.00181,1.749,0.000
17.65,25.900,-0.00160,1.756,0.000
17.73,26.000,-0.00139,1.763,0.000
17.79,26.100,-0.00123,1.770,0.000
17.86,26.200,-0.00106,1.777,0.000
17.91,26.300,-0.00089,1.782,0.000
17.96,26.400,-0.00073,1.787,0.000
18.05,26.500,-0.00056,1.796,0.000
18.08,26.600,-0.00039,1.799,0.000
18.12,26.700,-0.00027,1.803,0.000
18.18,26.800,-0.00010,1.809,0.000
18.23,26.900,0.00002,1.814,0.000
18.29,27.000,0.00015,1.819,0.000
18.33,27.100,0.00031,1.824,0.000
18.37,27.200,0.00044,1.827,0.000
18.42,27.300,0.00056,1.832,0.000
18.47,27.400,0.00069,1.838,0.000
18.53,27.500,0.00081,1.843,0.000
18.55,27.600,0.00093,1.846,0.000
18.63,27.700,0.00106,1.853,0.000
18.67,27.800,0.00123,1.858,0.000
18.73,27.900,0.00135,1.863,0.000
18.79,28.000,0.00148,1.869,0.000
18.83,28.100,0.00164,1.873,0.000
18.89,28.200,0.00177,1.879,0.000
18.92,28.300,0.00189,1.882,0.000
18.99,28.400,0.00206,1.889,0.000
19.01,28.500,0.00218,1.891,0.000
19.11,28.600,0.00235,1.901,0.000
19.19,28.700,0.00247,1.909,0.000
19.28,28.800,0.00264,1.918,0.000
19.35,28.900,0.00280,1.925,0.000
19.37,29.000,0.00293,1.927,0.000
19.47,29.100,0.00310,1.937,0.000
19.49,29.200,0.00322,1.939,0.000
19.56,29.300,0.00339,1.946,0.000
19.62,29.400,0.00351,1.952,0.000
19.70,29.500,0.00368,1.960,0.000
19.76,29.600,0.00384,1.966,0.000
19.81,29.700,0.00401,1.971,0.000
19.88,29.800,0.00418,1.978,0.000
19.94,29.900,0.00430,1.984,0.000
20.02,30.000,0.00447,1.991,0.000
20.08,30.100,0.00467,1.997,0.000
20.19,30.200,0.00484,2.009,0.000
20.25,30.300,0.00501,2.015,0.000
20.37,30.400,0.00522,2.027,0.000
20.43,30.500,0.00542,2.032,0.000
20.52,30.600,0.00559,2.041,0.000
20.59,30.700,0.00580,2.048,0.000
20.66,30.800,0.00600,2.056,0.000
20.79,30.900,0.00621,2.068,0.000
20.90,31.000,0.00646,2.079,0.000
20.98,31.100,0.00667,2.087,0.000
21.06,31.200,0.00688,2.095,0.000
21.14,31.300,0.00709,2.103,0.000
21.26,31.400,0.00729,2.115,0.000
21.32,31.500,0.00746,2.121,0.000
21.39,31.600,0.00767,2.128,0.000
21.51,31.700,0.00787,2.140,0.000
21.55,31.800,0.00804,2.144,0.000
21.63,31.900,0.00825,2.152,0.000
21.68,32.000,0.00841,2.157,0.000
21.78,32.100,0.00858,2.167,0.000
21.81,32.200,0.00875,2.170,0.000
21.90,32.300,0.00891,2.178,0.000
21.97,32.400,0.00904,2.186,0.000
21.99,32.500,0.00920,2.188,0.000
22.08,32.600,0.00933,2.197,0.000
22.14,32.700,0.00950,2.202,0.000
22.23,32.800,0.00962,2.212,0.000
22.31,32.900,0.00979,2.219,0.000
22.32,33.000,0.00991,2.221,0.000
22.40,33.100,0.01004,2.228,0.000
22.45,33.200,0.01020,2.233,0.000
22.50,33.300,0.01033,2.238,0.000
22.56,33.400,0.01045,2.244,0.000
22.63,33.500,0.01058,2.251,0.000
22.68,33.600,0.01074,2.257,0.000
22.76,33.700,0.01087,2.264,0.000
22.81,33.800,0.01099,2.269,0.000
22.87,33.900,0.01116,2.275,0.000
22.95,34.000,0.01128,2.283,0.000
23.01,34.100,0.01145,2.289,0.000
23.09,34.200,0.01157,2.297,0.000
23.15,34.300,0.01174,2.303,0.000
23.23,34.400,0.01186,2.311,0.000
23.31,34.500,0.01203,2.319,0.000
23.39,34.600,0.01216,2.327,0.000
23.43,34.700,0.01232,2.331,0.000
23.52,34.800,0.01249,2.340,0.000
23.62,34.900,0.01261,2.350,0.000
23.67,35.000,0.01278,2.355,0.000
23.75,35.100,0.01294,2.363,0.000
23.82,35.200,0.01311,2.370,0.000
23.89,35.300,0.01324,2.377,0.000
23.97,35.400,0.01340,2.385,0.000
24.05,35.500,0.01357,2.393,0.000
24.15,35.600,0.01373,2.403,0.000
24.22,35.700,0.01390,2.410,0.000
24.32,35.800,0.01407,2.419,0.000
24.39,35.900,0.01423,2.426,0.000
24.48,36.000,0.01444,2.436,0.000
24.54,36.100,0.01461,2.441,0.000
24.66,36.200,0.01481,2.453,0.000
24.74,36.300,0.01498,2.461,0.000
24.83,36.400,0.01519,2.470,0.000
24.94,36.500,0.01540,2.481,0.000
25.07,36.600,0.01560,2.494,0.000
25.16,36.700,0.01581,2.503,0.000
25.28,36.800,0.01602,2.515,0.000
25.37,36.900,0.01623,2.524,0.000
25.47,37.000,0.01644,2.534,0.000
25.54,37.100,0.01664,2.541,0.000
25.66,37.200,0.01685,2.553,0.000
25.75,37.300,0.01702,2.562,0.000
25.84,37.400,0.01722,2.571,0.000
25.93,37.500,0.01743,2.579,0.000
26.02,37.600,0.01760,2.588,0.000
26.13,37.700,0.01777,2.599,0.000
26.22,37.800,0.01797,2.608,0.000
26.27,37.900,0.01814,2.614,0.000
26.36,38.000,0.01826,2.622,0.000
26.43,38.100,0.01843,2.629,0.000
26.51,38.200,0.01860,2.637,0.000
26.56,38.300,0.01872,2.643,0.000
26.67,38.400,0.01889,2.653,0.000
26.72,38.500,0.01901,2.659,0.000
26.78,38.600,0.01918,2.665,0.000
26.87,38.700,0.01930,2.673,0.000
26.95,38.800,0.01943,2.681,0.000
27.01,38.900,0.01959,2.687,0.000
27.10,39.000,0.01972,2.696,0.000
27.15,39.100,0.01984,2.701,0.000
27.24,39.200,0.01997,2.710,0.000
27.30,39.300,0.02013,2.716,0.000
27.37,39.400,0.02026,2.723,0.000
27.44,39.500,0.02038,2.730,0.000
27.51,39.600,0.02055,2.737,0.000
27.58,39.700,0.02067,2.744,0.000
27.67,39.800,0.02080,2.753,0.000
27.76,39.900,0.02096,2.762,0.000
27.82,40.000,0.02109,2.768,0.000
27.91,40.100,0.02126,2.777,0.000
27.98,40.200,0.02138,2.784,0.000
28.05,40.300,0.02155,2.790,0.000
28.16,40.400,0.02171,2.801,0.000
28.23,40.500,0.02184,2.809,0.000
28.32,40.600,0.02200,2.817,0.000
28.40,40.700,0.02213,2.825,0.000
28.48,40.800,0.02229,2.833,0.000
28.55,40.900,0.02246,2.840,0.000
28.66,41.000,0.02263,2.852,0.000
28.74,41.100,0.02275,2.859,0.000
28.82,41.200,0.02292,2.867,0.000
28.91,41.300,0.02308,2.876,0.000
28.99,41.400,0.02325,2.884,0.000
29.08,41.500,0.02342,2.893,0.000
29.14,41.600,0.02358,2.899,0.000
29.24,41.700,0.02375,2.909,0.000
29.37,41.800,0.02392,2.922,0.000
29.48,41.900,0.02412,2.933,0.000
29.60,42.000,0.02433,2.945,0.000
29.72,42.100,0.02454,2.957,0.000
29.85,42.200,0.02475,2.970,0.000
29.93,42.300,0.02495,2.978,0.000
30.11,42.400,0.02516,2.996,0.000
30.22,42.500,0.02541,3.006,0.001
30.34,42.600,0.02562,3.019,0.001
30.46,42.700,0.02583,3.031,0.001
30.58,42.800,0.02603,3.042,0.001
30.70,42.900,0.02624,3.054,0.001
30.79,43.000,0.02645,3.063,0.001
30.91,43.100,0.02666,3.075,0.001
31.00,43.200,0.02687,3.084,0.001
31.12,43.300,0.02703,3.096,0.001
31.24,43.400,0.02724,3.107,0.001
31.32,43.500,0.02741,3.116,0.001
31.37,43.600,0.02757,3.121,0.001
31.49,43.700,0.02774,3.133,0.001
31.58,43.800,0.02786,3.142,0.001
31.67,43.900,0.02803,3.150,0.001
31.75,44.000,0.02815,3.158,0.001
31.81,44.100,0.02832,3.165,0.001
31.91,44.200,0.02844,3.175,0.001
31.98,44.300,0.02861,3.182,0.001
32.09,44.400,0.02874,3.192,0.001
32.19,44.500,0.02886,3.203,0.001
32.23,44.600,0.02899,3.207,0.001
32.31,44.700,0.02915,3.215,0.001
32.44,44.800,0.02928,3.227,0.001
32.49,44.900,0.02940,3.233,0.001
32.58,45.000,0.02957,3.241,0.001
32.63,45.100,0.02969,3.246,0.001
32.74,45.200,0.02982,3.257,0.001
32.84,45.300,0.02998,3.267,0.001
32.89,45.400,0.03011,3.272,0.001
33.02,45.500,0.03027,3.285,0.001
33.08,45.600,0.03044,3.291,0.001
33.18,45.700,0.03056,3.301,0.001
33.31,45.800,0.03073,3.314,0.001
33.36,45.900,0.03090,3.319,0.001
33.46,46.000,0.03102,3.329,0.001
33.57,46.100,0.03119,3.340,0.001
33.67,46.200,0.03135,3.350,0.001
33.75,46.300,0.03152,3.358,0.001
33.91,46.400,0.03169,3.374,0.001
33.94,46.500,0.03181,3.376,0.001
34.04,46.600,0.03198,3.386,0.001
34.17,46.700,0.03214,3.399,0.001
34.26,46.800,0.03231,3.408,0.001
34.35,46.900,0.03248,3.417,0.001
34.46,47.000,0.03264,3.429,0.001
34.58,47.100,0.03281,3.440,0.001
34.67,47.200,0.03297,3.449,0.001
34.82,47.300,0.03318,3.464,0.001
34.93,47.400,0.03335,3.475,0.001
35.07,47.500,0.03356,3.489,0.001
35.18,47.600,0.03376,3.500,0.001
35.30,47.700,0.03397,3.512,0.001
35.44,47.800,0.03418,3.526,0.001
35.60,47.900,0.03439,3.541,0.001
35.74,48.000,0.03464,3.556,0.001
35.87,48.100,0.03484,3.568,0.001
36.02,48.200,0.03505,3.584,0.001
36.14,48.300,0.03530,3.595,0.001
36.30,48.400,0.03551,3.611,0.001
36.43,48.500,0.03572,3.624,0.001
36.61,48.600,0.03592,3.642,0.001
36.68,48.700,0.03613,3.649,0.001
36.83,48.800,0.03634,3.664,0.001
36.93,48.900,0.03651,3.674,0.001
37.06,49.000,0.03667,3.687,0.001
37.18,49.100,0.03688,3.699,0.001
37.29,49.200,0.03705,3.709,0.001
37.35,49.300,0.03721,3.716,0.001
37.48,49.400,0.03734,3.729,0.001
37.55,49.500,0.03750,3.736,0.001
37.68,49.600,0.03767,3.749,0.001
37.75,49.700,0.03779,3.755,0.001
37.87,49.800,0.03796,3.768,0.001
37.91,49.900,0.03809,3.772,0.001
38.00,50.000,0.03825,3.780,0.001
38.10,50.100,0.03838,3.790,0.001
38.19,50.200,0.03850,3.799,0.001
38.30,50.300,0.03863,3.810,0.001
38.35,50.400,0.03879,3.815,0.001
38.44,50.500,0.03892,3.824,0.001
38.55,50.600,0.03904,3.835,0.001
38.63,50.700,0.03921,3.843,0.001
38.72,50.800,0.03933,3.852,0.001
38.78,50.900,0.03950,3.858,0.001
38.89,51.000,0.03962,3.869,0.001
39.00,51.100,0.03979,3.880,0.001
39.09,51.200,0.03991,3.889,0.001
39.19,51.300,0.04008,3.898,0.001
39.31,51.400,0.04025,3.911,0.001
39.40,51.500,0.04037,3.919,0.001
39.52,51.600,0.04054,3.932,0.001
39.61,51.700,0.04066,3.940,0.001
39.71,51.800,0.04083,3.950,0.001
39.85,51.900,0.04099,3.964,0.001
39.93,52.000,0.04116,3.972,0.001
40.02,52.100,0.04129,3.981,0.001
40.10,52.200,0.04145,3.989,0.001
40.27,52.300,0.04162,4.006,0.001
40.36,52.400,0.04174,4.015,0.001
40.47,52.500,0.04191,4.026,0.001
40.54,52.600,0.04208,4.033,0.001
40.70,52.700,0.04224,4.049,0.001
40.79,52.800,0.04245,4.058,0.001
40.98,52.900,0.04262,4.077,0.001
41.06,53.000,0.04278,4.085,0.001
41.23,53.100,0.04299,4.101,0.001
41.33,53.200,0.04320,4.112,0.001
41.52,53.300,0.04336,4.131,0.001
41.65,53.400,0.04361,4.143,0.001
41.83,53.500,0.04382,4.161,0.001
41.97,53.600,0.04403,4.175,0.001
42.12,53.700,0.04424,4.190,0.001
42.29,53.800,0.04444,4.207,0.001
42.45,53.900,0.04465,4.223,0.001
42.61,54.000,0.04486,4.239,0.001
42.70,54.100,0.04507,4.248,0.001
42.87,54.200,0.04528,4.265,0.001
43.02,54.300,0.04544,4.280,0.001
43.13,54.400,0.04565,4.291,0.001
43.26,54.500,0.04586,4.304,0.001
43.36,54.600,0.04602,4.314,0.001
43.52,54.700,0.04619,4.329,0.001
43.62,54.800,0.04636,4.340,0.001
43.72,54.900,0.04652,4.349,0.001
43.86,55.000,0.04669,4.363,0.001
43.96,55.100,0.04685,4.373,0.001
44.05,55.200,0.04698,4.382,0.001
44.16,55.300,0.04715,4.393,0.001
44.26,55.400,0.04727,4.403,0.001
44.37,55.500,0.04744,4.414,0.001
44.47,55.600,0.04756,4.423,0.001
44.57,55.700,0.04769,4.434,0.001
44.65,55.800,0.04785,4.442,0.001
44.77,55.900,0.04798,4.453,0.001
44.85,56.000,0.04810,4.462,0.001
44.92,56.100,0.04823,4.468,0.001
45.05,56.200,0.04839,4.482,0.001
45.14,56.300,0.04852,4.491,0.001
45.26,56.400,0.04864,4.503,0.001
45.37,56.500,0.04881,4.513,0.001
45.47,56.600,0.04893,4.524,0.001
45.57,56.700,0.04906,4.534,0.001
45.71,56.800,0.04922,4.547,0.001
45.80,56.900,0.04939,4.556,0.001
45.91,57.000,0.04951,4.567,0.001
46.01,57.100,0.04964,4.577,0.001
46.15,57.200,0.04980,4.591,0.001
46.25,57.300,0.04997,4.601,0.001
46.39,57.400,0.05014,4.615,0.001
46.52,57.500,0.05026,4.628,0.001
46.61,57.600,0.05043,4.637,0.001
46.73,57.700,0.05059,4.649,0.001
46.86,57.800,0.05072,4.661,0.001
46.96,57.900,0.05089,4.671,0.001
47.08,58.000,0.05105,4.683,0.001
47.21,58.100,0.05122,4.696,0.001
47.34,58.200,0.05134,4.710,0.001
47.48,58.300,0.05151,4.723,0.001
47.61,58.400,0.05167,4.737,0.001
47.76,58.500,0.05184,4.751,0.001
47.85,58.600,0.05205,4.761,0.001
48.03,58.700,0.05221,4.778,0.001
48.17,58.800,0.05238,4.792,0.001
48.31,58.900,0.05259,4.806,0.001
48.44,59.000,0.05280,4.819,0.001
48.63,59.100,0.05300,4.838,0.001
48.83,59.200,0.05321,4.857,0.001
49.01,59.300,0.05342,4.875,0.001
49.13,59.400,0.05367,4.888,0.001
49.34,59.500,0.05388,4.909,0.001
49.48,59.600,0.05408,4.922,0.001
49.67,59.700,0.05429,4.942,0.001
49.85,59.800,0.05450,4.959,0.001
49.96,59.900,0.05471,4.970,0.001
50.13,60.000,0.05492,4.987,0.001
50.31,60.100,0.05512,5.005,0.001
50.42,60.200,0.05529,5.016,0.001
50.57,60.300,0.05550,5.030,0.001
50.70,60.400,0.05566,5.044,0.001
50.81,60.500,0.05583,5.055,0.001
50.95,60.600,0.05600,5.069,0.001
51.09,60.700,0.05616,5.082,0.001
51.19,60.800,0.05629,5.092,0.001
51.28,60.900,0.05645,5.102,0.001
51.39,61.000,0.05662,5.113,0.001
51.54,61.100,0.05674,5.127,0.001
51.63,61.200,0.05687,5.136,0.001
51.74,61.300,0.05704,5.147,0.001
51.82,61.400,0.05716,5.156,0.001
51.97,61.500,0.05728,5.170,0.001
52.09,61.600,0.05745,5.182,0.001
52.15,61.700,0.05758,5.188,0.001
52.28,61.800,0.05770,5.201,0.001
52.41,61.900,0.05782,5.214,0.001
52.51,62.000,0.05799,5.223,0.001
52.63,62.100,0.05812,5.235,0.001
52.74,62.200,0.05824,5.247,0.001
52.86,62.300,0.05841,5.259,0.001
53.02,62.400,0.05853,5.274,0.001
53.06,62.500,0.05866,5.279,0.001
53.21,62.600,0.05882,5.293,0.001
53.33,62.700,0.05895,5.305,0.001
53.47,62.800,0.05911,5.319,0.001
53.60,62.900,0.05924,5.333,0.001
53.70,63.000,0.05940,5.342,0.001
53.86,63.100,0.05957,5.358,0.001
53.98,63.200,0.05969,5.370,0.001
54.09,63.300,0.05986,5.381,0.001
54.23,63.400,0.06003,5.395,0.001
54.37,63.500,0.06019,5.409,0.001
54.47,63.600,0.06032,5.418,0.001
54.66,63.700,0.06048,5.438,0.001
54.76,63.800,0.06065,5.448,0.001
54.90,63.900,0.06082,5.462,0.001
55.02,64.000,0.06098,5.474,0.001
