""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","WH12Z.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
5.21,7.300,-0.02457,0.876,0.000
5.24,7.400,-0.02436,0.880,0.000
5.30,7.500,-0.02420,0.891,0.000
5.34,7.600,-0.02399,0.897,0.000
5.37,7.700,-0.02378,0.903,0.000
5.41,7.800,-0.02357,0.910,0.000
5.45,7.900,-0.02337,0.917,0.000
5.49,8.000,-0.02316,0.923,0.000
5.53,8.100,-0.02295,0.931,0.000
5.58,8.200,-0.02274,0.939,0.000
5.61,8.300,-0.02254,0.944,0.000
5.68,8.400,-0.02233,0.954,0.000
5.70,8.500,-0.02216,0.959,0.000
5.74,8.600,-0.02200,0.965,0.000
5.78,8.700,-0.02179,0.972,0.000
5.81,8.800,-0.02162,0.977,0.000
5.85,8.900,-0.02146,0.983,0.000
5.87,9.000,-0.02129,0.988,0.000
5.90,9.100,-0.02112,0.991,0.000
5.95,9.200,-0.02100,1.000,0.000
5.98,9.300,-0.02083,1.005,0.000
6.01,9.400,-0.02067,1.010,0.000
6.06,9.500,-0.02054,1.019,0.000
6.07,9.600,-0.02042,1.020,0.000
6.09,9.700,-0.02025,1.024,0.000
6.12,9.800,-0.02013,1.029,0.000
6.16,9.900,-0.02000,1.036,0.000
6.19,10.000,-0.01983,1.040,0.000
6.19,10.100,-0.01971,1.041,0.000
6.25,10.200,-0.01959,1.050,0.000
6.24,10.300,-0.01942,1.050,0.000
6.29,10.400,-0.01929,1.058,0.000
6.33,10.500,-0.01917,1.064,0.000
6.35,10.600,-0.01900,1.068,0.000
6.39,10.700,-0.01888,1.075,0.000
6.43,10.800,-0.01871,1.081,0.000
6.47,10.900,-0.01859,1.089,0.000
6.49,11.000,-0.01846,1.091,0.000
6.53,11.100,-0.01830,1.099,0.000
6.57,11.200,-0.01813,1.105,0.000
6.60,11.300,-0.01801,1.109,0.000
6.66,11.400,-0.01784,1.120,0.000
6.69,11.500,-0.01767,1.125,0.000
6.70,11.600,-0.01755,1.126,0.000
6.75,11.700,-0.01738,1.135,0.000
6.78,11.800,-0.01722,1.141,0.000
6.83,11.900,-0.01709,1.148,0.000
6.88,12.000,-0.01693,1.156,0.000
6.90,12.100,-0.01676,1.160,0.000
6.94,12.200,-0.01659,1.167,0.000
6.98,12.300,-0.01643,1.173,0.000
7.02,12.400,-0.01630,1.181,0.000
7.05,12.500,-0.01609,1.186,0.000
7.11,12.600,-0.01593,1.195,0.000
7.16,12.700,-0.01576,1.204,0.000
7.19,12.800,-0.01555,1.209,0.000
7.24,12.900,-0.01539,1.218,0.000
7.30,13.000,-0.01518,1.227,0.000
7.36,13.100,-0.01497,1.237,0.000
7.41,13.200,-0.01477,1.246,0.000
7.48,13.300,-0.01452,1.258,0.000
7.54,13.400,-0.01431,1.267,0.000
7.58,13.500,-0.01410,1.274,0.000
7.64,13.600,-0.01385,1.285,0.000
7.71,13.700,-0.01364,1.297,0.000
7.75,13.800,-0.01344,1.302,0.000
7.82,13.900,-0.01323,1.316,0.000
7.87,14.000,-0.01302,1.323,0.000
7.89,14.100,-0.01281,1.326,0.000
7.96,14.200,-0.01265,1.338,0.000
8.00,14.300,-0.01244,1.345,0.000
8.04,14.400,-0.01227,1.353,0.000
8.07,14.500,-0.01211,1.358,0.000
8.13,14.600,-0.01194,1.367,0.000
8.16,14.700,-0.01177,1.372,0.000
8.21,14.800,-0.01165,1.380,0.000
8.24,14.900,-0.01148,1.386,0.000
8.26,15.000,-0.01136,1.389,0.000
8.30,15.100,-0.01119,1.395,0.000
8.34,15.200,-0.01107,1.402,0.000
8.37,15.300,-0.01090,1.407,0.000
8.39,15.400,-0.01078,1.411,0.000
8.45,15.500,-0.01065,1.421,0.000
8.47,15.600,-0.01048,1.424,0.000
8.51,15.700,-0.01036,1.431,0.000
8.55,15.800,-0.01024,1.437,0.000
8.58,15.900,-0.01011,1.443,0.000
8.60,16.000,-0.00994,1.446,0.000
8.65,16.100,-0.00982,1.455,0.000
8.70,16.200,-0.00970,1.462,0.000
8.74,16.300,-0.00953,1.469,0.000
8.77,16.400,-0.00940,1.475,0.000
8.82,16.500,-0.00924,1.483,0.000
8.86,16.600,-0.00907,1.490,0.000
8.90,16.700,-0.00895,1.497,0.000
8.94,16.800,-0.00878,1.504,0.000
8.98,16.900,-0.00861,1.510,0.000
9.02,17.000,-0.00849,1.516,0.000
9.06,17.100,-0.00832,1.523,0.000
9.10,17.200,-0.00816,1.530,0.000
9.16,17.300,-0.00803,1.540,0.000
9.20,17.400,-0.00787,1.547,0.000
9.23,17.500,-0.00770,1.552,0.000
9.29,17.600,-0.00753,1.562,0.000
9.34,17.700,-0.00737,1.571,0.000
9.38,17.800,-0.00720,1.578,0.000
9.42,17.900,-0.00704,1.584,0.000
9.48,18.000,-0.00691,1.595,0.000
9.51,18.100,-0.00674,1.599,0.000
9.58,18.200,-0.00654,1.610,0.000
9.65,18.300,-0.00637,1.622,0.000
9.71,18.400,-0.00616,1.632,0.000
9.78,18.500,-0.00600,1.644,0.000
9.85,18.600,-0.00579,1.656,0.000
9.91,18.700,-0.00558,1.666,0.000
9.98,18.800,-0.00537,1.679,0.000
10.05,18.900,-0.00517,1.690,0.000
10.12,19.000,-0.00492,1.701,0.000
10.19,19.100,-0.00471,1.713,0.000
10.24,19.200,-0.00450,1.722,0.000
10.33,19.300,-0.00425,1.736,0.000
10.39,19.400,-0.00404,1.748,0.000
10.45,19.500,-0.00384,1.758,0.000
10.52,19.600,-0.00363,1.768,0.000
10.55,19.700,-0.00342,1.774,0.000
10.63,19.800,-0.00321,1.787,0.000
10.67,19.900,-0.00305,1.795,0.000
10.72,20.000,-0.00284,1.802,0.000
10.79,20.100,-0.00267,1.814,0.000
10.81,20.200,-0.00251,1.818,0.000
10.87,20.300,-0.00234,1.828,0.000
10.93,20.400,-0.00222,1.837,0.000
10.96,20.500,-0.00205,1.842,0.000
11.01,20.600,-0.00188,1.851,0.000
11.06,20.700,-0.00176,1.859,0.000
11.12,20.800,-0.00159,1.869,0.000
11.14,20.900,-0.00143,1.874,0.000
11.19,21.000,-0.00130,1.881,0.000
11.25,21.100,-0.00118,1.892,0.000
11.30,21.200,-0.00101,1.900,0.000
11.31,21.300,-0.00089,1.902,0.000
11.38,21.400,-0.00076,1.914,0.000
11.41,21.500,-0.00059,1.919,0.000
11.47,21.600,-0.00047,1.928,0.000
11.51,21.700,-0.00035,1.935,0.000
11.54,21.800,-0.00018,1.940,0.000
11.59,21.900,-0.00005,1.949,0.000
11.63,22.000,0.00011,1.956,0.000
11.68,22.100,0.00028,1.964,0.000
11.74,22.200,0.00040,1.974,0.000
11.80,22.300,0.00057,1.984,0.000
11.85,22.400,0.00069,1.992,0.000
11.88,22.500,0.00086,1.998,0.000
11.95,22.600,0.00103,2.009,0.000
12.00,22.700,0.00115,2.018,0.000
12.06,22.800,0.00132,2.028,0.000
12.12,22.900,0.00148,2.037,0.000
12.16,23.000,0.00165,2.045,0.000
12.23,23.100,0.00177,2.056,0.000
12.29,23.200,0.00194,2.066,0.000
12.35,23.300,0.00211,2.077,0.000
12.40,23.400,0.00227,2.085,0.000
12.46,23.500,0.00244,2.095,0.000
12.51,23.600,0.00261,2.103,0.000
12.56,23.700,0.00277,2.111,0.000
12.63,23.800,0.00294,2.124,0.000
12.70,23.900,0.00315,2.135,0.000
12.77,24.000,0.00331,2.147,0.000
12.82,24.100,0.00352,2.155,0.000
12.89,24.200,0.00373,2.168,0.000
12.96,24.300,0.00394,2.180,0.000
13.04,24.400,0.00414,2.192,0.000
13.11,24.500,0.00435,2.205,0.000
13.18,24.600,0.00456,2.217,0.000
13.26,24.700,0.00477,2.230,0.000
13.37,24.800,0.00497,2.248,0.000
13.42,24.900,0.00518,2.256,0.000
13.49,25.000,0.00539,2.269,0.000
13.55,25.100,0.00556,2.278,0.000
13.64,25.200,0.00576,2.293,0.000
13.71,25.300,0.00597,2.306,0.000
13.77,25.400,0.00618,2.315,0.000
13.84,25.500,0.00635,2.327,0.000
13.89,25.600,0.00655,2.336,0.000
13.97,25.700,0.00672,2.348,0.000
14.02,25.800,0.00689,2.357,0.000
14.08,25.900,0.00705,2.367,0.000
14.11,26.000,0.00722,2.373,0.000
14.18,26.100,0.00738,2.385,0.000
14.24,26.200,0.00751,2.395,0.000
14.31,26.300,0.00768,2.406,0.000
14.35,26.400,0.00780,2.413,0.000
14.39,26.500,0.00797,2.420,0.000
14.45,26.600,0.00809,2.429,0.000
14.50,26.700,0.00826,2.437,0.000
14.56,26.800,0.00838,2.449,0.000
14.61,26.900,0.00851,2.456,0.000
14.67,27.000,0.00867,2.466,0.000
14.71,27.100,0.00880,2.473,0.000
14.74,27.200,0.00892,2.479,0.000
14.81,27.300,0.00909,2.491,0.000
14.85,27.400,0.00921,2.497,0.000
14.92,27.500,0.00934,2.508,0.000
14.96,27.600,0.00950,2.515,0.000
15.02,27.700,0.00967,2.526,0.000
15.07,27.800,0.00979,2.535,0.000
15.12,27.900,0.00996,2.542,0.000
15.19,28.000,0.01009,2.554,0.000
15.24,28.100,0.01025,2.563,0.000
15.32,28.200,0.01038,2.576,0.000
15.37,28.300,0.01054,2.584,0.000
15.42,28.400,0.01071,2.593,0.000
15.46,28.500,0.01083,2.600,0.000
15.55,28.600,0.01100,2.614,0.000
15.59,28.700,0.01117,2.621,0.000
15.65,28.800,0.01133,2.631,0.000
15.71,28.900,0.01146,2.642,0.000
15.78,29.000,0.01162,2.653,0.000
15.83,29.100,0.01179,2.662,0.000
15.90,29.200,0.01196,2.673,0.000
15.98,29.300,0.01212,2.687,0.000
16.05,29.400,0.01229,2.698,0.000
16.12,29.500,0.01245,2.710,0.000
16.20,29.600,0.01266,2.723,0.000
16.26,29.700,0.01283,2.734,0.000
16.35,29.800,0.01304,2.748,0.000
16.44,29.900,0.01324,2.765,0.000
16.51,30.000,0.01345,2.776,0.000
16.61,30.100,0.01366,2.792,0.000
16.70,30.200,0.01387,2.807,0.000
16.79,30.300,0.01407,2.823,0.000
16.87,30.400,0.01428,2.837,0.000
16.97,30.500,0.01449,2.853,0.000
17.05,30.600,0.01470,2.866,0.000
17.13,30.700,0.01491,2.881,0.000
17.21,30.800,0.01511,2.894,0.000
17.31,30.900,0.01532,2.911,0.000
17.38,31.000,0.01553,2.922,0.000
17.46,31.100,0.01574,2.935,0.000
17.51,31.200,0.01590,2.945,0.000
17.61,31.300,0.01611,2.961,0.000
17.67,31.400,0.01628,2.971,0.000
17.75,31.500,0.01644,2.985,0.000
17.82,31.600,0.01657,2.996,0.000
17.88,31.700,0.01673,3.006,0.000
17.95,31.800,0.01690,3.018,0.000
18.01,31.900,0.01703,3.028,0.000
18.06,32.000,0.01715,3.037,0.000
18.13,32.100,0.01732,3.049,0.000
18.18,32.200,0.01744,3.057,0.000
18.23,32.300,0.01757,3.065,0.000
18.28,32.400,0.01773,3.074,0.000
18.33,32.500,0.01786,3.082,0.000
18.38,32.600,0.01798,3.091,0.000
18.45,32.700,0.01811,3.103,0.000
18.52,32.800,0.01823,3.113,0.000
18.57,32.900,0.01840,3.123,0.000
18.64,33.000,0.01852,3.134,0.000
18.69,33.100,0.01865,3.142,0.000
18.75,33.200,0.01881,3.153,0.000
18.83,33.300,0.01894,3.166,0.000
18.89,33.400,0.01910,3.176,0.000
18.96,33.500,0.01927,3.188,0.000
19.02,33.600,0.01939,3.198,0.000
19.08,33.700,0.01956,3.209,0.000
19.14,33.800,0.01968,3.219,0.000
19.22,33.900,0.01985,3.232,0.000
19.28,34.000,0.02002,3.243,0.000
19.35,34.100,0.02014,3.254,0.000
19.44,34.200,0.02031,3.268,0.000
19.49,34.300,0.02047,3.277,0.000
19.57,34.400,0.02060,3.291,0.000
19.63,34.500,0.02077,3.300,0.000
19.69,34.600,0.02093,3.311,0.000
19.76,34.700,0.02110,3.323,0.000
19.83,34.800,0.02122,3.335,0.000
19.91,34.900,0.02139,3.347,0.000
20.00,35.000,0.02155,3.364,0.000
20.08,35.100,0.02172,3.376,0.000
20.16,35.200,0.02189,3.389,0.000
20.24,35.300,0.02209,3.403,0.000
20.33,35.400,0.02226,3.419,0.000
20.42,35.500,0.02247,3.433,0.000
20.52,35.600,0.02264,3.450,0.000
20.60,35.700,0.02284,3.464,0.000
20.70,35.800,0.02305,3.481,0.000
20.81,35.900,0.02326,3.499,0.000
20.91,36.000,0.02347,3.515,0.000
21.01,36.100,0.02372,3.533,0.000
21.13,36.200,0.02392,3.553,0.000
21.22,36.300,0.02413,3.568,0.000
21.31,36.400,0.02434,3.583,0.000
21.40,36.500,0.02455,3.599,0.000
21.50,36.600,0.02475,3.616,0.000
21.60,36.700,0.02496,3.632,0.000
21.70,36.800,0.02513,3.648,0.000
21.78,36.900,0.02534,3.663,0.000
21.87,37.000,0.02550,3.677,0.001
21.95,37.100,0.02567,3.690,0.001
22.03,37.200,0.02583,3.705,0.001
22.10,37.300,0.02600,3.715,0.001
22.18,37.400,0.02617,3.729,0.001
22.24,37.500,0.02629,3.740,0.001
22.30,37.600,0.02646,3.750,0.001
22.38,37.700,0.02662,3.763,0.001
22.45,37.800,0.02675,3.774,0.001
22.51,37.900,0.02692,3.784,0.001
22.57,38.000,0.02704,3.795,0.001
22.63,38.100,0.02716,3.805,0.001
22.69,38.200,0.02733,3.816,0.001
22.77,38.300,0.02746,3.829,0.001
22.83,38.400,0.02758,3.838,0.001
22.89,38.500,0.02775,3.849,0.001
22.95,38.600,0.02787,3.860,0.001
23.04,38.700,0.02800,3.874,0.001
23.10,38.800,0.02816,3.884,0.001
23.17,38.900,0.02829,3.897,0.001
23.23,39.000,0.02845,3.906,0.001
23.32,39.100,0.02862,3.921,0.001
23.41,39.200,0.02874,3.936,0.001
23.48,39.300,0.02891,3.948,0.001
23.56,39.400,0.02908,3.961,0.001
23.63,39.500,0.02920,3.973,0.001
23.71,39.600,0.02937,3.987,0.001
23.77,39.700,0.02953,3.996,0.001
23.87,39.800,0.02966,4.014,0.001
23.93,39.900,0.02982,4.024,0.001
24.02,40.000,0.02999,4.039,0.001
24.09,40.100,0.03016,4.051,0.001
24.17,40.200,0.03028,4.064,0.001
24.26,40.300,0.03045,4.079,0.001
24.35,40.400,0.03061,4.094,0.001
24.43,40.500,0.03078,4.108,0.001
24.52,40.600,0.03095,4.123,0.001
24.61,40.700,0.03111,4.137,0.001
24.71,40.800,0.03128,4.154,0.001
24.80,40.900,0.03149,4.170,0.001
24.89,41.000,0.03165,4.186,0.001
25.00,41.100,0.03186,4.204,0.001
25.10,41.200,0.03203,4.221,0.001
25.21,41.300,0.03223,4.239,0.001
25.33,41.400,0.03244,4.259,0.001
25.45,41.500,0.03265,4.280,0.001
25.57,41.600,0.03286,4.299,0.001
25.70,41.700,0.03307,4.322,0.001
25.79,41.800,0.03332,4.337,0.001
25.92,41.900,0.03352,4.358,0.001
26.03,42.000,0.03373,4.377,0.001
26.14,42.100,0.03394,4.395,0.001
26.25,42.200,0.03415,4.414,0.001
26.36,42.300,0.03431,4.433,0.001
26.45,42.400,0.03452,4.448,0.001
26.55,42.500,0.03473,4.465,0.001
26.65,42.600,0.03489,4.481,0.001
26.74,42.700,0.03506,4.496,0.001
26.84,42.800,0.03527,4.513,0.001
26.93,42.900,0.03539,4.528,0.001
27.00,43.000,0.03556,4.540,0.001
27.05,43.100,0.03573,4.549,0.001
27.16,43.200,0.03585,4.567,0.001
27.24,43.300,0.03602,4.580,0.001
27.31,43.400,0.03618,4.591,0.001
27.39,43.500,0.03631,4.605,0.001
27.46,43.600,0.03643,4.618,0.001
27.54,43.700,0.03660,4.630,0.001
27.61,43.800,0.03672,4.643,0.001
27.67,43.900,0.03685,4.653,0.001
27.75,44.000,0.03701,4.666,0.001
27.83,44.100,0.03714,4.679,0.001
27.90,44.200,0.03726,4.692,0.001
27.97,44.300,0.03743,4.702,0.001
28.05,44.400,0.03755,4.717,0.001
28.15,44.500,0.03768,4.733,0.001
28.23,44.600,0.03784,4.747,0.001
28.31,44.700,0.03797,4.760,0.001
28.39,44.800,0.03809,4.774,0.001
28.47,44.900,0.03826,4.787,0.001
28.55,45.000,0.03838,4.800,0.001
28.64,45.100,0.03855,4.816,0.001
28.70,45.200,0.03872,4.826,0.001
28.81,45.300,0.03884,4.844,0.001
28.90,45.400,0.03901,4.860,0.001
29.00,45.500,0.03917,4.875,0.001
29.11,45.600,0.03930,4.895,0.001
29.19,45.700,0.03947,4.909,0.001
29.29,45.800,0.03963,4.925,0.001
29.37,45.900,0.03976,4.939,0.001
29.47,46.000,0.03992,4.956,0.001
29.56,46.100,0.04009,4.970,0.001
29.66,46.200,0.04025,4.987,0.001
29.76,46.300,0.04042,5.005,0.001
29.87,46.400,0.04059,5.023,0.001
29.98,46.500,0.04075,5.041,0.001
30.09,46.600,0.04092,5.059,0.001
30.21,46.700,0.04113,5.079,0.001
30.34,46.800,0.04129,5.101,0.001
30.47,46.900,0.04150,5.123,0.001
30.58,47.000,0.04171,5.141,0.001
30.70,47.100,0.04192,5.162,0.001
30.85,47.200,0.04212,5.188,0.001
30.97,47.300,0.04233,5.208,0.001
31.11,47.400,0.04254,5.231,0.001
31.25,47.500,0.04279,5.255,0.001
31.39,47.600,0.04300,5.278,0.001
31.50,47.700,0.04321,5.297,0.001
31.64,47.800,0.04341,5.321,0.001
31.78,47.900,0.04362,5.343,0.001
31.88,48.000,0.04383,5.360,0.001
32.02,48.100,0.04399,5.383,0.001
32.13,48.200,0.04420,5.403,0.001
32.24,48.300,0.04437,5.421,0.001
32.37,48.400,0.04458,5.443,0.001
32.46,48.500,0.04474,5.459,0.001
32.56,48.600,0.04491,5.475,0.001
32.66,48.700,0.04503,5.492,0.001
32.75,48.800,0.04520,5.507,0.001
32.85,48.900,0.04537,5.523,0.001
32.94,49.000,0.04549,5.538,0.001
33.04,49.100,0.04566,5.556,0.001
33.14,49.200,0.04578,5.572,0.001
33.23,49.300,0.04595,5.588,0.001
33.33,49.400,0.04607,5.604,0.001
33.42,49.500,0.04620,5.619,0.001
33.49,49.600,0.04636,5.632,0.001
33.59,49.700,0.04649,5.649,0.001
33.69,49.800,0.04661,5.664,0.001
33.78,49.900,0.04678,5.680,0.001
33.87,50.000,0.04690,5.696,0.001
33.99,50.100,0.04707,5.715,0.001
34.09,50.200,0.04719,5.731,0.001
34.19,50.300,0.04736,5.748,0.001
34.29,50.400,0.04749,5.766,0.001
34.40,50.500,0.04765,5.784,0.001
34.52,50.600,0.04782,5.805,0.001
34.63,50.700,0.04794,5.822,0.001
34.72,50.800,0.04811,5.838,0.001
34.84,50.900,0.04828,5.858,0.001
34.94,51.000,0.04844,5.875,0.001
35.05,51.100,0.04857,5.894,0.001
35.16,51.200,0.04873,5.912,0.001
35.28,51.300,0.04890,5.931,0.001
35.37,51.400,0.04902,5.947,0.001
35.49,51.500,0.04919,5.967,0.001
35.59,51.600,0.04936,5.985,0.001
35.69,51.700,0.04952,6.002,0.001
35.83,51.800,0.04969,6.024,0.001
35.95,51.900,0.04985,6.044,0.001
36.05,52.000,0.05002,6.062,0.001
36.17,52.100,0.05019,6.082,0.001
36.29,52.200,0.05035,6.103,0.001
36.43,52.300,0.05056,6.125,0.001
36.58,52.400,0.05077,6.151,0.001
36.72,52.500,0.05093,6.175,0.001
36.85,52.600,0.05114,6.196,0.001
37.01,52.700,0.05135,6.223,0.001
37.16,52.800,0.05156,6.248,0.001
37.31,52.900,0.05177,6.274,0.001
37.46,53.000,0.05202,6.299,0.001
37.62,53.100,0.05222,6.325,0.001
37.78,53.200,0.05243,6.352,0.001
37.92,53.300,0.05264,6.376,0.001
38.07,53.400,0.05285,6.401,0.001
38.22,53.500,0.05305,6.427,0.001
38.39,53.600,0.05326,6.454,0.001
38.54,53.700,0.05347,6.481,0.001
38.67,53.800,0.05364,6.502,0.001
38.81,53.900,0.05384,6.526,0.001
38.94,54.000,0.05401,6.548,0.001
39.07,54.100,0.05418,6.569,0.001
39.19,54.200,0.05434,6.589,0.001
39.31,54.300,0.05451,6.609,0.001
39.41,54.400,0.05467,6.626,0.001
39.52,54.500,0.05484,6.645,0.001
39.68,54.600,0.05497,6.672,0.001
39.76,54.700,0.05513,6.686,0.001
39.90,54.800,0.05530,6.709,0.001
40.00,54.900,0.05542,6.725,0.001
40.10,55.000,0.05555,6.743,0.001
40.21,55.100,0.05571,6.762,0.001
40.32,55.200,0.05584,6.780,0.001
40.43,55.300,0.05600,6.798,0.001
40.54,55.400,0.05613,6.816,0.001
40.66,55.500,0.05625,6.837,0.001
40.76,55.600,0.05642,6.854,0.001
40.88,55.700,0.05654,6.873,0.001
41.00,55.800,0.05671,6.894,0.001
41.13,55.900,0.05688,6.916,0.001
41.24,56.000,0.05700,6.934,0.001
41.37,56.100,0.05717,6.957,0.001
41.49,56.200,0.05733,6.976,0.001
20.67,56.300,0.05746,3.476,0.001
21.64,56.400,0.05763,3.639,0.001
21.85,56.500,0.05779,3.674,0.001
22.03,56.600,0.05792,3.704,0.001
22.31,56.700,0.05808,3.751,0.001
22.53,56.800,0.05825,3.788,0.001
22.71,56.900,0.05841,3.819,0.001
22.93,57.000,0.05854,3.856,0.001
23.12,57.100,0.05871,3.887,0.001
23.28,57.200,0.05887,3.914,0.001
23.49,57.300,0.05904,3.950,0.001
23.65,57.400,0.05920,3.977,0.001
23.81,57.500,0.05937,4.004,0.001
24.00,57.600,0.05954,4.036,0.001
24.17,57.700,0.05970,4.065,0.001
24.32,57.800,0.05991,4.090,0.001
24.48,57.900,0.06008,4.117,0.001
24.67,58.000,0.06028,4.149,0.001
24.84,58.100,0.06049,4.176,0.001
25.02,58.200,0.06066,4.206,0.001
25.20,58.300,0.06087,4.238,0.001
25.37,58.400,0.06107,4.265,0.001
25.53,58.500,0.06128,4.292,0.001
25.73,58.600,0.06149,4.327,0.001
25.91,58.700,0.06170,4.356,0.001
26.08,58.800,0.06195,4.385,0.001
26.26,58.900,0.06215,4.415,0.001
26.43,59.000,0.06236,4.445,0.001
26.59,59.100,0.06257,4.471,0.001
26.76,59.200,0.06274,4.500,0.001
26.92,59.300,0.06294,4.527,0.001
27.07,59.400,0.06315,4.552,0.001
27.21,59.500,0.06332,4.575,0.001
27.35,59.600,0.06348,4.598,0.001
27.49,59.700,0.06365,4.623,0.001
27.62,59.800,0.06382,4.644,0.001
27.75,59.900,0.06398,4.665,0.001
27.86,60.000,0.06415,4.684,0.001
27.98,60.100,0.06427,4.705,0.001
28.08,60.200,0.06444,4.722,0.001
28.21,60.300,0.06457,4.743,0.001
28.31,60.400,0.06473,4.761,0.001
28.42,60.500,0.06486,4.779,0.001
28.50,60.600,0.06502,4.792,0.001
28.63,60.700,0.06515,4.814,0.001
28.73,60.800,0.06527,4.831,0.001
28.83,60.900,0.06544,4.847,0.001
28.94,61.000,0.06556,4.867,0.001
29.02,61.100,0.06569,4.880,0.001
29.15,61.200,0.06585,4.901,0.001
29.23,61.300,0.06598,4.914,0.001
29.34,61.400,0.06614,4.934,0.001
29.47,61.500,0.06627,4.955,0.001
29.55,61.600,0.06644,4.968,0.001
29.67,61.700,0.06656,4.989,0.001
29.76,61.800,0.06668,5.004,0.001
29.88,61.900,0.06685,5.024,0.001
30.00,62.000,0.06702,5.044,0.001
30.11,62.100,0.06714,5.062,0.001
30.22,62.200,0.06731,5.081,0.001
30.32,62.300,0.06747,5.099,0.001
30.42,62.400,0.06760,5.116,0.001
30.54,62.500,0.06776,5.135,0.001
30.65,62.600,0.06793,5.154,0.001
30.75,62.700,0.06810,5.171,0.001
30.87,62.800,0.06822,5.191,0.001
30.99,62.900,0.06839,5.211,0.001
31.09,63.000,0.06855,5.227,0.001
31.22,63.100,0.06872,5.249,0.001
31.33,63.200,0.06889,5.269,0.001
31.47,63.300,0.06905,5.292,0.001
31.58,63.400,0.06922,5.310,0.001
31.70,63.500,0.06943,5.331,0.001
31.85,63.600,0.06959,5.356,0.001
32.00,63.700,0.06980,5.380,0.001
32.14,63.800,0.07001,5.405,0.001
32.29,63.900,0.07018,5.430,0.001
32.47,64.000,0.07038,5.460,0.001
32.62,64.100,0.07063,5.484,0.001
32.76,64.200,0.07084,5.508,0.001
32.91,64.300,0.07105,5.533,0.001
33.06,64.400,0.07126,5.558,0.001
