""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","WH17V.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
15.84,7.200,-0.01852,1.435,0.000
15.90,7.300,-0.01840,1.440,0.000
15.94,7.400,-0.01827,1.444,0.000
16.00,7.500,-0.01811,1.450,0.000
16.01,7.600,-0.01798,1.451,0.000
16.09,7.700,-0.01786,1.458,0.000
16.12,7.800,-0.01773,1.460,0.000
16.17,7.900,-0.01761,1.465,0.000
16.18,8.000,-0.01744,1.466,0.000
16.26,8.100,-0.01732,1.474,0.000
16.29,8.200,-0.01719,1.476,0.000
16.35,8.300,-0.01707,1.481,0.000
16.39,8.400,-0.01690,1.485,0.000
16.48,8.500,-0.01678,1.493,0.000
16.50,8.600,-0.01661,1.495,0.000
16.58,8.700,-0.01649,1.502,0.000
16.62,8.800,-0.01632,1.506,0.000
16.69,8.900,-0.01620,1.513,0.000
16.72,9.000,-0.01603,1.515,0.000
16.80,9.100,-0.01586,1.522,0.000
16.84,9.200,-0.01574,1.526,0.000
16.91,9.300,-0.01557,1.532,0.000
16.94,9.400,-0.01545,1.535,0.000
17.02,9.500,-0.01528,1.542,0.000
17.09,9.600,-0.01512,1.549,0.000
17.15,9.700,-0.01499,1.554,0.000
17.19,9.800,-0.01483,1.558,0.000
17.27,9.900,-0.01466,1.565,0.000
17.30,10.000,-0.01449,1.568,0.000
17.39,10.100,-0.01437,1.576,0.000
17.44,10.200,-0.01420,1.580,0.000
17.52,10.300,-0.01404,1.588,0.000
17.58,10.400,-0.01383,1.593,0.000
17.66,10.500,-0.01366,1.600,0.000
17.71,10.600,-0.01350,1.605,0.000
17.79,10.700,-0.01329,1.612,0.000
17.86,10.800,-0.01312,1.618,0.000
17.97,10.900,-0.01291,1.628,0.000
18.03,11.000,-0.01271,1.634,0.000
18.13,11.100,-0.01250,1.643,0.000
18.22,11.200,-0.01229,1.651,0.000
18.30,11.300,-0.01208,1.658,0.000
18.38,11.400,-0.01187,1.665,0.000
18.48,11.500,-0.01163,1.674,0.000
18.55,11.600,-0.01146,1.681,0.000
18.64,11.700,-0.01125,1.689,0.000
18.69,11.800,-0.01104,1.694,0.000
18.80,11.900,-0.01084,1.704,0.000
18.87,12.000,-0.01063,1.710,0.000
18.98,12.100,-0.01042,1.719,0.000
19.04,12.200,-0.01025,1.725,0.000
19.12,12.300,-0.01005,1.732,0.000
19.18,12.400,-0.00988,1.737,0.000
19.26,12.500,-0.00971,1.745,0.000
19.32,12.600,-0.00955,1.750,0.000
19.37,12.700,-0.00938,1.755,0.000
19.42,12.800,-0.00926,1.760,0.000
19.49,12.900,-0.00909,1.766,0.000
19.55,13.000,-0.00897,1.771,0.000
19.60,13.100,-0.00880,1.776,0.000
19.66,13.200,-0.00867,1.781,0.000
19.71,13.300,-0.00855,1.786,0.000
19.77,13.400,-0.00838,1.791,0.000
19.85,13.500,-0.00826,1.799,0.000
19.89,13.600,-0.00813,1.803,0.000
19.95,13.700,-0.00801,1.808,0.000
20.00,13.800,-0.00784,1.813,0.000
20.07,13.900,-0.00772,1.819,0.000
20.13,14.000,-0.00759,1.824,0.000
20.20,14.100,-0.00743,1.831,0.000
20.27,14.200,-0.00730,1.837,0.000
20.32,14.300,-0.00718,1.841,0.000
20.39,14.400,-0.00701,1.848,0.000
20.46,14.500,-0.00685,1.854,0.000
20.54,14.600,-0.00672,1.861,0.000
20.59,14.700,-0.00656,1.865,0.000
20.68,14.800,-0.00643,1.874,0.000
20.74,14.900,-0.00626,1.879,0.000
20.82,15.000,-0.00610,1.887,0.000
20.87,15.100,-0.00597,1.891,0.000
20.95,15.200,-0.00581,1.898,0.000
21.02,15.300,-0.00564,1.904,0.000
21.11,15.400,-0.00548,1.913,0.000
21.15,15.500,-0.00535,1.916,0.000
21.22,15.600,-0.00518,1.923,0.000
21.30,15.700,-0.00502,1.930,0.000
21.38,15.800,-0.00485,1.937,0.000
21.45,15.900,-0.00469,1.944,0.000
21.54,16.000,-0.00452,1.951,0.000
21.61,16.100,-0.00435,1.958,0.000
21.70,16.200,-0.00419,1.966,0.000
21.77,16.300,-0.00398,1.973,0.000
21.86,16.400,-0.00381,1.981,0.000
21.94,16.500,-0.00365,1.988,0.000
22.03,16.600,-0.00344,1.996,0.000
22.12,16.700,-0.00323,2.004,0.000
22.24,16.800,-0.00302,2.015,0.000
22.35,16.900,-0.00282,2.025,0.000
22.42,17.000,-0.00261,2.032,0.000
22.52,17.100,-0.00240,2.041,0.000
22.62,17.200,-0.00219,2.049,0.000
22.74,17.300,-0.00198,2.061,0.000
22.82,17.400,-0.00178,2.068,0.000
22.92,17.500,-0.00157,2.077,0.000
23.04,17.600,-0.00136,2.088,0.000
23.13,17.700,-0.00115,2.096,0.000
23.22,17.800,-0.00099,2.104,0.000
23.30,17.900,-0.00078,2.111,0.000
23.39,18.000,-0.00061,2.120,0.000
23.49,18.100,-0.00045,2.128,0.000
23.56,18.200,-0.00028,2.135,0.000
23.63,18.300,-0.00016,2.141,0.000
23.72,18.400,0.00001,2.149,0.000
23.76,18.500,0.00018,2.153,0.000
23.83,18.600,0.00030,2.160,0.000
23.89,18.700,0.00047,2.165,0.000
23.97,18.800,0.00059,2.172,0.000
24.05,18.900,0.00076,2.179,0.000
24.12,19.000,0.00088,2.186,0.000
24.20,19.100,0.00101,2.192,0.000
24.26,19.200,0.00117,2.198,0.000
24.31,19.300,0.00130,2.203,0.000
24.41,19.400,0.00142,2.212,0.000
24.47,19.500,0.00159,2.217,0.000
24.54,19.600,0.00171,2.224,0.000
24.62,19.700,0.00184,2.231,0.000
24.69,19.800,0.00196,2.237,0.000
24.76,19.900,0.00213,2.244,0.000
24.81,20.000,0.00225,2.248,0.000
24.87,20.100,0.00242,2.253,0.000
24.96,20.200,0.00255,2.262,0.000
25.03,20.300,0.00267,2.268,0.000
25.11,20.400,0.00284,2.276,0.000
25.20,20.500,0.00300,2.283,0.000
25.28,20.600,0.00313,2.291,0.000
25.37,20.700,0.00329,2.299,0.000
25.42,20.800,0.00342,2.303,0.000
25.52,20.900,0.00358,2.312,0.000
25.60,21.000,0.00375,2.320,0.000
25.71,21.100,0.00388,2.330,0.000
25.79,21.200,0.00404,2.337,0.000
25.86,21.300,0.00421,2.343,0.000
25.96,21.400,0.00437,2.353,0.000
26.06,21.500,0.00454,2.361,0.000
26.12,21.600,0.00466,2.367,0.000
26.22,21.700,0.00483,2.376,0.000
26.33,21.800,0.00500,2.386,0.000
26.44,21.900,0.00520,2.396,0.000
26.53,22.000,0.00537,2.404,0.000
26.65,22.100,0.00558,2.415,0.000
26.77,22.200,0.00575,2.425,0.000
26.91,22.300,0.00595,2.438,0.000
27.03,22.400,0.00616,2.449,0.000
27.16,22.500,0.00637,2.461,0.000
27.26,22.600,0.00658,2.471,0.000
27.41,22.700,0.00683,2.484,0.000
27.54,22.800,0.00703,2.495,0.000
27.68,22.900,0.00724,2.508,0.000
27.80,23.000,0.00745,2.519,0.000
27.93,23.100,0.00766,2.531,0.000
28.06,23.200,0.00786,2.542,0.000
28.16,23.300,0.00807,2.552,0.000
28.26,23.400,0.00828,2.561,0.000
28.35,23.500,0.00845,2.569,0.000
28.47,23.600,0.00865,2.580,0.000
28.55,23.700,0.00882,2.587,0.000
28.64,23.800,0.00899,2.596,0.000
28.73,23.900,0.00915,2.604,0.000
28.81,24.000,0.00932,2.611,0.000
28.88,24.100,0.00944,2.617,0.000
28.97,24.200,0.00961,2.625,0.000
29.05,24.300,0.00973,2.632,0.000
29.14,24.400,0.00990,2.640,0.000
29.24,24.500,0.01003,2.650,0.000
29.32,24.600,0.01015,2.657,0.000
29.40,24.700,0.01032,2.664,0.000
29.49,24.800,0.01044,2.672,0.000
29.57,24.900,0.01057,2.679,0.000
29.67,25.000,0.01073,2.688,0.000
29.74,25.100,0.01086,2.695,0.000
29.82,25.200,0.01098,2.702,0.000
29.90,25.300,0.01115,2.709,0.000
29.98,25.400,0.01127,2.717,0.000
30.08,25.500,0.01140,2.725,0.000
30.17,25.600,0.01156,2.733,0.000
30.25,25.700,0.01169,2.741,0.000
30.37,25.800,0.01185,2.752,0.000
30.46,25.900,0.01202,2.760,0.000
30.56,26.000,0.01214,2.769,0.000
30.64,26.100,0.01231,2.777,0.000
30.76,26.200,0.01244,2.787,0.000
30.86,26.300,0.01260,2.796,0.000
30.96,26.400,0.01277,2.805,0.000
31.06,26.500,0.01293,2.815,0.000
31.16,26.600,0.01306,2.824,0.000
31.27,26.700,0.01323,2.833,0.000
31.37,26.800,0.01339,2.843,0.000
31.50,26.900,0.01356,2.854,0.000
31.59,27.000,0.01372,2.863,0.000
31.70,27.100,0.01389,2.872,0.000
31.79,27.200,0.01401,2.881,0.000
31.91,27.300,0.01422,2.892,0.000
32.03,27.400,0.01439,2.902,0.000
32.12,27.500,0.01455,2.911,0.000
32.26,27.600,0.01472,2.924,0.000
32.39,27.700,0.01493,2.935,0.000
32.56,27.800,0.01510,2.950,0.000
32.68,27.900,0.01530,2.961,0.000
32.84,28.000,0.01551,2.976,0.000
32.97,28.100,0.01572,2.988,0.000
33.14,28.200,0.01593,3.003,0.000
33.28,28.300,0.01618,3.016,0.000
33.44,28.400,0.01638,3.030,0.000
33.62,28.500,0.01659,3.047,0.000
33.77,28.600,0.01684,3.060,0.000
33.87,28.700,0.01705,3.069,0.000
34.03,28.800,0.01726,3.084,0.000
34.15,28.900,0.01746,3.095,0.000
34.28,29.000,0.01763,3.106,0.000
34.43,29.100,0.01784,3.120,0.000
34.58,29.200,0.01805,3.133,0.000
34.70,29.300,0.01821,3.145,0.000
34.80,29.400,0.01838,3.153,0.000
34.90,29.500,0.01854,3.162,0.000
35.02,29.600,0.01871,3.173,0.000
35.11,29.700,0.01888,3.182,0.000
35.24,29.800,0.01904,3.193,0.000
35.35,29.900,0.01917,3.203,0.000
35.46,30.000,0.01933,3.213,0.000
35.55,30.100,0.01950,3.221,0.000
35.65,30.200,0.01962,3.231,0.000
35.76,30.300,0.01975,3.240,0.000
35.84,30.400,0.01992,3.248,0.000
35.93,30.500,0.02004,3.255,0.000
36.02,30.600,0.02016,3.264,0.000
36.12,30.700,0.02033,3.273,0.000
36.23,30.800,0.02046,3.283,0.000
36.32,30.900,0.02058,3.291,0.000
36.42,31.000,0.02075,3.300,0.000
36.54,31.100,0.02087,3.311,0.000
36.65,31.200,0.02104,3.321,0.000
36.77,31.300,0.02116,3.332,0.000
36.87,31.400,0.02133,3.341,0.000
36.99,31.500,0.02145,3.352,0.000
37.11,31.600,0.02162,3.362,0.000
37.21,31.700,0.02174,3.371,0.000
37.33,31.800,0.02191,3.382,0.000
37.44,31.900,0.02208,3.393,0.000
37.58,32.000,0.02220,3.405,0.000
37.69,32.100,0.02237,3.415,0.000
37.82,32.200,0.02253,3.427,0.000
37.93,32.300,0.02266,3.437,0.000
38.05,32.400,0.02282,3.448,0.000
38.18,32.500,0.02299,3.460,0.000
38.32,32.600,0.02316,3.472,0.000
38.44,32.700,0.02332,3.484,0.000
38.58,32.800,0.02349,3.495,0.000
38.69,32.900,0.02361,3.506,0.000
38.81,33.000,0.02378,3.516,0.000
38.97,33.100,0.02395,3.531,0.000
39.10,33.200,0.02415,3.543,0.000
39.26,33.300,0.02432,3.557,0.000
39.40,33.400,0.02453,3.570,0.000
39.55,33.500,0.02469,3.584,0.000
39.69,33.600,0.02490,3.597,0.000
39.86,33.700,0.02511,3.612,0.000
40.03,33.800,0.02532,3.627,0.000
40.21,33.900,0.02553,3.643,0.001
40.36,34.000,0.02573,3.657,0.001
40.52,34.100,0.02594,3.672,0.001
40.71,34.200,0.02615,3.689,0.001
40.87,34.300,0.02636,3.703,0.001
41.02,34.400,0.02656,3.717,0.001
41.20,34.500,0.02677,3.733,0.001
41.35,34.600,0.02698,3.746,0.001
41.50,34.700,0.02715,3.761,0.001
41.64,34.800,0.02735,3.773,0.001
41.79,34.900,0.02752,3.787,0.001
41.93,35.000,0.02769,3.799,0.001
42.07,35.100,0.02785,3.812,0.001
42.20,35.200,0.02806,3.824,0.001
42.34,35.300,0.02819,3.836,0.001
42.46,35.400,0.02835,3.847,0.001
42.61,35.500,0.02852,3.861,0.001
42.74,35.600,0.02868,3.872,0.001
42.87,35.700,0.02885,3.884,0.001
43.00,35.800,0.02897,3.897,0.001
43.10,35.900,0.02914,3.906,0.001
43.20,36.000,0.02927,3.914,0.001
43.35,36.100,0.02939,3.928,0.001
43.46,36.200,0.02956,3.938,0.001
43.58,36.300,0.02968,3.949,0.001
43.70,36.400,0.02981,3.960,0.001
43.83,36.500,0.02993,3.971,0.001
43.93,36.600,0.03010,3.981,0.001
44.07,36.700,0.03022,3.993,0.001
44.21,36.800,0.03039,4.006,0.001
44.36,36.900,0.03051,4.020,0.001
44.47,37.000,0.03068,4.030,0.001
44.61,37.100,0.03080,4.042,0.001
44.73,37.200,0.03097,4.053,0.001
44.85,37.300,0.03109,4.064,0.001
44.99,37.400,0.03126,4.077,0.001
45.14,37.500,0.03143,4.091,0.001
45.28,37.600,0.03155,4.103,0.001
45.42,37.700,0.03172,4.116,0.001
45.57,37.800,0.03188,4.130,0.001
45.70,37.900,0.03205,4.141,0.001
45.84,38.000,0.03217,4.154,0.001
45.99,38.100,0.03234,4.168,0.001
46.13,38.200,0.03251,4.180,0.001
46.28,38.300,0.03267,4.194,0.001
46.40,38.400,0.03280,4.204,0.001
46.55,38.500,0.03296,4.218,0.001
46.71,38.600,0.03313,4.232,0.001
46.85,38.700,0.03330,4.246,0.001
47.00,38.800,0.03346,4.259,0.001
47.16,38.900,0.03367,4.273,0.001
47.37,39.000,0.03384,4.293,0.001
47.55,39.100,0.03404,4.308,0.001
47.75,39.200,0.03425,4.327,0.001
47.93,39.300,0.03446,4.343,0.001
48.14,39.400,0.03467,4.362,0.001
48.34,39.500,0.03488,4.380,0.001
48.56,39.600,0.03513,4.400,0.001
48.75,39.700,0.03533,4.418,0.001
48.96,39.800,0.03554,4.436,0.001
49.15,39.900,0.03575,4.454,0.001
49.37,40.000,0.03596,4.473,0.001
49.59,40.100,0.03621,4.493,0.001
49.78,40.200,0.03641,4.511,0.001
49.96,40.300,0.03662,4.527,0.001
50.16,40.400,0.03679,4.545,0.001
50.33,40.500,0.03700,4.560,0.001
50.51,40.600,0.03716,4.577,0.001
50.67,40.700,0.03737,4.592,0.001
50.83,40.800,0.03749,4.606,0.001
50.98,40.900,0.03766,4.620,0.001
51.15,41.000,0.03783,4.635,0.001
51.30,41.100,0.03799,4.649,0.001
51.45,41.200,0.03812,4.662,0.001
51.58,41.300,0.03828,4.674,0.001
51.71,41.400,0.03841,4.685,0.001
51.85,41.500,0.03857,4.698,0.001
52.01,41.600,0.03870,4.713,0.001
52.11,41.700,0.03882,4.722,0.001
52.25,41.800,0.03895,4.735,0.001
52.38,41.900,0.03911,4.746,0.001
52.52,42.000,0.03924,4.759,0.001
52.65,42.100,0.03936,4.771,0.001
52.81,42.200,0.03953,4.785,0.001
52.95,42.300,0.03965,4.798,0.001
53.08,42.400,0.03978,4.810,0.001
53.25,42.500,0.03990,4.825,0.001
53.39,42.600,0.04007,4.838,0.001
53.53,42.700,0.04019,4.850,0.001
53.70,42.800,0.04036,4.866,0.001
53.86,42.900,0.04053,4.881,0.001
54.01,43.000,0.04065,4.894,0.001
54.17,43.100,0.04082,4.908,0.001
54.31,43.200,0.04098,4.921,0.001
54.47,43.300,0.04111,4.936,0.001
54.63,43.400,0.04128,4.951,0.001
54.79,43.500,0.04144,4.965,0.001
54.92,43.600,0.04157,4.976,0.001
55.11,43.700,0.04173,4.994,0.001
55.28,43.800,0.04190,5.009,0.001
55.43,43.900,0.04206,5.023,0.001
55.60,44.000,0.04219,5.038,0.001
55.78,44.100,0.04236,5.055,0.001
55.93,44.200,0.04252,5.068,0.001
56.12,44.300,0.04269,5.085,0.001
56.29,44.400,0.04285,5.101,0.001
56.47,44.500,0.04302,5.117,0.001
56.69,44.600,0.04323,5.137,0.001
56.91,44.700,0.04339,5.157,0.001
57.11,44.800,0.04360,5.175,0.001
57.33,44.900,0.04381,5.195,0.001
57.54,45.000,0.04402,5.213,0.001
57.75,45.100,0.04423,5.233,0.001
58.00,45.200,0.04443,5.255,0.001
58.24,45.300,0.04464,5.277,0.001
58.47,45.400,0.04485,5.298,0.001
58.70,45.500,0.04510,5.319,0.001
58.93,45.600,0.04531,5.340,0.001
59.17,45.700,0.04551,5.362,0.001
59.39,45.800,0.04572,5.381,0.001
59.62,45.900,0.04589,5.402,0.001
59.83,46.000,0.04610,5.422,0.001
60.01,46.100,0.04630,5.438,0.001
60.23,46.200,0.04647,5.458,0.001
60.42,46.300,0.04664,5.474,0.001
60.60,46.400,0.04680,5.491,0.001
60.79,46.500,0.04701,5.508,0.001
60.96,46.600,0.04713,5.524,0.001
61.12,46.700,0.04730,5.538,0.001
61.29,46.800,0.04747,5.553,0.001
61.45,46.900,0.04759,5.568,0.001
61.61,47.000,0.04776,5.583,0.001
61.77,47.100,0.04788,5.597,0.001
61.91,47.200,0.04805,5.610,0.001
62.07,47.300,0.04817,5.624,0.001
62.23,47.400,0.04834,5.639,0.001
62.37,47.500,0.04846,5.651,0.001
62.53,47.600,0.04859,5.666,0.001
62.67,47.700,0.04871,5.679,0.001
62.83,47.800,0.04888,5.693,0.001
62.98,47.900,0.04900,5.707,0.001
63.12,48.000,0.04913,5.720,0.001
63.27,48.100,0.04930,5.733,0.001
63.43,48.200,0.04942,5.748,0.001
63.60,48.300,0.04959,5.763,0.001
63.76,48.400,0.04971,5.777,0.001
63.91,48.500,0.04984,5.791,0.001
64.08,48.600,0.05000,5.807,0.001
64.27,48.700,0.05017,5.824,0.001
64.42,48.800,0.05029,5.837,0.001
64.60,48.900,0.05046,5.854,0.001
64.77,49.000,0.05058,5.869,0.001
64.94,49.100,0.05075,5.884,0.001
65.12,49.200,0.05092,5.901,0.001
65.29,49.300,0.05104,5.916,0.001
65.46,49.400,0.05121,5.931,0.001
65.62,49.500,0.05137,5.946,0.001
65.80,49.600,0.05154,5.962,0.001
65.99,49.700,0.05171,5.979,0.001
66.17,49.800,0.05183,5.996,0.001
66.35,49.900,0.05200,6.012,0.001
66.53,50.000,0.05216,6.029,0.001
66.73,50.100,0.05233,6.046,0.001
66.95,50.200,0.05250,6.066,0.001
67.17,50.300,0.05270,6.087,0.001
67.38,50.400,0.05287,6.106,0.001
67.60,50.500,0.05308,6.125,0.001
67.84,50.600,0.05328,6.147,0.001
68.10,50.700,0.05349,6.170,0.001
68.34,50.800,0.05370,6.192,0.001
68.60,50.900,0.05391,6.216,0.001
68.84,51.000,0.05412,6.238,0.001
69.09,51.100,0.05432,6.261,0.001
69.33,51.200,0.05453,6.282,0.001
69.58,51.300,0.05474,6.305,0.001
69.81,51.400,0.05495,6.326,0.001
70.04,51.500,0.05515,6.346,0.001
70.28,51.600,0.05536,6.368,0.001
70.50,51.700,0.05553,6.388,0.001
70.74,51.800,0.05574,6.410,0.001
70.94,51.900,0.05590,6.428,0.001
71.15,52.000,0.05611,6.447,0.001
71.34,52.100,0.05628,6.465,0.001
71.54,52.200,0.05644,6.482,0.001
71.70,52.300,0.05657,6.497,0.001
71.86,52.400,0.05673,6.512,0.001
72.05,52.500,0.05690,6.529,0.001
72.22,52.600,0.05702,6.544,0.001
72.39,52.700,0.05719,6.559,0.001
72.54,52.800,0.05732,6.573,0.001
72.72,52.900,0.05748,6.590,0.001
72.90,53.000,0.05761,6.605,0.001
73.04,53.100,0.05773,6.618,0.001
73.21,53.200,0.05790,6.633,0.001
73.36,53.300,0.05802,6.647,0.001
73.51,53.400,0.05815,6.661,0.001
73.66,53.500,0.05827,6.675,0.001
73.83,53.600,0.05844,6.690,0.001
73.98,53.700,0.05856,6.704,0.001
74.15,53.800,0.05869,6.719,0.001
74.32,53.900,0.05885,6.735,0.001
74.49,54.000,0.05898,6.750,0.001
74.67,54.100,0.05910,6.766,0.001
74.83,54.200,0.05927,6.780,0.001
75.03,54.300,0.05939,6.798,0.001
75.18,54.400,0.05956,6.813,0.001
75.38,54.500,0.05968,6.830,0.001
75.57,54.600,0.05985,6.848,0.001
75.76,54.700,0.06002,6.865,0.001
75.94,54.800,0.06014,6.882,0.001
76.13,54.900,0.06031,6.898,0.001
76.35,55.000,0.06047,6.918,0.001
76.54,55.100,0.06060,6.936,0.001
76.73,55.200,0.06076,6.953,0.001
76.93,55.300,0.06093,6.971,0.001
77.13,55.400,0.06110,6.989,0.001
77.32,55.500,0.06122,7.006,0.001
77.52,55.600,0.06139,7.025,0.001
77.74,55.700,0.06155,7.044,0.001
77.95,55.800,0.06172,7.063,0.001
78.16,55.900,0.06193,7.082,0.001
78.40,56.000,0.06209,7.104,0.001
78.63,56.100,0.06226,7.125,0.001
78.87,56.200,0.06247,7.146,0.001
79.13,56.300,0.06268,7.170,0.001
79.40,56.400,0.06288,7.194,0.001
79.63,56.500,0.06309,7.215,0.001
79.91,56.600,0.06330,7.241,0.001
80.19,56.700,0.06351,7.267,0.001
80.50,56.800,0.06376,7.294,0.001
80.75,56.900,0.06396,7.317,0.001
81.02,57.000,0.06417,7.342,0.001
81.27,57.100,0.06438,7.364,0.001
81.53,57.200,0.06459,7.388,0.001
81.77,57.300,0.06480,7.409,0.001
82.04,57.400,0.06500,7.434,0.001
82.26,57.500,0.06517,7.453,0.001
82.48,57.600,0.06538,7.474,0.001
82.67,57.700,0.06554,7.491,0.001
82.89,57.800,0.06571,7.511,0.001
83.11,57.900,0.06588,7.531,0.001
83.30,58.000,0.06604,7.548,0.001
83.51,58.100,0.06617,7.567,0.001
83.69,58.200,0.06633,7.584,0.001
83.89,58.300,0.06650,7.602,0.001
84.09,58.400,0.06662,7.619,0.001
84.28,58.500,0.06679,7.637,0.001
84.46,58.600,0.06692,7.654,0.001
84.63,58.700,0.06708,7.668,0.001
84.81,58.800,0.06721,7.685,0.001
84.99,58.900,0.06733,7.701,0.001
85.16,59.000,0.06750,7.717,0.001
85.32,59.100,0.06762,7.731,0.001
85.52,59.200,0.06775,7.749,0.001
85.70,59.300,0.06791,7.765,0.001
85.90,59.400,0.06804,7.783,0.001
86.07,59.500,0.06820,7.799,0.001
86.24,59.600,0.06833,7.815,0.001
86.46,59.700,0.06849,7.834,0.001
86.64,59.800,0.06862,7.851,0.001
86.85,59.900,0.06879,7.870,0.001
87.04,60.000,0.06891,7.887,0.001
87.26,60.100,0.06908,7.907,0.001
87.44,60.200,0.06924,7.923,0.001
87.64,60.300,0.06937,7.942,0.001
87.85,60.400,0.06953,7.960,0.001
88.07,60.500,0.06970,7.980,0.001
88.27,60.600,0.06987,7.998,0.001
88.49,60.700,0.06999,8.018,0.001
88.71,60.800,0.07016,8.038,0.001
88.91,60.900,0.07032,8.056,0.001
89.11,61.000,0.07049,8.075,0.001
89.32,61.100,0.07066,8.093,0.001
89.54,61.200,0.07082,8.114,0.001
89.75,61.300,0.07099,8.133,0.001
89.98,61.400,0.07115,8.153,0.001
90.23,61.500,0.07132,8.176,0.001
90.48,61.600,0.07153,8.198,0.001
90.72,61.700,0.07174,8.220,0.001
88.76,61.800,0.07190,8.043,0.001
34.33,61.900,0.07211,3.111,0.001
35.27,62.000,0.07232,3.196,0.001
35.83,62.100,0.07253,3.246,0.001
36.09,62.200,0.07273,3.270,0.001
23.96,62.300,0.07298,2.171,0.001
24.94,62.400,0.07319,2.260,0.001
25.32,62.500,0.07340,2.294,0.001
25.60,62.600,0.07361,2.320,0.001
25.89,62.700,0.07381,2.346,0.001
26.13,62.800,0.07402,2.368,0.001
26.36,62.900,0.07423,2.389,0.001
26.54,63.000,0.07444,2.405,0.001
26.79,63.100,0.07464,2.428,0.001
26.99,63.200,0.07485,2.446,0.001
27.16,63.300,0.07502,2.461,0.001
27.34,63.400,0.07518,2.477,0.001
27.48,63.500,0.07539,2.490,0.001
27.63,63.600,0.07556,2.504,0.001
27.79,63.700,0.07568,2.518,0.001
27.94,63.800,0.07585,2.532,0.001
28.07,63.900,0.07602,2.544,0.001
28.19,64.000,0.07614,2.554,0.001
28.33,64.100,0.07631,2.567,0.002
28.45,64.200,0.07643,2.578,0.002
28.56,64.300,0.07660,2.588,0.002
28.65,64.400,0.07672,2.596,0.002
28.79,64.500,0.07685,2.609,0.002
28.89,64.600,0.07701,2.618,0.002
29.02,64.700,0.07714,2.630,0.002
29.14,64.800,0.07726,2.641,0.002
