""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","WH17X.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
17.07,16.200,-0.02542,1.594,-0.001
17.16,16.300,-0.02526,1.603,0.000
17.20,16.400,-0.02513,1.607,0.000
17.22,16.500,-0.02501,1.609,0.000
17.26,16.600,-0.02484,1.612,0.000
17.31,16.700,-0.02472,1.617,0.000
17.37,16.800,-0.02455,1.622,0.000
17.41,16.900,-0.02442,1.626,0.000
17.45,17.000,-0.02426,1.630,0.000
17.49,17.100,-0.02413,1.633,0.000
17.53,17.200,-0.02397,1.637,0.000
17.59,17.300,-0.02380,1.643,0.000
17.65,17.400,-0.02368,1.649,0.000
17.69,17.500,-0.02351,1.652,0.000
17.72,17.600,-0.02334,1.655,0.000
17.78,17.700,-0.02318,1.661,0.000
17.82,17.800,-0.02301,1.665,0.000
17.89,17.900,-0.02289,1.671,0.000
17.92,18.000,-0.02272,1.673,0.000
17.96,18.100,-0.02255,1.678,0.000
18.03,18.200,-0.02239,1.684,0.000
18.09,18.300,-0.02222,1.689,0.000
18.14,18.400,-0.02206,1.695,0.000
18.20,18.500,-0.02189,1.700,0.000
18.23,18.600,-0.02172,1.703,0.000
18.32,18.700,-0.02156,1.711,0.000
18.36,18.800,-0.02135,1.715,0.000
18.42,18.900,-0.02118,1.721,0.000
18.49,19.000,-0.02098,1.727,0.000
18.54,19.100,-0.02081,1.732,0.000
18.64,19.200,-0.02060,1.741,0.000
18.72,19.300,-0.02039,1.748,0.000
18.77,19.400,-0.02019,1.753,0.000
18.86,19.500,-0.01998,1.761,0.000
18.92,19.600,-0.01977,1.767,0.000
18.98,19.700,-0.01956,1.772,0.000
19.04,19.800,-0.01935,1.778,0.000
19.10,19.900,-0.01915,1.784,0.000
19.17,20.000,-0.01894,1.790,0.000
19.21,20.100,-0.01873,1.795,0.000
19.28,20.200,-0.01856,1.801,0.000
19.36,20.300,-0.01836,1.808,0.000
19.40,20.400,-0.01819,1.812,0.000
19.45,20.500,-0.01802,1.817,0.000
19.49,20.600,-0.01786,1.820,0.000
19.54,20.700,-0.01769,1.825,0.000
19.57,20.800,-0.01757,1.828,0.000
19.60,20.900,-0.01740,1.831,0.000
19.67,21.000,-0.01724,1.837,0.000
19.71,21.100,-0.01711,1.841,0.000
19.79,21.200,-0.01694,1.848,0.000
19.80,21.300,-0.01682,1.849,0.000
19.87,21.400,-0.01669,1.856,0.000
19.92,21.500,-0.01653,1.860,0.000
19.94,21.600,-0.01640,1.862,0.000
19.98,21.700,-0.01628,1.866,0.000
20.03,21.800,-0.01615,1.870,0.000
20.11,21.900,-0.01603,1.878,0.000
20.10,22.000,-0.01586,1.878,0.000
20.13,22.100,-0.01574,1.880,0.000
20.20,22.200,-0.01561,1.886,0.000
20.21,22.300,-0.01549,1.888,0.000
20.29,22.400,-0.01532,1.895,0.000
20.34,22.500,-0.01520,1.900,0.000
20.38,22.600,-0.01507,1.903,0.000
20.43,22.700,-0.01491,1.908,0.000
20.49,22.800,-0.01478,1.914,0.000
20.53,22.900,-0.01462,1.918,0.000
20.58,23.000,-0.01445,1.922,0.000
20.63,23.100,-0.01433,1.926,0.000
20.73,23.200,-0.01416,1.937,0.000
20.79,23.300,-0.01399,1.942,0.000
20.80,23.400,-0.01383,1.942,0.000
20.86,23.500,-0.01370,1.948,0.000
20.90,23.600,-0.01354,1.952,0.000
21.02,23.700,-0.01337,1.963,0.000
21.04,23.800,-0.01325,1.965,0.000
21.08,23.900,-0.01308,1.969,0.000
21.17,24.000,-0.01291,1.977,0.000
21.21,24.100,-0.01275,1.981,0.000
21.32,24.200,-0.01258,1.991,0.000
21.32,24.300,-0.01241,1.991,0.000
21.39,24.400,-0.01225,1.998,0.000
21.47,24.500,-0.01204,2.005,0.000
21.51,24.600,-0.01187,2.009,0.000
21.61,24.700,-0.01167,2.018,0.000
21.66,24.800,-0.01146,2.023,0.000
21.77,24.900,-0.01125,2.034,0.000
21.86,25.000,-0.01104,2.042,0.000
21.96,25.100,-0.01079,2.051,0.000
22.01,25.200,-0.01059,2.055,0.000
22.09,25.300,-0.01038,2.063,0.000
22.19,25.400,-0.01017,2.072,0.000
22.26,25.500,-0.00996,2.079,0.000
22.34,25.600,-0.00976,2.086,0.000
22.41,25.700,-0.00955,2.093,0.000
22.49,25.800,-0.00934,2.100,0.000
22.56,25.900,-0.00913,2.107,0.000
22.59,26.000,-0.00897,2.110,0.000
22.61,26.100,-0.00880,2.112,0.000
22.64,26.200,-0.00863,2.115,0.000
22.75,26.300,-0.00847,2.125,0.000
22.81,26.400,-0.00830,2.130,0.000
22.86,26.500,-0.00813,2.135,0.000
22.96,26.600,-0.00801,2.145,0.000
22.96,26.700,-0.00784,2.144,0.000
23.01,26.800,-0.00768,2.149,0.000
23.08,26.900,-0.00755,2.155,0.000
23.12,27.000,-0.00743,2.159,0.000
23.16,27.100,-0.00726,2.163,0.000
23.20,27.200,-0.00714,2.167,0.000
23.26,27.300,-0.00701,2.172,0.000
23.32,27.400,-0.00685,2.178,0.000
23.36,27.500,-0.00672,2.182,0.000
23.42,27.600,-0.00660,2.187,0.000
23.47,27.700,-0.00647,2.192,0.000
23.54,27.800,-0.00631,2.198,0.000
23.58,27.900,-0.00618,2.202,0.000
23.66,28.000,-0.00606,2.210,0.000
23.72,28.100,-0.00589,2.216,0.000
23.77,28.200,-0.00577,2.220,0.000
23.84,28.300,-0.00560,2.226,0.000
23.89,28.400,-0.00547,2.231,0.000
23.97,28.500,-0.00531,2.238,0.000
24.02,28.600,-0.00514,2.244,0.000
24.04,28.700,-0.00502,2.246,0.000
24.11,28.800,-0.00485,2.252,0.000
24.18,28.900,-0.00469,2.258,0.000
24.25,29.000,-0.00452,2.265,0.000
24.28,29.100,-0.00439,2.267,0.000
24.36,29.200,-0.00423,2.275,0.000
24.36,29.300,-0.00406,2.275,0.000
24.48,29.400,-0.00390,2.287,0.000
24.55,29.500,-0.00373,2.293,0.000
24.61,29.600,-0.00356,2.298,0.000
24.69,29.700,-0.00340,2.306,0.000
24.71,29.800,-0.00323,2.308,0.000
24.80,29.900,-0.00306,2.317,0.000
24.91,30.000,-0.00286,2.326,0.000
25.00,30.100,-0.00269,2.335,0.000
25.08,30.200,-0.00248,2.342,0.000
25.18,30.300,-0.00232,2.351,0.000
25.25,30.400,-0.00211,2.358,0.000
25.37,30.500,-0.00190,2.369,0.000
25.50,30.600,-0.00165,2.381,0.000
25.55,30.700,-0.00144,2.387,0.000
25.69,30.800,-0.00119,2.400,0.000
25.78,30.900,-0.00099,2.407,0.000
25.90,31.000,-0.00078,2.419,0.000
25.94,31.100,-0.00053,2.423,0.000
26.04,31.200,-0.00036,2.432,0.000
26.13,31.300,-0.00016,2.440,0.000
26.25,31.400,0.00005,2.452,0.000
26.30,31.500,0.00026,2.456,0.000
26.39,31.600,0.00047,2.465,0.000
26.46,31.700,0.00063,2.471,0.000
26.55,31.800,0.00080,2.479,0.000
26.63,31.900,0.00097,2.487,0.000
26.72,32.000,0.00113,2.496,0.000
26.77,32.100,0.00130,2.501,0.000
26.83,32.200,0.00146,2.506,0.000
26.90,32.300,0.00163,2.512,0.000
26.99,32.400,0.00180,2.521,0.000
27.04,32.500,0.00192,2.526,0.000
27.13,32.600,0.00209,2.534,0.000
27.20,32.700,0.00221,2.540,0.000
27.24,32.800,0.00238,2.544,0.000
27.30,32.900,0.00250,2.550,0.000
27.38,33.000,0.00263,2.557,0.000
27.43,33.100,0.00275,2.562,0.000
27.47,33.200,0.00292,2.566,0.000
27.58,33.300,0.00304,2.576,0.000
27.62,33.400,0.00317,2.580,0.000
27.71,33.500,0.00329,2.588,0.000
27.77,33.600,0.00346,2.594,0.000
27.85,33.700,0.00358,2.601,0.000
27.95,33.800,0.00375,2.610,0.000
28.02,33.900,0.00392,2.617,0.000
28.11,34.000,0.00404,2.625,0.000
28.19,34.100,0.00421,2.632,0.000
28.26,34.200,0.00433,2.639,0.000
28.33,34.300,0.00450,2.646,0.000
28.41,34.400,0.00466,2.654,0.000
28.51,34.500,0.00483,2.663,0.000
28.61,34.600,0.00496,2.672,0.000
28.66,34.700,0.00512,2.677,0.000
28.76,34.800,0.00529,2.686,0.000
28.80,34.900,0.00545,2.690,0.000
28.92,35.000,0.00562,2.701,0.000
28.98,35.100,0.00579,2.707,0.000
29.07,35.200,0.00595,2.715,0.000
29.17,35.300,0.00612,2.724,0.000
29.26,35.400,0.00629,2.733,0.000
29.38,35.500,0.00645,2.744,0.000
29.41,35.600,0.00662,2.747,0.000
29.53,35.700,0.00683,2.758,0.000
29.62,35.800,0.00699,2.766,0.000
29.74,35.900,0.00720,2.778,0.000
29.81,36.000,0.00737,2.784,0.000
29.93,36.100,0.00757,2.796,0.000
30.06,36.200,0.00778,2.807,0.000
30.17,36.300,0.00799,2.818,0.000
30.27,36.400,0.00820,2.827,0.000
30.39,36.500,0.00840,2.838,0.000
30.50,36.600,0.00861,2.849,0.000
30.58,36.700,0.00882,2.856,0.000
30.70,36.800,0.00903,2.867,0.000
30.79,36.900,0.00924,2.876,0.000
30.87,37.000,0.00944,2.883,0.000
31.01,37.100,0.00965,2.896,0.000
31.12,37.200,0.00982,2.907,0.000
31.22,37.300,0.01003,2.915,0.000
31.30,37.400,0.01019,2.923,0.000
31.37,37.500,0.01036,2.930,0.000
31.49,37.600,0.01052,2.941,0.000
31.58,37.700,0.01069,2.949,0.000
31.65,37.800,0.01086,2.956,0.000
31.69,37.900,0.01102,2.960,0.000
31.79,38.000,0.01115,2.969,0.000
31.85,38.100,0.01131,2.974,0.000
31.97,38.200,0.01148,2.985,0.000
32.05,38.300,0.01160,2.993,0.000
32.13,38.400,0.01177,3.001,0.000
32.21,38.500,0.01190,3.008,0.000
32.30,38.600,0.01202,3.017,0.000
32.39,38.700,0.01214,3.025,0.000
32.44,38.800,0.01231,3.030,0.000
32.52,38.900,0.01244,3.037,0.000
32.61,39.000,0.01256,3.046,0.000
32.69,39.100,0.01269,3.053,0.000
32.76,39.200,0.01285,3.060,0.000
32.87,39.300,0.01298,3.070,0.000
32.95,39.400,0.01310,3.078,0.000
33.05,39.500,0.01327,3.086,0.000
33.11,39.600,0.01343,3.092,0.000
33.19,39.700,0.01356,3.100,0.000
33.30,39.800,0.01368,3.110,0.000
33.39,39.900,0.01385,3.119,0.000
33.50,40.000,0.01401,3.129,0.000
33.59,40.100,0.01418,3.137,0.000
33.69,40.200,0.01435,3.146,0.000
33.77,40.300,0.01451,3.154,0.000
33.87,40.400,0.01468,3.163,0.000
33.97,40.500,0.01480,3.172,0.000
34.04,40.600,0.01497,3.179,0.000
34.15,40.700,0.01514,3.190,0.000
34.23,40.800,0.01526,3.197,0.000
34.36,40.900,0.01543,3.209,0.000
34.46,41.000,0.01559,3.218,0.000
34.54,41.100,0.01576,3.226,0.000
34.63,41.200,0.01597,3.235,0.000
34.77,41.300,0.01613,3.248,0.000
34.87,41.400,0.01634,3.256,0.000
34.98,41.500,0.01651,3.267,0.000
35.12,41.600,0.01672,3.280,0.000
35.24,41.700,0.01692,3.291,0.000
35.36,41.800,0.01713,3.302,0.000
35.49,41.900,0.01734,3.314,0.000
35.65,42.000,0.01755,3.330,0.000
35.80,42.100,0.01780,3.344,0.000
35.95,42.200,0.01800,3.357,0.000
36.05,42.300,0.01825,3.367,0.000
36.18,42.400,0.01846,3.379,0.000
36.32,42.500,0.01867,3.392,0.000
36.49,42.600,0.01888,3.408,0.000
36.60,42.700,0.01908,3.418,0.000
36.74,42.800,0.01929,3.431,0.000
36.85,42.900,0.01946,3.442,0.000
36.95,43.000,0.01967,3.451,0.000
37.08,43.100,0.01983,3.463,0.000
37.17,43.200,0.02000,3.471,0.000
37.31,43.300,0.02017,3.485,0.000
37.36,43.400,0.02029,3.490,0.000
37.48,43.500,0.02046,3.501,0.000
37.58,43.600,0.02062,3.510,0.000
37.69,43.700,0.02075,3.520,0.000
37.76,43.800,0.02091,3.526,0.000
37.85,43.900,0.02104,3.535,0.000
37.96,44.000,0.02116,3.546,0.000
38.03,44.100,0.02133,3.552,0.000
38.12,44.200,0.02145,3.561,0.000
38.23,44.300,0.02158,3.571,0.000
38.30,44.400,0.02170,3.577,0.000
38.39,44.500,0.02187,3.585,0.000
38.45,44.600,0.02199,3.592,0.000
38.61,44.700,0.02212,3.606,0.000
38.68,44.800,0.02224,3.613,0.000
38.76,44.900,0.02241,3.620,0.000
38.87,45.000,0.02253,3.631,0.000
38.97,45.100,0.02270,3.640,0.000
39.07,45.200,0.02282,3.649,0.000
39.23,45.300,0.02299,3.664,0.000
39.28,45.400,0.02312,3.669,0.000
39.37,45.500,0.02328,3.677,0.000
39.50,45.600,0.02345,3.689,0.000
39.58,45.700,0.02357,3.696,0.000
39.71,45.800,0.02374,3.708,0.000
39.81,45.900,0.02391,3.718,0.000
39.91,46.000,0.02407,3.727,0.000
40.00,46.100,0.02420,3.736,0.000
40.09,46.200,0.02436,3.744,0.000
40.20,46.300,0.02453,3.755,0.000
40.35,46.400,0.02469,3.768,0.000
40.48,46.500,0.02486,3.780,0.000
40.61,46.600,0.02499,3.792,0.000
40.71,46.700,0.02515,3.802,0.000
40.80,46.800,0.02536,3.811,0.000
40.91,46.900,0.02553,3.821,0.001
41.11,47.000,0.02569,3.840,0.001
41.16,47.100,0.02590,3.844,0.001
41.34,47.200,0.02611,3.861,0.001
41.46,47.300,0.02627,3.872,0.001
41.62,47.400,0.02648,3.887,0.001
41.79,47.500,0.02669,3.903,0.001
41.94,47.600,0.02690,3.917,0.001
42.12,47.700,0.02715,3.934,0.001
42.25,47.800,0.02735,3.946,0.001
42.42,47.900,0.02756,3.962,0.001
42.57,48.000,0.02777,3.976,0.001
42.71,48.100,0.02802,3.989,0.001
42.86,48.200,0.02823,4.003,0.001
42.99,48.300,0.02843,4.015,0.001
43.12,48.400,0.02860,4.027,0.001
43.25,48.500,0.02881,4.040,0.001
43.36,48.600,0.02902,4.050,0.001
43.51,48.700,0.02918,4.064,0.001
43.62,48.800,0.02935,4.074,0.001
43.73,48.900,0.02952,4.084,0.001
43.86,49.000,0.02968,4.097,0.001
43.98,49.100,0.02981,4.108,0.001
44.07,49.200,0.02997,4.116,0.001
44.18,49.300,0.03010,4.126,0.001
44.27,49.400,0.03026,4.134,0.001
44.39,49.500,0.03043,4.146,0.001
44.51,49.600,0.03055,4.157,0.001
44.57,49.700,0.03068,4.163,0.001
44.68,49.800,0.03080,4.173,0.001
44.78,49.900,0.03097,4.182,0.001
44.89,50.000,0.03109,4.193,0.001
44.99,50.100,0.03122,4.202,0.001
45.09,50.200,0.03134,4.211,0.001
45.20,50.300,0.03147,4.221,0.001
45.29,50.400,0.03163,4.230,0.001
45.37,50.500,0.03176,4.237,0.001
45.51,50.600,0.03188,4.251,0.001
45.61,50.700,0.03205,4.260,0.001
45.70,50.800,0.03217,4.269,0.001
45.81,50.900,0.03234,4.278,0.001
45.93,51.000,0.03247,4.289,0.001
46.05,51.100,0.03263,4.301,0.001
46.16,51.200,0.03280,4.311,0.001
46.28,51.300,0.03292,4.322,0.001
46.39,51.400,0.03309,4.333,0.001
46.50,51.500,0.03326,4.343,0.001
46.59,51.600,0.03342,4.352,0.001
46.71,51.700,0.03355,4.363,0.001
46.83,51.800,0.03371,4.374,0.001
46.93,51.900,0.03388,4.383,0.001
47.09,52.000,0.03404,4.398,0.001
47.19,52.100,0.03421,4.407,0.001
47.33,52.200,0.03438,4.420,0.001
47.44,52.300,0.03454,4.431,0.001
47.61,52.400,0.03471,4.447,0.001
47.75,52.500,0.03488,4.460,0.001
47.87,52.600,0.03504,4.471,0.001
48.04,52.700,0.03525,4.487,0.001
48.17,52.800,0.03542,4.499,0.001
48.30,52.900,0.03562,4.511,0.001
48.49,53.000,0.03583,4.528,0.001
48.69,53.100,0.03604,4.547,0.001
48.83,53.200,0.03625,4.560,0.001
49.04,53.300,0.03646,4.580,0.001
49.18,53.400,0.03666,4.594,0.001
49.41,53.500,0.03691,4.615,0.001
49.56,53.600,0.03712,4.628,0.001
49.70,53.700,0.03733,4.642,0.001
49.88,53.800,0.03754,4.659,0.001
50.04,53.900,0.03774,4.674,0.001
50.22,54.000,0.03795,4.690,0.001
50.40,54.100,0.03812,4.707,0.001
50.54,54.200,0.03833,4.720,0.001
50.68,54.300,0.03849,4.734,0.001
50.86,54.400,0.03866,4.750,0.001
50.96,54.500,0.03882,4.759,0.001
51.11,54.600,0.03899,4.773,0.001
51.22,54.700,0.03916,4.783,0.001
51.36,54.800,0.03932,4.797,0.001
51.47,54.900,0.03949,4.808,0.001
51.58,55.000,0.03961,4.818,0.001
51.72,55.100,0.03974,4.830,0.001
51.84,55.200,0.03990,4.841,0.001
51.96,55.300,0.04003,4.853,0.001
52.06,55.400,0.04020,4.862,0.001
52.13,55.500,0.04032,4.869,0.001
52.31,55.600,0.04044,4.886,0.001
52.42,55.700,0.04061,4.895,0.001
52.55,55.800,0.04074,4.908,0.001
52.63,55.900,0.04086,4.915,0.001
52.74,56.000,0.04098,4.926,0.001
52.89,56.100,0.04115,4.940,0.001
53.00,56.200,0.04128,4.950,0.001
53.14,56.300,0.04140,4.963,0.001
53.22,56.400,0.04157,4.971,0.001
53.39,56.500,0.04169,4.987,0.001
53.51,56.600,0.04186,4.998,0.001
53.68,56.700,0.04198,5.014,0.001
53.81,56.800,0.04215,5.026,0.001
53.91,56.900,0.04227,5.035,0.001
54.07,57.000,0.04244,5.050,0.001
54.22,57.100,0.04261,5.064,0.001
54.40,57.200,0.04277,5.080,0.001
54.52,57.300,0.04290,5.092,0.001
54.66,57.400,0.04306,5.105,0.001
54.78,57.500,0.04323,5.117,0.001
54.93,57.600,0.04339,5.130,0.001
55.06,57.700,0.04356,5.143,0.001
55.21,57.800,0.04373,5.156,0.001
55.35,57.900,0.04385,5.169,0.001
55.52,58.000,0.04402,5.185,0.001
55.70,58.100,0.04418,5.203,0.001
55.86,58.200,0.04439,5.217,0.001
56.03,58.300,0.04456,5.233,0.001
56.19,58.400,0.04472,5.248,0.001
56.37,58.500,0.04493,5.265,0.001
56.62,58.600,0.04514,5.288,0.001
56.80,58.700,0.04535,5.305,0.001
56.97,58.800,0.04551,5.321,0.001
57.20,58.900,0.04572,5.342,0.001
57.38,59.000,0.04597,5.359,0.001
57.60,59.100,0.04618,5.380,0.001
57.80,59.200,0.04639,5.398,0.001
57.99,59.300,0.04659,5.416,0.001
58.19,59.400,0.04680,5.435,0.001
58.39,59.500,0.04701,5.453,0.001
58.58,59.600,0.04722,5.471,0.001
58.78,59.700,0.04743,5.490,0.001
58.97,59.800,0.04763,5.508,0.001
59.14,59.900,0.04784,5.524,0.001
59.27,60.000,0.04801,5.536,0.001
59.44,60.100,0.04817,5.551,0.001
59.61,60.200,0.04834,5.568,0.001
59.77,60.300,0.04851,5.582,0.001
59.92,60.400,0.04867,5.596,0.001
60.08,60.500,0.04884,5.611,0.001
60.19,60.600,0.04896,5.621,0.001
60.34,60.700,0.04913,5.635,0.001
60.47,60.800,0.04930,5.648,0.001
60.62,60.900,0.04942,5.662,0.001
60.78,61.000,0.04959,5.677,0.001
60.88,61.100,0.04971,5.686,0.001
61.03,61.200,0.04984,5.700,0.001
61.17,61.300,0.04996,5.713,0.001
61.31,61.400,0.05013,5.726,0.001
61.45,61.500,0.05025,5.739,0.001
61.59,61.600,0.05038,5.753,0.001
61.74,61.700,0.05054,5.766,0.001
61.87,61.800,0.05067,5.778,0.001
62.06,61.900,0.05079,5.796,0.001
62.20,62.000,0.05096,5.809,0.001
62.33,62.100,0.05108,5.821,0.001
62.50,62.200,0.05125,5.837,0.001
62.65,62.300,0.05137,5.851,0.001
62.83,62.400,0.05154,5.868,0.001
62.98,62.500,0.05171,5.882,0.001
63.13,62.600,0.05183,5.896,0.001
63.32,62.700,0.05200,5.914,0.001
63.48,62.800,0.05216,5.929,0.001
63.65,62.900,0.05233,5.944,0.001
63.85,63.000,0.05245,5.963,0.001
64.01,63.100,0.05262,5.979,0.001
64.15,63.200,0.05279,5.991,0.001
64.31,63.300,0.05295,6.007,0.001
64.49,63.400,0.05312,6.023,0.001
64.68,63.500,0.05329,6.041,0.001
