""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","WH17T.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
14.67,14.100,0.01056,1.312,0.000
14.71,14.200,0.01072,1.316,0.000
14.75,14.300,0.01085,1.320,0.000
14.80,14.400,0.01097,1.324,0.000
14.85,14.500,0.01110,1.329,0.000
14.90,14.600,0.01126,1.333,0.000
14.95,14.700,0.01139,1.338,0.000
14.99,14.800,0.01151,1.341,0.000
15.03,14.900,0.01168,1.345,0.000
15.10,15.000,0.01180,1.351,0.000
15.14,15.100,0.01197,1.355,0.000
15.20,15.200,0.01209,1.360,0.000
15.25,15.300,0.01226,1.364,0.000
15.30,15.400,0.01238,1.369,0.000
15.34,15.500,0.01255,1.372,0.000
15.40,15.600,0.01272,1.377,0.000
15.45,15.700,0.01284,1.382,0.000
15.50,15.800,0.01301,1.387,0.000
15.54,15.900,0.01317,1.390,0.000
15.60,16.000,0.01330,1.395,0.000
15.66,16.100,0.01346,1.401,0.000
15.73,16.200,0.01363,1.408,0.000
15.77,16.300,0.01380,1.410,0.000
15.82,16.400,0.01392,1.415,0.000
15.87,16.500,0.01409,1.420,0.000
15.94,16.600,0.01425,1.426,0.000
16.01,16.700,0.01442,1.432,0.000
16.06,16.800,0.01459,1.436,0.000
16.13,16.900,0.01475,1.443,0.000
16.21,17.000,0.01492,1.450,0.000
16.28,17.100,0.01513,1.456,0.000
16.31,17.200,0.01529,1.459,0.000
16.37,17.300,0.01550,1.464,0.000
16.49,17.400,0.01567,1.475,0.000
16.54,17.500,0.01588,1.480,0.000
16.64,17.600,0.01608,1.489,0.000
16.75,17.700,0.01629,1.498,0.000
16.77,17.800,0.01650,1.500,0.000
16.88,17.900,0.01671,1.510,0.000
16.96,18.000,0.01691,1.517,0.000
17.01,18.100,0.01712,1.522,0.000
17.11,18.200,0.01733,1.531,0.000
17.17,18.300,0.01754,1.536,0.000
17.26,18.400,0.01775,1.544,0.000
17.35,18.500,0.01791,1.552,0.000
17.40,18.600,0.01812,1.556,0.000
17.46,18.700,0.01829,1.562,0.000
17.53,18.800,0.01849,1.569,0.000
17.60,18.900,0.01866,1.575,0.000
17.65,19.000,0.01883,1.579,0.000
17.74,19.100,0.01899,1.587,0.000
17.78,19.200,0.01912,1.590,0.000
17.82,19.300,0.01928,1.595,0.000
17.89,19.400,0.01945,1.601,0.000
17.95,19.500,0.01957,1.606,0.000
18.01,19.600,0.01974,1.611,0.000
18.06,19.700,0.01986,1.616,0.000
18.14,19.800,0.02003,1.623,0.000
18.15,19.900,0.02016,1.623,0.000
18.23,20.000,0.02028,1.631,0.000
18.27,20.100,0.02040,1.634,0.000
18.34,20.200,0.02057,1.641,0.000
18.35,20.300,0.02070,1.642,0.000
18.42,20.400,0.02082,1.648,0.000
18.47,20.500,0.02099,1.653,0.000
18.53,20.600,0.02111,1.658,0.000
18.61,20.700,0.02124,1.665,0.000
18.66,20.800,0.02140,1.669,0.000
18.73,20.900,0.02153,1.675,0.000
18.77,21.000,0.02169,1.679,0.000
18.84,21.100,0.02182,1.685,0.000
18.90,21.200,0.02198,1.691,0.000
18.96,21.300,0.02215,1.697,0.000
19.04,21.400,0.02227,1.703,0.000
19.09,21.500,0.02244,1.708,0.000
19.16,21.600,0.02257,1.714,0.000
19.22,21.700,0.02273,1.719,0.000
19.30,21.800,0.02290,1.726,0.000
19.34,21.900,0.02306,1.730,0.000
19.42,22.000,0.02319,1.737,0.000
19.47,22.100,0.02336,1.742,0.000
19.53,22.200,0.02352,1.748,0.000
19.61,22.300,0.02369,1.755,0.000
19.68,22.400,0.02381,1.761,0.000
19.76,22.500,0.02398,1.768,0.000
19.83,22.600,0.02414,1.774,0.000
19.93,22.700,0.02435,1.783,0.000
19.98,22.800,0.02452,1.787,0.000
20.09,22.900,0.02473,1.798,0.000
20.17,23.000,0.02489,1.804,0.000
20.25,23.100,0.02510,1.812,0.000
20.34,23.200,0.02531,1.820,0.000
20.43,23.300,0.02552,1.828,0.001
20.54,23.400,0.02577,1.838,0.001
20.63,23.500,0.02597,1.845,0.001
20.73,23.600,0.02618,1.855,0.001
20.81,23.700,0.02639,1.861,0.001
20.91,23.800,0.02660,1.871,0.001
20.97,23.900,0.02680,1.876,0.001
21.09,24.000,0.02701,1.887,0.001
21.17,24.100,0.02722,1.894,0.001
21.27,24.200,0.02743,1.903,0.001
21.35,24.300,0.02764,1.910,0.001
21.43,24.400,0.02780,1.918,0.001
21.50,24.500,0.02801,1.924,0.001
21.57,24.600,0.02818,1.930,0.001
21.63,24.700,0.02834,1.935,0.001
21.70,24.800,0.02851,1.941,0.001
21.77,24.900,0.02863,1.948,0.001
21.85,25.000,0.02880,1.954,0.001
21.90,25.100,0.02892,1.959,0.001
21.96,25.200,0.02909,1.964,0.001
22.01,25.300,0.02921,1.969,0.001
22.06,25.400,0.02938,1.974,0.001
22.14,25.500,0.02951,1.980,0.001
22.18,25.600,0.02967,1.984,0.001
22.23,25.700,0.02980,1.989,0.001
22.30,25.800,0.02992,1.995,0.001
22.36,25.900,0.03009,2.000,0.001
22.42,26.000,0.03021,2.006,0.001
22.49,26.100,0.03034,2.012,0.001
22.54,26.200,0.03046,2.016,0.001
22.63,26.300,0.03063,2.024,0.001
22.68,26.400,0.03075,2.029,0.001
22.73,26.500,0.03092,2.033,0.001
22.82,26.600,0.03108,2.041,0.001
22.87,26.700,0.03121,2.046,0.001
22.96,26.800,0.03138,2.054,0.001
23.02,26.900,0.03154,2.059,0.001
23.10,27.000,0.03167,2.067,0.001
23.16,27.100,0.03183,2.072,0.001
23.24,27.200,0.03200,2.079,0.001
23.32,27.300,0.03212,2.087,0.001
23.37,27.400,0.03229,2.091,0.001
23.45,27.500,0.03246,2.098,0.001
23.51,27.600,0.03262,2.103,0.001
23.60,27.700,0.03279,2.111,0.001
23.66,27.800,0.03295,2.117,0.001
23.74,27.900,0.03308,2.124,0.001
23.81,28.000,0.03325,2.130,0.001
23.91,28.100,0.03341,2.139,0.001
23.98,28.200,0.03358,2.145,0.001
24.06,28.300,0.03379,2.152,0.001
24.14,28.400,0.03395,2.159,0.001
24.21,28.500,0.03416,2.166,0.001
24.31,28.600,0.03433,2.175,0.001
24.41,28.700,0.03453,2.184,0.001
24.50,28.800,0.03474,2.192,0.001
24.61,28.900,0.03495,2.202,0.001
24.71,29.000,0.03516,2.211,0.001
24.81,29.100,0.03536,2.219,0.001
24.92,29.200,0.03561,2.229,0.001
25.01,29.300,0.03582,2.237,0.001
25.11,29.400,0.03603,2.247,0.001
25.20,29.500,0.03624,2.255,0.001
25.30,29.600,0.03645,2.263,0.001
25.40,29.700,0.03665,2.272,0.001
25.48,29.800,0.03686,2.280,0.001
25.57,29.900,0.03703,2.288,0.001
25.70,30.000,0.03723,2.299,0.001
25.77,30.100,0.03740,2.305,0.001
25.84,30.200,0.03757,2.311,0.001
25.93,30.300,0.03778,2.319,0.001
26.03,30.400,0.03794,2.328,0.001
26.09,30.500,0.03807,2.334,0.001
26.17,30.600,0.03823,2.341,0.001
26.25,30.700,0.03840,2.349,0.001
26.32,30.800,0.03856,2.354,0.001
26.42,30.900,0.03869,2.364,0.001
26.48,31.000,0.03886,2.369,0.001
26.53,31.100,0.03898,2.373,0.001
26.63,31.200,0.03910,2.383,0.001
26.71,31.300,0.03927,2.390,0.001
26.79,31.400,0.03940,2.396,0.001
26.82,31.500,0.03956,2.400,0.001
26.91,31.600,0.03969,2.407,0.001
26.98,31.700,0.03981,2.413,0.001
27.06,31.800,0.03998,2.420,0.001
27.13,31.900,0.04010,2.427,0.001
27.21,32.000,0.04027,2.434,0.001
27.28,32.100,0.04043,2.440,0.001
27.37,32.200,0.04056,2.449,0.001
27.44,32.300,0.04073,2.455,0.001
27.52,32.400,0.04089,2.462,0.001
27.61,32.500,0.04106,2.470,0.001
27.69,32.600,0.04118,2.477,0.001
27.74,32.700,0.04135,2.482,0.001
27.84,32.800,0.04152,2.490,0.001
27.92,32.900,0.04164,2.498,0.001
28.00,33.000,0.04181,2.505,0.001
28.08,33.100,0.04197,2.512,0.001
28.15,33.200,0.04214,2.518,0.001
28.26,33.300,0.04230,2.528,0.001
28.33,33.400,0.04247,2.535,0.001
28.41,33.500,0.04260,2.542,0.001
28.49,33.600,0.04276,2.549,0.001
28.60,33.700,0.04297,2.559,0.001
28.69,33.800,0.04314,2.567,0.001
28.77,33.900,0.04330,2.574,0.001
28.88,34.000,0.04347,2.583,0.001
28.97,34.100,0.04368,2.592,0.001
29.06,34.200,0.04384,2.600,0.001
29.17,34.300,0.04405,2.610,0.001
29.28,34.400,0.04426,2.620,0.001
29.37,34.500,0.04447,2.628,0.001
29.49,34.600,0.04467,2.638,0.001
29.58,34.700,0.04488,2.647,0.001
29.72,34.800,0.04509,2.658,0.001
29.80,34.900,0.04530,2.666,0.001
29.93,35.000,0.04550,2.678,0.001
30.04,35.100,0.04571,2.688,0.001
30.15,35.200,0.04592,2.698,0.001
30.23,35.300,0.04609,2.704,0.001
30.36,35.400,0.04629,2.716,0.001
30.47,35.500,0.04650,2.726,0.001
30.56,35.600,0.04667,2.734,0.001
30.67,35.700,0.04688,2.743,0.001
30.71,35.800,0.04704,2.748,0.001
30.86,35.900,0.04721,2.760,0.001
30.94,36.000,0.04733,2.768,0.001
31.00,36.100,0.04750,2.773,0.001
31.09,36.200,0.04767,2.781,0.001
31.17,36.300,0.04779,2.789,0.001
31.27,36.400,0.04796,2.798,0.001
31.35,36.500,0.04808,2.804,0.001
31.41,36.600,0.04825,2.810,0.001
31.49,36.700,0.04837,2.817,0.001
31.56,36.800,0.04850,2.824,0.001
31.65,36.900,0.04862,2.831,0.001
31.71,37.000,0.04879,2.837,0.001
31.81,37.100,0.04891,2.846,0.001
31.86,37.200,0.04904,2.851,0.001
31.93,37.300,0.04916,2.856,0.001
32.01,37.400,0.04933,2.864,0.001
32.07,37.500,0.04945,2.869,0.001
32.17,37.600,0.04958,2.878,0.001
32.26,37.700,0.04974,2.886,0.001
32.34,37.800,0.04987,2.893,0.001
32.44,37.900,0.05003,2.902,0.001
32.50,38.000,0.05016,2.908,0.001
32.60,38.100,0.05032,2.917,0.001
32.66,38.200,0.05045,2.922,0.001
32.78,38.300,0.05062,2.932,0.001
32.87,38.400,0.05074,2.940,0.001
32.96,38.500,0.05091,2.948,0.001
33.03,38.600,0.05107,2.955,0.001
33.13,38.700,0.05120,2.964,0.001
33.21,38.800,0.05136,2.971,0.001
33.29,38.900,0.05149,2.978,0.001
33.39,39.000,0.05165,2.987,0.001
33.49,39.100,0.05182,2.996,0.001
33.58,39.200,0.05199,3.004,0.001
33.67,39.300,0.05211,3.012,0.001
33.75,39.400,0.05228,3.020,0.001
33.85,39.500,0.05244,3.028,0.001
33.97,39.600,0.05261,3.039,0.001
34.09,39.700,0.05278,3.050,0.001
34.18,39.800,0.05298,3.058,0.001
34.32,39.900,0.05315,3.070,0.001
34.44,40.000,0.05336,3.081,0.001
34.55,40.100,0.05357,3.091,0.001
34.66,40.200,0.05377,3.101,0.001
34.81,40.300,0.05398,3.115,0.001
34.93,40.400,0.05419,3.125,0.001
35.09,40.500,0.05440,3.139,0.001
35.22,40.600,0.05465,3.151,0.001
35.34,40.700,0.05485,3.162,0.001
35.47,40.800,0.05506,3.173,0.001
35.57,40.900,0.05527,3.182,0.001
35.70,41.000,0.05548,3.194,0.001
35.81,41.100,0.05569,3.203,0.001
35.97,41.200,0.05585,3.218,0.001
36.07,41.300,0.05602,3.227,0.001
36.15,41.400,0.05623,3.234,0.001
36.27,41.500,0.05639,3.245,0.001
36.32,41.600,0.05656,3.249,0.001
36.43,41.700,0.05672,3.259,0.001
36.53,41.800,0.05685,3.268,0.001
36.58,41.900,0.05702,3.273,0.001
36.71,42.000,0.05714,3.284,0.001
36.78,42.100,0.05731,3.291,0.001
36.88,42.200,0.05743,3.299,0.001
36.93,42.300,0.05756,3.304,0.001
37.04,42.400,0.05772,3.313,0.001
37.10,42.500,0.05785,3.319,0.001
37.21,42.600,0.05797,3.329,0.001
37.30,42.700,0.05810,3.337,0.001
37.37,42.800,0.05826,3.343,0.001
37.44,42.900,0.05839,3.350,0.001
37.53,43.000,0.05851,3.357,0.001
37.62,43.100,0.05864,3.365,0.001
37.72,43.200,0.05876,3.374,0.001
37.80,43.300,0.05893,3.382,0.001
37.89,43.400,0.05905,3.390,0.001
37.97,43.500,0.05922,3.397,0.001
38.09,43.600,0.05934,3.408,0.001
38.17,43.700,0.05951,3.414,0.001
38.25,43.800,0.05963,3.422,0.001
38.38,43.900,0.05980,3.434,0.001
38.49,44.000,0.05997,3.443,0.001
38.58,44.100,0.06009,3.451,0.001
38.68,44.200,0.06026,3.460,0.001
38.78,44.300,0.06042,3.470,0.001
38.89,44.400,0.06059,3.479,0.001
38.96,44.500,0.06071,3.486,0.001
39.09,44.600,0.06088,3.497,0.001
39.20,44.700,0.06105,3.507,0.001
39.31,44.800,0.06121,3.517,0.001
39.41,44.900,0.06134,3.526,0.001
39.49,45.000,0.06150,3.533,0.001
39.61,45.100,0.06167,3.544,0.001
39.71,45.200,0.06184,3.552,0.001
39.80,45.300,0.06200,3.561,0.001
39.97,45.400,0.06221,3.576,0.001
40.09,45.500,0.06238,3.587,0.001
40.20,45.600,0.06254,3.596,0.001
40.34,45.700,0.06275,3.609,0.001
40.48,45.800,0.06296,3.622,0.001
40.60,45.900,0.06312,3.633,0.001
40.76,46.000,0.06333,3.646,0.001
40.88,46.100,0.06354,3.657,0.001
41.03,46.200,0.06375,3.670,0.001
41.17,46.300,0.06396,3.683,0.001
41.29,46.400,0.06416,3.694,0.001
41.44,46.500,0.06437,3.707,0.001
41.57,46.600,0.06458,3.719,0.001
41.71,46.700,0.06479,3.731,0.001
41.83,46.800,0.06499,3.742,0.001
41.97,46.900,0.06520,3.755,0.001
42.11,47.000,0.06537,3.767,0.001
42.19,47.100,0.06558,3.775,0.001
42.32,47.200,0.06574,3.786,0.001
42.43,47.300,0.06591,3.796,0.001
42.51,47.400,0.06607,3.803,0.001
42.63,47.500,0.06624,3.814,0.001
42.72,47.600,0.06637,3.821,0.001
42.82,47.700,0.06653,3.831,0.001
42.92,47.800,0.06670,3.840,0.001
43.03,47.900,0.06682,3.850,0.001
38.72,48.000,0.06699,3.464,0.001
14.28,48.100,0.06711,1.278,0.001
13.95,48.200,0.06728,1.248,0.001
14.16,48.300,0.06740,1.267,0.001
14.33,48.400,0.06753,1.282,0.001
14.44,48.500,0.06765,1.292,0.001
14.58,48.600,0.06778,1.304,0.001
14.74,48.700,0.06794,1.319,0.001
14.81,48.800,0.06807,1.325,0.001
14.96,48.900,0.06819,1.338,0.001
15.11,49.000,0.06836,1.351,0.001
15.22,49.100,0.06848,1.362,0.001
15.34,49.200,0.06861,1.372,0.001
15.46,49.300,0.06878,1.383,0.001
15.58,49.400,0.06890,1.394,0.001
15.68,49.500,0.06907,1.402,0.001
15.81,49.600,0.06923,1.414,0.001
15.89,49.700,0.06936,1.422,0.001
16.02,49.800,0.06952,1.433,0.001
16.14,49.900,0.06965,1.444,0.001
16.23,50.000,0.06981,1.452,0.001
16.32,50.100,0.06998,1.460,0.001
16.42,50.200,0.07015,1.469,0.001
16.52,50.300,0.07031,1.478,0.001
16.61,50.400,0.07044,1.486,0.001
16.66,50.500,0.07060,1.491,0.001
16.77,50.600,0.07077,1.501,0.001
16.82,50.700,0.07090,1.505,0.001
16.99,50.800,0.07106,1.520,0.001
17.03,50.900,0.07123,1.524,0.001
17.13,51.000,0.07139,1.532,0.001
17.23,51.100,0.07160,1.541,0.001
17.32,51.200,0.07177,1.549,0.001
17.42,51.300,0.07193,1.559,0.001
17.49,51.400,0.07214,1.565,0.001
17.60,51.500,0.07231,1.575,0.001
17.70,51.600,0.07252,1.583,0.001
17.80,51.700,0.07272,1.592,0.001
17.91,51.800,0.07293,1.602,0.001
18.00,51.900,0.07314,1.610,0.001
18.11,52.000,0.07335,1.620,0.001
18.21,52.100,0.07355,1.629,0.001
18.29,52.200,0.07376,1.637,0.001
18.38,52.300,0.07397,1.644,0.001
18.49,52.400,0.07418,1.654,0.001
18.58,52.500,0.07434,1.662,0.001
18.67,52.600,0.07455,1.670,0.001
18.74,52.700,0.07476,1.676,0.001
18.84,52.800,0.07493,1.686,0.001
18.91,52.900,0.07513,1.691,0.001
18.98,53.000,0.07530,1.698,0.001
19.06,53.100,0.07547,1.705,0.001
19.14,53.200,0.07563,1.713,0.001
19.22,53.300,0.07580,1.719,0.001
19.30,53.400,0.07592,1.727,0.001
19.36,53.500,0.07609,1.732,0.001
19.43,53.600,0.07626,1.738,0.002
19.48,53.700,0.07638,1.742,0.002
19.58,53.800,0.07655,1.751,0.002
19.65,53.900,0.07667,1.758,0.002
19.73,54.000,0.07680,1.765,0.002
19.77,54.100,0.07696,1.769,0.002
19.86,54.200,0.07709,1.777,0.002
19.90,54.300,0.07721,1.780,0.002
19.96,54.400,0.07734,1.786,0.002
20.01,54.500,0.07750,1.790,0.002
20.08,54.600,0.07763,1.796,0.002
20.17,54.700,0.07775,1.805,0.002
20.21,54.800,0.07792,1.808,0.002
20.29,54.900,0.07804,1.815,0.002
20.35,55.000,0.07817,1.821,0.002
20.42,55.100,0.07833,1.827,0.002
20.50,55.200,0.07846,1.834,0.002
20.55,55.300,0.07862,1.839,0.002
20.63,55.400,0.07875,1.846,0.002
20.69,55.500,0.07892,1.851,0.002
20.75,55.600,0.07908,1.856,0.002
20.82,55.700,0.07921,1.863,0.002
20.91,55.800,0.07937,1.871,0.002
20.96,55.900,0.07954,1.875,0.002
21.03,56.000,0.07966,1.881,0.002
21.09,56.100,0.07983,1.887,0.002
21.15,56.200,0.08000,1.892,0.002
21.22,56.300,0.08012,1.898,0.002
21.33,56.400,0.08029,1.908,0.002
21.39,56.500,0.08045,1.913,0.002
21.48,56.600,0.08062,1.921,0.002
21.56,56.700,0.08079,1.928,0.002
21.63,56.800,0.08095,1.935,0.002
21.69,56.900,0.08112,1.941,0.002
21.78,57.000,0.08133,1.949,0.002
21.87,57.100,0.08149,1.956,0.002
21.94,57.200,0.08170,1.963,0.002
22.06,57.300,0.08191,1.973,0.002
22.16,57.400,0.08212,1.983,0.002
22.25,57.500,0.08232,1.991,0.002
22.32,57.600,0.08253,1.997,0.002
20.84,57.700,0.08274,1.864,0.002
12.32,57.800,0.08295,1.102,0.002
12.28,57.900,0.08315,1.099,0.002
12.46,58.000,0.08336,1.115,0.002
12.56,58.100,0.08357,1.124,0.002
12.74,58.200,0.08378,1.140,0.002
12.82,58.300,0.08399,1.147,0.002
12.89,58.400,0.08419,1.154,0.002
13.05,58.500,0.08436,1.167,0.002
13.08,58.600,0.08457,1.170,0.002
13.14,58.700,0.08473,1.176,0.002
13.20,58.800,0.08490,1.181,0.002
13.28,58.900,0.08507,1.188,0.002
13.32,59.000,0.08523,1.191,0.002
13.37,59.100,0.08536,1.196,0.002
13.44,59.200,0.08552,1.203,0.002
13.48,59.300,0.08565,1.206,0.002
13.54,59.400,0.08581,1.211,0.002
13.58,59.500,0.08594,1.215,0.002
13.64,59.600,0.08606,1.221,0.002
13.69,59.700,0.08623,1.224,0.002
13.72,59.800,0.08635,1.227,0.002
13.77,59.900,0.08648,1.232,0.002
13.80,60.000,0.08660,1.234,0.002
13.91,60.100,0.08677,1.244,0.002
13.91,60.200,0.08689,1.244,0.002
13.96,60.300,0.08702,1.249,0.002
13.99,60.400,0.08718,1.252,0.002
14.04,60.500,0.08731,1.256,0.002
14.10,60.600,0.08743,1.262,0.002
14.14,60.700,0.08760,1.265,0.002
14.17,60.800,0.08773,1.268,0.002
14.23,60.900,0.08789,1.273,0.002
14.29,61.000,0.08802,1.279,0.002
14.34,61.100,0.08818,1.283,0.002
14.39,61.200,0.08835,1.287,0.002
14.43,61.300,0.08847,1.291,0.002
14.52,61.400,0.08864,1.299,0.002
14.48,61.500,0.08881,1.295,0.002
14.56,61.600,0.08893,1.303,0.002
14.61,61.700,0.08910,1.307,0.002
14.67,61.800,0.08926,1.313,0.002
14.70,61.900,0.08943,1.315,0.002
14.74,62.000,0.08955,1.319,0.002
14.82,62.100,0.08972,1.326,0.002
14.85,62.200,0.08989,1.329,0.002
14.93,62.300,0.09005,1.336,0.002
14.97,62.400,0.09022,1.339,0.002
15.02,62.500,0.09038,1.344,0.002
15.09,62.600,0.09059,1.350,0.002
15.14,62.650,0.09068,1.355,0.002


