""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","WH17Y.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
13.46,13.800,0.00169,1.440,0.000
13.52,13.900,0.00186,1.446,0.000
13.57,14.000,0.00198,1.451,0.000
13.62,14.100,0.00215,1.456,0.000
13.67,14.200,0.00232,1.462,0.000
13.71,14.300,0.00248,1.466,0.000
13.75,14.400,0.00265,1.470,0.000
13.81,14.500,0.00281,1.477,0.000
13.86,14.600,0.00298,1.481,0.000
13.93,14.700,0.00315,1.489,0.000
13.98,14.800,0.00327,1.495,0.000
14.04,14.900,0.00348,1.501,0.000
14.08,15.000,0.00365,1.506,0.000
14.17,15.100,0.00381,1.515,0.000
14.21,15.200,0.00402,1.520,0.000
14.27,15.300,0.00419,1.526,0.000
14.34,15.400,0.00439,1.533,0.000
14.42,15.500,0.00460,1.542,0.000
14.47,15.600,0.00481,1.548,0.000
14.57,15.700,0.00502,1.558,0.000
14.64,15.800,0.00527,1.565,0.000
14.73,15.900,0.00547,1.575,0.000
14.78,16.000,0.00568,1.580,0.000
14.87,16.100,0.00593,1.590,0.000
14.93,16.200,0.00614,1.596,0.000
15.00,16.300,0.00635,1.604,0.000
15.07,16.400,0.00655,1.612,0.000
15.16,16.500,0.00676,1.621,0.000
15.24,16.600,0.00697,1.629,0.000
15.33,16.700,0.00714,1.639,0.000
15.42,16.800,0.00734,1.648,0.000
15.49,16.900,0.00751,1.656,0.000
15.57,17.000,0.00768,1.665,0.000
15.63,17.100,0.00784,1.672,0.000
15.71,17.200,0.00801,1.680,0.000
15.77,17.300,0.00813,1.686,0.000
15.84,17.400,0.00830,1.694,0.000
15.91,17.500,0.00847,1.701,0.000
15.96,17.600,0.00859,1.707,0.000
16.01,17.700,0.00872,1.712,0.000
16.09,17.800,0.00888,1.720,0.000
16.13,17.900,0.00901,1.725,0.000
16.20,18.000,0.00913,1.732,0.000
16.25,18.100,0.00930,1.738,0.000
16.31,18.200,0.00942,1.744,0.000
16.36,18.300,0.00955,1.749,0.000
16.41,18.400,0.00971,1.755,0.000
16.48,18.500,0.00984,1.762,0.000
16.54,18.600,0.00996,1.768,0.000
16.61,18.700,0.01013,1.776,0.000
16.67,18.800,0.01025,1.782,0.000
16.73,18.900,0.01042,1.788,0.000
16.80,19.000,0.01059,1.796,0.000
16.87,19.100,0.01071,1.804,0.000
16.91,19.200,0.01088,1.808,0.000
17.01,19.300,0.01100,1.818,0.000
17.06,19.400,0.01117,1.824,0.000
17.12,19.500,0.01133,1.831,0.000
17.20,19.600,0.01146,1.839,0.000
17.26,19.700,0.01162,1.846,0.000
17.35,19.800,0.01179,1.855,0.000
17.39,19.900,0.01196,1.860,0.000
17.46,20.000,0.01208,1.867,0.000
17.54,20.100,0.01225,1.876,0.000
17.62,20.200,0.01241,1.884,0.000
17.68,20.300,0.01258,1.890,0.000
17.75,20.400,0.01275,1.898,0.000
17.83,20.500,0.01291,1.906,0.000
17.91,20.600,0.01308,1.915,0.000
17.98,20.700,0.01325,1.922,0.000
18.07,20.800,0.01345,1.932,0.000
18.15,20.900,0.01366,1.940,0.000
18.23,21.000,0.01383,1.949,0.000
18.35,21.100,0.01403,1.962,0.000
18.43,21.200,0.01424,1.971,0.000
18.52,21.300,0.01445,1.981,0.000
18.62,21.400,0.01466,1.991,0.000
18.71,21.500,0.01487,2.000,0.000
18.79,21.600,0.01507,2.009,0.000
18.88,21.700,0.01528,2.019,0.000
18.98,21.800,0.01549,2.029,0.000
19.08,21.900,0.01570,2.040,0.000
19.12,22.000,0.01590,2.045,0.000
19.22,22.100,0.01611,2.055,0.000
19.30,22.200,0.01628,2.063,0.000
19.38,22.300,0.01649,2.073,0.000
19.42,22.400,0.01665,2.077,0.000
19.50,22.500,0.01682,2.085,0.000
19.56,22.600,0.01699,2.092,0.000
19.63,22.700,0.01715,2.099,0.000
19.70,22.800,0.01732,2.107,0.000
19.76,22.900,0.01748,2.113,0.000
19.82,23.000,0.01761,2.119,0.000
19.89,23.100,0.01777,2.126,0.000
19.95,23.200,0.01790,2.133,0.000
20.01,23.300,0.01807,2.140,0.000
20.05,23.400,0.01819,2.144,0.000
20.11,23.500,0.01836,2.151,0.000
20.17,23.600,0.01848,2.157,0.000
20.24,23.700,0.01861,2.164,0.000
20.28,23.800,0.01873,2.168,0.000
20.33,23.900,0.01890,2.174,0.000
20.37,24.000,0.01902,2.178,0.000
20.45,24.100,0.01915,2.186,0.000
20.49,24.200,0.01931,2.191,0.000
20.56,24.300,0.01944,2.198,0.000
20.60,24.400,0.01956,2.203,0.000
20.66,24.500,0.01973,2.209,0.000
20.73,24.600,0.01985,2.216,0.000
20.81,24.700,0.02002,2.225,0.000
20.87,24.800,0.02014,2.231,0.000
20.94,24.900,0.02031,2.239,0.000
21.01,25.000,0.02043,2.246,0.000
21.09,25.100,0.02060,2.255,0.000
21.15,25.200,0.02073,2.262,0.000
21.20,25.300,0.02089,2.267,0.000
21.29,25.400,0.02106,2.277,0.000
21.37,25.500,0.02118,2.285,0.000
21.44,25.600,0.02135,2.292,0.000
21.52,25.700,0.02151,2.300,0.000
21.58,25.800,0.02164,2.307,0.000
21.66,25.900,0.02181,2.316,0.000
21.72,26.000,0.02197,2.322,0.000
21.81,26.100,0.02214,2.332,0.000
21.89,26.200,0.02230,2.341,0.000
21.95,26.300,0.02247,2.347,0.000
22.04,26.400,0.02264,2.357,0.000
22.11,26.500,0.02280,2.365,0.000
22.19,26.600,0.02297,2.373,0.000
22.27,26.700,0.02318,2.382,0.000
22.37,26.800,0.02338,2.391,0.000
22.47,26.900,0.02359,2.403,0.000
22.55,27.000,0.02380,2.411,0.000
22.66,27.100,0.02401,2.423,0.000
22.77,27.200,0.02422,2.435,0.000
22.87,27.300,0.02442,2.445,0.000
22.95,27.400,0.02459,2.454,0.000
23.07,27.500,0.02480,2.467,0.000
23.15,27.600,0.02501,2.476,0.000
23.25,27.700,0.02521,2.486,0.000
23.35,27.800,0.02542,2.496,0.001
23.43,27.900,0.02559,2.505,0.001
23.51,28.000,0.02580,2.514,0.001
23.60,28.100,0.02596,2.524,0.001
23.66,28.200,0.02613,2.530,0.001
23.74,28.300,0.02629,2.538,0.001
23.82,28.400,0.02646,2.547,0.001
23.90,28.500,0.02663,2.555,0.001
23.95,28.600,0.02679,2.561,0.001
24.03,28.700,0.02692,2.569,0.001
24.08,28.800,0.02708,2.575,0.001
24.14,28.900,0.02721,2.581,0.001
24.22,29.000,0.02737,2.590,0.001
24.28,29.100,0.02750,2.596,0.001
24.34,29.200,0.02762,2.602,0.001
24.39,29.300,0.02779,2.608,0.001
24.47,29.400,0.02791,2.617,0.001
24.53,29.500,0.02804,2.623,0.001
24.59,29.600,0.02816,2.629,0.001
24.68,29.700,0.02829,2.639,0.001
24.73,29.800,0.02841,2.644,0.001
24.79,29.900,0.02854,2.650,0.001
24.86,30.000,0.02870,2.658,0.001
24.94,30.100,0.02883,2.667,0.001
25.02,30.200,0.02895,2.676,0.001
25.08,30.300,0.02912,2.682,0.001
25.16,30.400,0.02924,2.690,0.001
25.23,30.500,0.02937,2.698,0.001
25.31,30.600,0.02954,2.706,0.001
25.38,30.700,0.02966,2.714,0.001
25.44,30.800,0.02983,2.720,0.001
25.53,30.900,0.02999,2.730,0.001
25.59,31.000,0.03012,2.736,0.001
25.66,31.100,0.03028,2.744,0.001
25.76,31.200,0.03041,2.755,0.001
25.82,31.300,0.03057,2.761,0.001
25.92,31.400,0.03074,2.771,0.001
25.98,31.500,0.03091,2.778,0.001
26.05,31.600,0.03107,2.786,0.001
26.17,31.700,0.03120,2.798,0.001
26.26,31.800,0.03136,2.807,0.001
26.33,31.900,0.03153,2.815,0.001
26.40,32.000,0.03170,2.822,0.001
26.49,32.100,0.03186,2.832,0.001
26.60,32.200,0.03203,2.844,0.001
26.68,32.300,0.03219,2.853,0.001
26.77,32.400,0.03240,2.862,0.001
26.87,32.500,0.03257,2.874,0.001
26.97,32.600,0.03278,2.884,0.001
27.08,32.700,0.03294,2.895,0.001
27.21,32.800,0.03315,2.909,0.001
27.30,32.900,0.03336,2.919,0.001
27.42,33.000,0.03357,2.931,0.001
27.52,33.100,0.03377,2.943,0.001
27.62,33.200,0.03402,2.954,0.001
27.73,33.300,0.03423,2.965,0.001
27.84,33.400,0.03444,2.976,0.001
27.93,33.500,0.03465,2.986,0.001
28.05,33.600,0.03485,3.000,0.001
28.15,33.700,0.03502,3.010,0.001
28.25,33.800,0.03523,3.021,0.001
28.35,33.900,0.03539,3.031,0.001
28.44,34.000,0.03560,3.041,0.001
28.55,34.100,0.03577,3.053,0.001
28.61,34.200,0.03593,3.060,0.001
28.71,34.300,0.03610,3.069,0.001
28.79,34.400,0.03623,3.078,0.001
28.87,34.500,0.03639,3.087,0.001
28.95,34.600,0.03652,3.095,0.001
29.06,34.700,0.03668,3.107,0.001
29.12,34.800,0.03685,3.114,0.001
29.22,34.900,0.03697,3.124,0.001
29.29,35.000,0.03710,3.132,0.001
29.35,35.100,0.03722,3.138,0.001
29.44,35.200,0.03739,3.148,0.001
29.49,35.300,0.03751,3.153,0.001
29.56,35.400,0.03764,3.160,0.001
29.64,35.500,0.03776,3.169,0.001
29.73,35.600,0.03793,3.179,0.001
29.80,35.700,0.03805,3.187,0.001
29.88,35.800,0.03818,3.194,0.001
29.95,35.900,0.03835,3.202,0.001
30.03,36.000,0.03847,3.211,0.001
30.11,36.100,0.03859,3.219,0.001
30.22,36.200,0.03876,3.231,0.001
30.28,36.300,0.03889,3.238,0.001
30.35,36.400,0.03905,3.245,0.001
30.45,36.500,0.03918,3.256,0.001
30.55,36.600,0.03934,3.267,0.001
30.63,36.700,0.03951,3.275,0.001
30.74,36.800,0.03963,3.287,0.001
30.82,36.900,0.03980,3.295,0.001
30.91,37.000,0.03997,3.305,0.001
30.99,37.100,0.04009,3.314,0.001
31.09,37.200,0.04026,3.324,0.001
31.19,37.300,0.04042,3.335,0.001
31.28,37.400,0.04059,3.344,0.001
31.37,37.500,0.04071,3.354,0.001
31.46,37.600,0.04088,3.364,0.001
31.56,37.700,0.04105,3.374,0.001
31.64,37.800,0.04121,3.383,0.001
31.74,37.900,0.04138,3.394,0.001
31.83,38.000,0.04154,3.403,0.001
31.94,38.100,0.04171,3.416,0.001
32.05,38.200,0.04192,3.427,0.001
32.16,38.300,0.04209,3.438,0.001
32.29,38.400,0.04229,3.452,0.001
32.40,38.500,0.04250,3.464,0.001
32.52,38.600,0.04271,3.478,0.001
32.65,38.700,0.04292,3.492,0.001
32.80,38.800,0.04312,3.507,0.001
32.94,38.900,0.04333,3.522,0.001
33.07,39.000,0.04354,3.536,0.001
33.19,39.100,0.04375,3.548,0.001
33.33,39.200,0.04396,3.564,0.001
33.46,39.300,0.04416,3.577,0.001
33.58,39.400,0.04437,3.591,0.001
33.68,39.500,0.04454,3.601,0.001
33.82,39.600,0.04474,3.616,0.001
33.92,39.700,0.04491,3.626,0.001
33.99,39.800,0.04508,3.635,0.001
34.11,39.900,0.04524,3.648,0.001
34.20,40.000,0.04545,3.656,0.001
34.28,40.100,0.04558,3.666,0.001
34.36,40.200,0.04574,3.674,0.001
34.50,40.300,0.04591,3.688,0.001
34.56,40.400,0.04603,3.696,0.001
34.65,40.500,0.04620,3.705,0.001
34.76,40.600,0.04632,3.717,0.001
34.82,40.700,0.04645,3.723,0.001
34.92,40.800,0.04661,3.734,0.001
35.02,40.900,0.04674,3.744,0.001
35.09,41.000,0.04686,3.752,0.001
35.18,41.100,0.04699,3.762,0.001
35.24,41.200,0.04715,3.768,0.001
35.33,41.300,0.04728,3.778,0.001
35.45,41.400,0.04740,3.790,0.001
35.51,41.500,0.04753,3.797,0.001
35.63,41.600,0.04770,3.809,0.001
35.69,41.700,0.04782,3.816,0.001
35.79,41.800,0.04794,3.827,0.001
35.88,41.900,0.04811,3.837,0.001
35.98,42.000,0.04824,3.847,0.001
36.09,42.100,0.04840,3.859,0.001
36.16,42.200,0.04853,3.866,0.001
36.26,42.300,0.04869,3.877,0.001
36.37,42.400,0.04886,3.889,0.001
36.49,42.500,0.04902,3.901,0.001
36.58,42.600,0.04915,3.911,0.001
36.66,42.700,0.04932,3.920,0.001
36.78,42.800,0.04948,3.933,0.001
36.87,42.900,0.04961,3.942,0.001
36.96,43.000,0.04977,3.952,0.001
37.07,43.100,0.04994,3.963,0.001
37.19,43.200,0.05011,3.977,0.001
37.29,43.300,0.05027,3.987,0.001
37.41,43.400,0.05044,4.000,0.001
37.49,43.500,0.05060,4.009,0.001
37.62,43.600,0.05077,4.023,0.001
37.73,43.700,0.05094,4.035,0.001
37.86,43.800,0.05110,4.048,0.001
37.97,43.900,0.05127,4.060,0.001
38.12,44.000,0.05148,4.076,0.001
38.27,44.100,0.05168,4.092,0.001
38.44,44.200,0.05189,4.111,0.001
38.57,44.300,0.05210,4.124,0.001
38.71,44.400,0.05231,4.139,0.001
38.88,44.500,0.05256,4.158,0.001
39.05,44.600,0.05276,4.175,0.001
39.18,44.700,0.05297,4.189,0.001
39.32,44.800,0.05318,4.204,0.001
39.45,44.900,0.05339,4.218,0.001
39.61,45.000,0.05360,4.235,0.001
39.74,45.100,0.05380,4.249,0.001
39.89,45.200,0.05401,4.266,0.001
40.00,45.300,0.05422,4.277,0.001
40.14,45.400,0.05439,4.292,0.001
40.24,45.500,0.05455,4.303,0.001
40.34,45.600,0.05472,4.313,0.001
40.44,45.700,0.05488,4.324,0.001
40.58,45.800,0.05505,4.339,0.001
40.65,45.900,0.05522,4.346,0.001
40.78,46.000,0.05534,4.360,0.001
40.87,46.100,0.05551,4.370,0.001
40.95,46.200,0.05563,4.379,0.001
41.06,46.300,0.05580,4.390,0.001
41.15,46.400,0.05592,4.400,0.001
41.26,46.500,0.05605,4.412,0.001
41.31,46.600,0.05621,4.417,0.001
41.43,46.700,0.05634,4.430,0.001
41.54,46.800,0.05646,4.441,0.001
41.61,46.900,0.05659,4.449,0.001
41.71,47.000,0.05675,4.460,0.001
41.82,47.100,0.05688,4.472,0.001
41.91,47.200,0.05700,4.481,0.001
42.00,47.300,0.05713,4.490,0.001
42.11,47.400,0.05729,4.503,0.001
42.21,47.500,0.05742,4.513,0.001
42.34,47.600,0.05759,4.527,0.001
42.43,47.700,0.05771,4.536,0.001
42.53,47.800,0.05788,4.548,0.001
42.65,47.900,0.05804,4.560,0.001
42.76,48.000,0.05817,4.572,0.001
42.87,48.100,0.05833,4.584,0.001
42.99,48.200,0.05850,4.597,0.001
43.12,48.300,0.05862,4.611,0.001
43.24,48.400,0.05879,4.623,0.001
43.33,48.500,0.05896,4.633,0.001
43.47,48.600,0.05912,4.647,0.001
43.58,48.700,0.05929,4.659,0.001
43.70,48.800,0.05946,4.672,0.001
43.83,48.900,0.05962,4.687,0.001
43.96,49.000,0.05979,4.700,0.001
44.08,49.100,0.05995,4.714,0.001
44.23,49.200,0.06012,4.729,0.001
44.35,49.300,0.06029,4.742,0.001
44.51,49.400,0.06045,4.759,0.001
44.67,49.500,0.06066,4.776,0.001
44.81,49.600,0.06087,4.792,0.001
44.96,49.700,0.06108,4.808,0.001
45.12,49.800,0.06124,4.824,0.001
45.27,49.900,0.06149,4.840,0.001
45.44,50.000,0.06170,4.859,0.001
45.61,50.100,0.06191,4.876,0.001
45.79,50.200,0.06211,4.896,0.001
45.95,50.300,0.06232,4.913,0.001
46.12,50.400,0.06257,4.931,0.001
46.28,50.500,0.06278,4.948,0.001
46.43,50.600,0.06299,4.965,0.001
46.61,50.700,0.06320,4.984,0.001
46.71,50.800,0.06336,4.995,0.001
46.86,50.900,0.06357,5.011,0.001
47.02,51.000,0.06378,5.027,0.001
47.13,51.100,0.06394,5.039,0.001
47.26,51.200,0.06411,5.053,0.001
47.39,51.300,0.06428,5.067,0.001
47.50,51.400,0.06444,5.079,0.001
47.62,51.500,0.06461,5.091,0.001
47.71,51.600,0.06473,5.101,0.001
47.84,51.700,0.06490,5.115,0.001
47.98,51.800,0.06507,5.130,0.001
48.07,51.900,0.06523,5.140,0.001
48.18,52.000,0.06536,5.151,0.001
48.30,52.100,0.06548,5.164,0.001
48.44,52.200,0.06565,5.179,0.001
48.52,52.300,0.06577,5.188,0.001
48.63,52.400,0.06590,5.200,0.001
48.72,52.500,0.06606,5.209,0.001
9.40,52.600,0.06619,1.005,0.001
13.34,52.700,0.06631,1.426,0.001
13.86,52.800,0.06648,1.482,0.001
14.04,52.900,0.06660,1.502,0.001
14.23,53.000,0.06673,1.522,0.001
14.42,53.100,0.06689,1.541,0.001
14.58,53.200,0.06706,1.559,0.001
14.75,53.300,0.06718,1.577,0.001
14.92,53.400,0.06735,1.596,0.001
15.06,53.500,0.06748,1.610,0.001
15.26,53.600,0.06764,1.632,0.001
15.44,53.700,0.06781,1.651,0.001
15.60,53.800,0.06797,1.668,0.001
15.77,53.900,0.06814,1.686,0.001
15.92,54.000,0.06827,1.702,0.001
16.09,54.100,0.06843,1.721,0.001
16.25,54.200,0.06860,1.738,0.001
16.38,54.300,0.06876,1.751,0.001
16.52,54.400,0.06893,1.766,0.001
16.66,54.500,0.06910,1.781,0.001
16.80,54.600,0.06926,1.796,0.001
16.91,54.700,0.06943,1.808,0.001
17.02,54.800,0.06960,1.820,0.001
17.16,54.900,0.06976,1.835,0.001
17.31,55.000,0.06997,1.850,0.001
17.39,55.100,0.07014,1.860,0.001
17.53,55.200,0.07030,1.875,0.001
17.65,55.300,0.07051,1.887,0.001
17.78,55.400,0.07072,1.901,0.001
17.91,55.500,0.07092,1.915,0.001
18.03,55.600,0.07113,1.928,0.001
18.16,55.700,0.07134,1.942,0.001
18.30,55.800,0.07155,1.956,0.001
18.41,55.900,0.07176,1.969,0.001
18.53,56.000,0.07196,1.982,0.001
18.65,56.100,0.07221,1.994,0.001
18.77,56.200,0.07238,2.007,0.001
18.86,56.300,0.07259,2.017,0.001
18.96,56.400,0.07279,2.027,0.001
19.07,56.500,0.07296,2.039,0.001
19.18,56.600,0.07317,2.051,0.001
19.29,56.700,0.07334,2.062,0.001
19.37,56.800,0.07350,2.071,0.001
19.46,56.900,0.07367,2.081,0.001
19.53,57.000,0.07383,2.088,0.001
19.66,57.100,0.07400,2.102,0.001
19.72,57.200,0.07417,2.109,0.001
19.81,57.300,0.07429,2.118,0.001
19.87,57.400,0.07446,2.125,0.001
19.97,57.500,0.07458,2.135,0.001
20.04,57.600,0.07475,2.143,0.001
20.11,57.700,0.07487,2.150,0.001
20.18,57.800,0.07504,2.158,0.001
20.27,57.900,0.07516,2.167,0.001
20.33,58.000,0.07529,2.174,0.001
20.43,58.100,0.07541,2.184,0.001
20.49,58.200,0.07558,2.191,0.001
20.58,58.300,0.07570,2.201,0.001
20.64,58.400,0.07583,2.207,0.001
20.73,58.500,0.07599,2.217,0.001
20.80,58.600,0.07612,2.224,0.001
20.88,58.700,0.07629,2.233,0.002
20.95,58.800,0.07641,2.240,0.002
21.01,58.900,0.07653,2.247,0.002
21.11,59.000,0.07670,2.257,0.002
21.21,59.100,0.07687,2.268,0.002
21.31,59.200,0.07699,2.279,0.002
21.37,59.300,0.07716,2.285,0.002
21.46,59.400,0.07732,2.294,0.002
21.54,59.500,0.07745,2.303,0.002
21.63,59.600,0.07762,2.313,0.002
21.72,59.700,0.07778,2.322,0.002
21.81,59.800,0.07795,2.332,0.002
21.88,59.900,0.07811,2.340,0.002
22.00,60.000,0.07828,2.352,0.002
22.06,60.100,0.07840,2.359,0.002
22.13,60.200,0.07857,2.366,0.002
22.24,60.300,0.07874,2.378,0.002
22.31,60.400,0.07890,2.386,0.002
22.42,60.500,0.07907,2.397,0.002
22.50,60.600,0.07924,2.406,0.002
22.57,60.700,0.07940,2.414,0.002
22.71,60.800,0.07961,2.428,0.002
22.81,60.900,0.07982,2.439,0.002
22.90,61.000,0.07998,2.449,0.002
23.02,61.100,0.08019,2.461,0.002
23.15,61.200,0.08040,2.475,0.002
23.25,61.300,0.08065,2.486,0.002
23.38,61.400,0.08086,2.499,0.002
23.49,61.500,0.08106,2.512,0.002
23.61,61.600,0.08131,2.524,0.002
23.73,61.700,0.08152,2.537,0.002
23.82,61.800,0.08173,2.547,0.002
23.95,61.900,0.08194,2.561,0.002
24.07,62.000,0.08214,2.573,0.002
24.18,62.100,0.08235,2.585,0.002
24.28,62.200,0.08252,2.597,0.002
24.39,62.300,0.08273,2.608,0.002
24.48,62.400,0.08289,2.617,0.002
24.57,62.500,0.08306,2.627,0.002
24.64,62.600,0.08323,2.634,0.002
24.74,62.700,0.08339,2.645,0.002
24.83,62.800,0.08356,2.655,0.002
24.91,62.900,0.08372,2.664,0.002
24.98,63.000,0.08385,2.671,0.002
25.05,63.100,0.08397,2.679,0.002
25.13,63.200,0.08414,2.687,0.002
25.21,63.300,0.08426,2.696,0.002
25.26,63.400,0.08443,2.701,0.002
25.36,63.500,0.08456,2.712,0.002
25.42,63.600,0.08468,2.718,0.002
25.49,63.700,0.08480,2.725,0.002
25.57,63.800,0.08497,2.734,0.002
25.65,63.900,0.08510,2.743,0.002
25.73,64.000,0.08522,2.751,0.002
25.81,64.100,0.08539,2.760,0.002
25.89,64.200,0.08551,2.769,0.002
25.99,64.300,0.08564,2.779,0.002
26.06,64.400,0.08580,2.787,0.002
26.14,64.500,0.08593,2.795,0.002
26.23,64.600,0.08609,2.805,0.002
26.33,64.700,0.08626,2.815,0.002
26.42,64.800,0.08638,2.825,0.002
26.49,64.900,0.08655,2.833,0.002
26.57,65.000,0.08672,2.841,0.002
26.64,65.100,0.08684,2.849,0.002
26.74,65.200,0.08701,2.859,0.002
