""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","WH38V.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
8.01,16.100,0.04989,1.491,0.001
8.02,16.200,0.05005,1.493,0.001
8.04,16.300,0.05022,1.497,0.001
8.06,16.400,0.05043,1.500,0.001
8.08,16.500,0.05064,1.504,0.001
8.12,16.600,0.05080,1.511,0.001
8.15,16.700,0.05101,1.517,0.001
8.17,16.800,0.05122,1.522,0.001
8.20,16.900,0.05147,1.526,0.001
8.23,17.000,0.05168,1.532,0.001
8.26,17.100,0.05192,1.538,0.001
8.28,17.200,0.05213,1.541,0.001
8.31,17.300,0.05238,1.547,0.001
8.33,17.400,0.05259,1.550,0.001
8.35,17.500,0.05284,1.555,0.001
8.36,17.600,0.05305,1.557,0.001
8.39,17.700,0.05325,1.562,0.001
8.41,17.800,0.05346,1.565,0.001
8.44,17.900,0.05363,1.571,0.001
8.44,18.000,0.05384,1.571,0.001
8.47,18.100,0.05400,1.577,0.001
8.47,18.200,0.05417,1.576,0.001
8.49,18.300,0.05434,1.581,0.001
8.51,18.400,0.05450,1.584,0.001
8.53,18.500,0.05463,1.587,0.001
8.53,18.600,0.05479,1.587,0.001
8.54,18.700,0.05492,1.590,0.001
8.55,18.800,0.05508,1.592,0.001
8.58,18.900,0.05521,1.597,0.001
8.59,19.000,0.05533,1.599,0.001
8.60,19.100,0.05550,1.600,0.001
8.60,19.200,0.05562,1.600,0.001
8.63,19.300,0.05575,1.607,0.001
8.63,19.400,0.05587,1.606,0.001
8.65,19.500,0.05604,1.610,0.001
8.66,19.600,0.05616,1.612,0.001
8.66,19.700,0.05629,1.613,0.001
8.68,19.800,0.05645,1.616,0.001
8.70,19.900,0.05658,1.620,0.001
8.73,20.000,0.05675,1.626,0.001
8.74,20.100,0.05687,1.627,0.001
8.76,20.200,0.05704,1.631,0.001
8.78,20.300,0.05720,1.635,0.001
8.81,20.400,0.05733,1.641,0.001
8.82,20.500,0.05749,1.642,0.001
8.83,20.600,0.05766,1.644,0.001
8.85,20.700,0.05778,1.648,0.001
8.87,20.800,0.05795,1.652,0.001
8.88,20.900,0.05812,1.652,0.001
8.89,21.000,0.05824,1.654,0.001
8.89,21.100,0.05841,1.654,0.001
8.91,21.200,0.05857,1.659,0.001
8.94,21.300,0.05874,1.664,0.001
8.95,21.400,0.05891,1.666,0.001
8.97,21.500,0.05907,1.669,0.001
8.99,21.600,0.05920,1.673,0.001
9.01,21.700,0.05936,1.677,0.001
9.04,21.800,0.05957,1.683,0.001
9.05,21.900,0.05974,1.685,0.001
9.08,22.000,0.05990,1.691,0.001
9.09,22.100,0.06011,1.693,0.001
9.12,22.200,0.06028,1.698,0.001
9.14,22.300,0.06049,1.701,0.001
9.17,22.400,0.06069,1.708,0.001
9.21,22.500,0.06090,1.714,0.001
9.23,22.600,0.06115,1.719,0.001
9.26,22.700,0.06136,1.724,0.001
9.30,22.800,0.06157,1.731,0.001
9.30,22.900,0.06182,1.732,0.001
9.34,23.000,0.06202,1.738,0.001
9.35,23.100,0.06223,1.740,0.001
9.37,23.200,0.06244,1.744,0.001
9.38,23.300,0.06265,1.747,0.001
9.40,23.400,0.06281,1.751,0.001
9.42,23.500,0.06302,1.754,0.001
9.43,23.600,0.06319,1.755,0.001
9.44,23.700,0.06335,1.757,0.001
9.45,23.800,0.06356,1.759,0.001
9.47,23.900,0.06369,1.763,0.001
9.48,24.000,0.06385,1.765,0.001
9.50,24.100,0.06402,1.769,0.001
9.49,24.200,0.06414,1.767,0.001
9.50,24.300,0.06431,1.768,0.001
9.52,24.400,0.06443,1.773,0.001
9.53,24.500,0.06460,1.774,0.001
9.55,24.600,0.06472,1.777,0.001
9.54,24.700,0.06485,1.777,0.001
9.55,24.800,0.06501,1.778,0.001
9.59,24.900,0.06514,1.786,0.001
9.60,25.000,0.06526,1.788,0.001
9.61,25.100,0.06539,1.788,0.001
9.62,25.200,0.06556,1.791,0.001
9.64,25.300,0.06568,1.794,0.001
9.64,25.400,0.06580,1.794,0.001
9.67,25.500,0.06597,1.800,0.001
9.68,25.600,0.06610,1.802,0.001
9.69,25.700,0.06622,1.804,0.001
9.72,25.800,0.06639,1.809,0.001
9.74,25.900,0.06651,1.814,0.001
9.76,26.000,0.06668,1.817,0.001
9.78,26.100,0.06680,1.821,0.001
9.81,26.200,0.06697,1.827,0.001
9.82,26.300,0.06713,1.829,0.001
9.85,26.400,0.06726,1.833,0.001
9.87,26.500,0.06743,1.837,0.001
9.88,26.600,0.06755,1.840,0.001
9.89,26.700,0.06772,1.840,0.001
9.92,26.800,0.06788,1.846,0.001
9.92,26.900,0.06801,1.846,0.001
9.93,27.000,0.06817,1.848,0.001
9.96,27.100,0.06834,1.854,0.001
9.98,27.200,0.06846,1.857,0.001
9.99,27.300,0.06863,1.860,0.001
10.03,27.400,0.06880,1.867,0.001
10.05,27.500,0.06896,1.870,0.001
10.07,27.600,0.06913,1.875,0.001
10.09,27.700,0.06934,1.878,0.001
10.10,27.800,0.06950,1.880,0.001
10.13,27.900,0.06971,1.885,0.001
10.16,28.000,0.06992,1.891,0.001
10.19,28.100,0.07013,1.898,0.001
10.21,28.200,0.07033,1.901,0.001
10.25,28.300,0.07054,1.908,0.001
10.27,28.400,0.07079,1.912,0.001
10.30,28.500,0.07100,1.917,0.001
10.33,28.600,0.07121,1.923,0.001
10.37,28.700,0.07141,1.930,0.001
10.37,28.800,0.07166,1.931,0.001
10.39,28.900,0.07187,1.934,0.001
10.41,29.000,0.07208,1.937,0.001
10.42,29.100,0.07225,1.939,0.001
10.46,29.200,0.07245,1.947,0.001
10.48,29.300,0.07262,1.951,0.001
10.47,29.400,0.07283,1.949,0.001
10.50,29.500,0.07299,1.954,0.001
10.52,29.600,0.07312,1.959,0.001
10.54,29.700,0.07328,1.963,0.001
10.56,29.800,0.07345,1.966,0.001
10.56,29.900,0.07358,1.966,0.001
10.57,30.000,0.07374,1.968,0.001
10.57,30.100,0.07387,1.968,0.001
10.58,30.200,0.07399,1.970,0.001
10.60,30.300,0.07416,1.973,0.001
10.63,30.400,0.07428,1.978,0.001
10.64,30.500,0.07441,1.981,0.001
10.66,30.600,0.07453,1.984,0.001
10.69,30.700,0.07466,1.990,0.001
10.70,30.800,0.07482,1.992,0.001
10.71,30.900,0.07495,1.994,0.001
10.71,31.000,0.07507,1.993,0.001
10.73,31.100,0.07520,1.997,0.001
10.74,31.200,0.07532,2.000,0.001
10.77,31.300,0.07549,2.004,0.001
10.80,31.400,0.07561,2.011,0.001
10.82,31.500,0.07578,2.014,0.001
10.83,31.600,0.07590,2.016,0.001
10.86,31.700,0.07607,2.022,0.001
10.88,31.800,0.07619,2.026,0.001
10.90,31.900,0.07636,2.030,0.002
10.93,32.000,0.07653,2.035,0.002
10.95,32.100,0.07665,2.038,0.002
10.96,32.200,0.07682,2.040,0.002
10.98,32.300,0.07698,2.044,0.002
10.99,32.400,0.07711,2.047,0.002
11.01,32.500,0.07727,2.049,0.002
11.02,32.600,0.07744,2.052,0.002
11.05,32.700,0.07756,2.057,0.002
11.08,32.800,0.07773,2.062,0.002
11.11,32.900,0.07790,2.067,0.002
11.12,33.000,0.07806,2.071,0.002
11.15,33.100,0.07823,2.076,0.002
11.17,33.200,0.07840,2.080,0.002
11.19,33.300,0.07856,2.084,0.002
11.21,33.400,0.07873,2.087,0.002
11.25,33.500,0.07894,2.094,0.002
11.26,33.600,0.07910,2.096,0.002
11.28,33.700,0.07931,2.101,0.002
11.31,33.800,0.07948,2.105,0.002
11.35,33.900,0.07973,2.112,0.002
11.38,34.000,0.07993,2.119,0.002
11.42,34.100,0.08014,2.127,0.002
11.45,34.200,0.08035,2.132,0.002
11.46,34.300,0.08056,2.134,0.002
11.51,34.400,0.08081,2.142,0.002
11.53,34.500,0.08101,2.146,0.002
11.55,34.600,0.08122,2.150,0.002
11.57,34.700,0.08143,2.153,0.002
11.58,34.800,0.08164,2.156,0.002
11.60,34.900,0.08180,2.160,0.002
11.63,35.000,0.08201,2.165,0.002
11.67,35.100,0.08218,2.172,0.002
11.69,35.200,0.08239,2.176,0.002
11.71,35.300,0.08251,2.179,0.002
11.71,35.400,0.08268,2.180,0.002
11.73,35.500,0.08284,2.183,0.002
11.73,35.600,0.08297,2.184,0.002
11.76,35.700,0.08313,2.190,0.002
11.74,35.800,0.08326,2.186,0.002
11.76,35.900,0.08342,2.190,0.002
11.78,36.000,0.08355,2.192,0.002
11.81,36.100,0.08367,2.198,0.002
11.81,36.200,0.08384,2.199,0.002
11.84,36.300,0.08396,2.204,0.002
11.86,36.400,0.08409,2.208,0.002
11.88,36.500,0.08421,2.211,0.002
11.89,36.600,0.08434,2.213,0.002
11.88,36.700,0.08446,2.211,0.002
11.90,36.800,0.08463,2.215,0.002
11.91,36.900,0.08475,2.218,0.002
11.92,37.000,0.08488,2.219,0.002
11.94,37.100,0.08504,2.222,0.002
11.97,37.200,0.08517,2.228,0.002
11.99,37.300,0.08529,2.232,0.002
12.00,37.400,0.08546,2.234,0.002
12.04,37.500,0.08559,2.242,0.002
12.06,37.600,0.08575,2.245,0.002
12.09,37.700,0.08592,2.251,0.002
12.11,37.800,0.08604,2.255,0.002
12.14,37.900,0.08621,2.261,0.002
12.14,38.000,0.08637,2.261,0.002
12.15,38.100,0.08650,2.262,0.002
12.17,38.200,0.08667,2.265,0.002
12.21,38.300,0.08683,2.272,0.002
12.22,38.400,0.08700,2.275,0.002
12.25,38.500,0.08712,2.281,0.002
12.27,38.600,0.08729,2.284,0.002
12.29,38.700,0.08746,2.288,0.002
12.31,38.800,0.08762,2.292,0.002
12.34,38.900,0.08779,2.298,0.002
12.36,39.000,0.08795,2.302,0.002
12.39,39.100,0.08812,2.307,0.002
12.41,39.200,0.08829,2.310,0.002
12.44,39.300,0.08849,2.315,0.002
12.46,39.400,0.08866,2.320,0.002
12.50,39.500,0.08887,2.327,0.002
12.51,39.600,0.08908,2.329,0.002
12.55,39.700,0.08928,2.336,0.002
12.59,39.800,0.08949,2.345,0.002
12.63,39.900,0.08974,2.351,0.002
12.66,40.000,0.08995,2.357,0.002
12.67,40.100,0.09016,2.359,0.002
12.71,40.200,0.09036,2.367,0.002
12.72,40.300,0.09057,2.369,0.002
12.75,40.400,0.09078,2.373,0.002
12.77,40.500,0.09099,2.377,0.002
12.80,40.600,0.09120,2.382,0.002
12.82,40.700,0.09136,2.387,0.002
12.85,40.800,0.09153,2.392,0.002
12.87,40.900,0.09174,2.397,0.002
12.88,41.000,0.09190,2.398,0.002
12.92,41.100,0.09203,2.405,0.002
12.93,41.200,0.09219,2.407,0.002
12.94,41.300,0.09236,2.410,0.002
12.95,41.400,0.09248,2.411,0.002
12.97,41.500,0.09265,2.414,0.002
12.99,41.600,0.09277,2.418,0.002
13.00,41.700,0.09290,2.421,0.002
13.02,41.800,0.09307,2.424,0.002
13.03,41.900,0.09319,2.425,0.002
13.05,42.000,0.09331,2.429,0.002
13.07,42.100,0.09344,2.434,0.002
13.09,42.200,0.09361,2.437,0.002
13.09,42.300,0.09373,2.437,0.002
13.12,42.400,0.09385,2.443,0.002
13.13,42.500,0.09398,2.444,0.002
13.15,42.600,0.09410,2.448,0.002
13.17,42.700,0.09427,2.451,0.002
13.17,42.800,0.09439,2.451,0.002
13.20,42.900,0.09456,2.457,0.002
13.24,43.000,0.09469,2.464,0.002
13.25,43.100,0.09481,2.467,0.002
13.29,43.200,0.09498,2.474,0.002
13.29,43.300,0.09514,2.474,0.002
13.31,43.400,0.09527,2.478,0.002
13.33,43.500,0.09543,2.481,0.002
13.34,43.600,0.09556,2.484,0.002
13.37,43.700,0.09572,2.488,0.002
13.39,43.800,0.09589,2.492,0.002
13.40,43.900,0.09602,2.494,0.002
13.43,44.000,0.09618,2.500,0.002
13.44,44.100,0.09631,2.502,0.002
13.48,44.200,0.09647,2.510,0.002
13.52,44.300,0.09664,2.516,0.002
13.52,44.400,0.09681,2.517,0.002
13.55,44.500,0.09693,2.523,0.002
13.58,44.600,0.09710,2.528,0.002
13.59,44.700,0.09726,2.531,0.002
13.63,44.800,0.09747,2.538,0.002
13.67,44.900,0.09764,2.545,0.002
13.70,45.000,0.09780,2.550,0.002
13.73,45.100,0.09801,2.557,0.002
13.76,45.200,0.09822,2.562,0.002
13.80,45.300,0.09843,2.569,0.002
13.85,45.400,0.09863,2.578,0.002
13.87,45.500,0.09884,2.582,0.002
13.91,45.600,0.09909,2.589,0.002
13.93,45.700,0.09930,2.594,0.002
13.95,45.800,0.09955,2.597,0.002
13.99,45.900,0.09976,2.604,0.002
14.02,46.000,0.10000,2.610,0.002
14.04,46.100,0.10021,2.614,0.002
14.08,46.200,0.10042,2.621,0.002
14.10,46.300,0.10063,2.625,0.002
14.13,46.400,0.10079,2.630,0.002
14.15,46.500,0.10100,2.634,0.002
14.16,46.600,0.10117,2.635,0.002
14.16,46.700,0.10133,2.636,0.002
14.18,46.800,0.10150,2.640,0.002
14.19,46.900,0.10163,2.642,0.002
14.20,47.000,0.10179,2.644,0.002
7.60,47.100,0.10192,1.416,0.002
5.20,47.200,0.10208,0.968,0.002
5.11,47.300,0.10221,0.951,0.002
5.12,47.400,0.10233,0.954,0.002
5.14,47.500,0.10250,0.956,0.002
5.15,47.600,0.10262,0.959,0.002
5.18,47.700,0.10275,0.964,0.002
5.20,47.800,0.10287,0.968,0.002
5.20,47.900,0.10304,0.968,0.002
5.22,48.000,0.10316,0.972,0.002
5.23,48.100,0.10329,0.974,0.002
5.26,48.200,0.10345,0.979,0.002
5.26,48.300,0.10358,0.980,0.002
5.28,48.400,0.10370,0.983,0.002
5.29,48.500,0.10387,0.984,0.002
5.31,48.600,0.10399,0.989,0.002
5.32,48.700,0.10416,0.991,0.002
5.36,48.800,0.10429,0.998,0.002
5.39,48.900,0.10445,1.003,0.002
5.41,49.000,0.10462,1.008,0.002
5.43,49.100,0.10474,1.010,0.002
5.45,49.200,0.10491,1.014,0.002
5.45,49.300,0.10507,1.015,0.002
5.46,49.400,0.10520,1.017,0.002
5.47,49.500,0.10537,1.018,0.002
5.49,49.600,0.10553,1.022,0.002
5.51,49.700,0.10570,1.026,0.002
5.53,49.800,0.10582,1.029,0.002
5.56,49.900,0.10599,1.034,0.002
5.59,50.000,0.10616,1.041,0.002
5.59,50.100,0.10632,1.040,0.002
5.59,50.170,0.10645,1.040,0.002


