""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","WH10X.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
8.79,10.700,0.01916,1.601,0.000
8.82,10.800,0.01933,1.608,0.000
8.87,10.900,0.01945,1.616,0.000
8.92,11.000,0.01962,1.624,0.000
8.93,11.100,0.01974,1.627,0.000
8.97,11.200,0.01991,1.634,0.000
9.02,11.300,0.02004,1.643,0.000
9.06,11.400,0.02020,1.650,0.000
9.10,11.500,0.02033,1.658,0.000
9.14,11.600,0.02049,1.665,0.000
9.17,11.700,0.02066,1.671,0.000
9.22,11.800,0.02078,1.679,0.000
9.27,11.900,0.02095,1.688,0.000
9.31,12.000,0.02112,1.696,0.000
9.35,12.100,0.02124,1.703,0.000
9.40,12.200,0.02141,1.712,0.000
9.43,12.300,0.02157,1.718,0.000
9.47,12.400,0.02170,1.725,0.000
9.50,12.500,0.02186,1.731,0.000
9.53,12.600,0.02203,1.737,0.000
9.60,12.700,0.02220,1.748,0.000
9.65,12.800,0.02236,1.758,0.000
9.70,12.900,0.02253,1.767,0.000
9.74,13.000,0.02274,1.775,0.000
9.80,13.100,0.02290,1.785,0.000
9.85,13.200,0.02311,1.795,0.000
9.91,13.300,0.02328,1.806,0.000
9.96,13.400,0.02348,1.815,0.000
10.02,13.500,0.02369,1.825,0.000
10.08,13.600,0.02390,1.836,0.000
10.11,13.700,0.02411,1.842,0.000
10.18,13.800,0.02432,1.855,0.000
10.24,13.900,0.02452,1.866,0.000
10.29,14.000,0.02473,1.875,0.000
10.36,14.100,0.02494,1.887,0.000
10.42,14.200,0.02515,1.899,0.000
10.46,14.300,0.02535,1.906,0.000
10.54,14.400,0.02556,1.919,0.001
10.57,14.500,0.02573,1.926,0.001
10.63,14.600,0.02594,1.937,0.001
10.68,14.700,0.02610,1.945,0.001
10.71,14.800,0.02627,1.952,0.001
10.77,14.900,0.02643,1.962,0.001
10.81,15.000,0.02660,1.969,0.001
10.86,15.100,0.02673,1.978,0.001
10.89,15.200,0.02689,1.984,0.001
10.93,15.300,0.02706,1.992,0.001
10.95,15.400,0.02718,1.995,0.001
11.01,15.500,0.02735,2.005,0.001
11.03,15.600,0.02747,2.009,0.001
11.07,15.700,0.02760,2.016,0.001
11.12,15.800,0.02772,2.026,0.001
11.14,15.900,0.02789,2.030,0.001
11.17,16.000,0.02801,2.035,0.001
11.20,16.100,0.02814,2.040,0.001
11.26,16.200,0.02826,2.051,0.001
11.30,16.300,0.02843,2.058,0.001
11.33,16.400,0.02855,2.064,0.001
11.37,16.500,0.02868,2.072,0.001
11.41,16.600,0.02880,2.078,0.001
11.48,16.700,0.02897,2.091,0.001
11.50,16.800,0.02909,2.095,0.001
11.54,16.900,0.02926,2.103,0.001
11.58,17.000,0.02939,2.110,0.001
11.61,17.100,0.02955,2.115,0.001
11.67,17.200,0.02968,2.127,0.001
11.71,17.300,0.02984,2.134,0.001
11.75,17.400,0.02997,2.141,0.001
11.78,17.500,0.03013,2.146,0.001
11.83,17.600,0.03026,2.155,0.001
11.88,17.700,0.03042,2.164,0.001
11.93,17.800,0.03059,2.173,0.001
11.98,17.900,0.03071,2.183,0.001
12.01,18.000,0.03088,2.188,0.001
12.06,18.100,0.03105,2.198,0.001
12.11,18.200,0.03117,2.206,0.001
12.16,18.300,0.03134,2.216,0.001
12.21,18.400,0.03150,2.224,0.001
12.25,18.500,0.03167,2.231,0.001
12.29,18.600,0.03184,2.240,0.001
12.37,18.700,0.03200,2.254,0.001
12.42,18.800,0.03217,2.263,0.001
12.48,18.900,0.03238,2.274,0.001
12.53,19.000,0.03254,2.282,0.001
12.60,19.100,0.03275,2.295,0.001
12.64,19.200,0.03296,2.303,0.001
12.70,19.300,0.03313,2.314,0.001
12.77,19.400,0.03333,2.326,0.001
12.81,19.500,0.03354,2.334,0.001
12.89,19.600,0.03375,2.348,0.001
12.94,19.700,0.03396,2.357,0.001
13.01,19.800,0.03416,2.371,0.001
13.08,19.900,0.03437,2.384,0.001
13.12,20.000,0.03458,2.390,0.001
13.20,20.100,0.03475,2.404,0.001
13.26,20.200,0.03495,2.416,0.001
13.30,20.300,0.03516,2.423,0.001
13.35,20.400,0.03533,2.432,0.001
13.43,20.500,0.03554,2.446,0.001
13.47,20.600,0.03570,2.454,0.001
13.52,20.700,0.03587,2.463,0.001
13.57,20.800,0.03603,2.473,0.001
13.61,20.900,0.03620,2.479,0.001
13.67,21.000,0.03632,2.490,0.001
13.72,21.100,0.03649,2.500,0.001
13.76,21.200,0.03666,2.507,0.001
13.79,21.300,0.03678,2.512,0.001
13.85,21.400,0.03695,2.524,0.001
13.87,21.500,0.03707,2.527,0.001
13.93,21.600,0.03720,2.537,0.001
13.99,21.700,0.03736,2.548,0.001
14.03,21.800,0.03749,2.557,0.001
14.06,21.900,0.03761,2.561,0.001
14.11,22.000,0.03774,2.570,0.001
14.15,22.100,0.03790,2.578,0.001
14.20,22.200,0.03803,2.586,0.001
14.23,22.300,0.03815,2.593,0.001
14.27,22.400,0.03832,2.599,0.001
14.30,22.500,0.03844,2.605,0.001
14.34,22.600,0.03861,2.613,0.001
14.41,22.700,0.03874,2.626,0.001
14.45,22.800,0.03890,2.633,0.001
14.49,22.900,0.03903,2.640,0.001
14.53,23.000,0.03915,2.648,0.001
14.58,23.100,0.03932,2.656,0.001
14.62,23.200,0.03944,2.664,0.001
14.67,23.300,0.03961,2.672,0.001
14.73,23.400,0.03977,2.684,0.001
14.76,23.500,0.03990,2.690,0.001
14.82,23.600,0.04006,2.700,0.001
14.89,23.700,0.04019,2.712,0.001
14.93,23.800,0.04036,2.720,0.001
14.97,23.900,0.04052,2.727,0.001
15.03,24.000,0.04065,2.738,0.001
15.09,24.100,0.04081,2.748,0.001
15.14,24.200,0.04098,2.759,0.001
15.20,24.300,0.04115,2.770,0.001
15.24,24.400,0.04131,2.776,0.001
15.30,24.500,0.04148,2.788,0.001
15.37,24.600,0.04169,2.800,0.001
15.43,24.700,0.04185,2.810,0.001
15.50,24.800,0.04206,2.824,0.001
15.56,24.900,0.04227,2.834,0.001
15.63,25.000,0.04248,2.847,0.001
15.69,25.100,0.04268,2.858,0.001
15.78,25.200,0.04289,2.874,0.001
15.82,25.300,0.04310,2.883,0.001
15.88,25.400,0.04331,2.894,0.001
15.95,25.500,0.04351,2.906,0.001
16.02,25.600,0.04372,2.919,0.001
16.09,25.700,0.04393,2.931,0.001
16.17,25.800,0.04414,2.946,0.001
16.22,25.900,0.04435,2.955,0.001
16.31,26.000,0.04455,2.972,0.001
16.35,26.100,0.04472,2.978,0.001
16.42,26.200,0.04493,2.991,0.001
16.47,26.300,0.04509,3.001,0.001
16.53,26.400,0.04526,3.011,0.001
16.58,26.500,0.04543,3.021,0.001
16.62,26.600,0.04559,3.028,0.001
16.68,26.700,0.04572,3.038,0.001
16.73,26.800,0.04588,3.048,0.001
16.79,26.900,0.04605,3.058,0.001
16.83,27.000,0.04617,3.066,0.001
16.87,27.100,0.04630,3.074,0.001
16.93,27.200,0.04646,3.085,0.001
16.96,27.300,0.04659,3.090,0.001
17.01,27.400,0.04671,3.099,0.001
17.05,27.500,0.04684,3.107,0.001
17.11,27.600,0.04700,3.116,0.001
17.14,27.700,0.04713,3.122,0.001
17.20,27.800,0.04725,3.134,0.001
17.25,27.900,0.04738,3.143,0.001
17.30,28.000,0.04755,3.152,0.001
17.34,28.100,0.04767,3.159,0.001
17.39,28.200,0.04784,3.168,0.001
17.46,28.300,0.04796,3.181,0.001
17.49,28.400,0.04813,3.186,0.001
17.53,28.500,0.04825,3.194,0.001
17.60,28.600,0.04842,3.207,0.001
17.66,28.700,0.04858,3.218,0.001
17.69,28.800,0.04871,3.223,0.001
17.75,28.900,0.04887,3.234,0.001
17.80,29.000,0.04904,3.243,0.001
17.84,29.100,0.04917,3.250,0.001
17.91,29.200,0.04933,3.263,0.001
17.97,29.300,0.04950,3.273,0.001
18.02,29.400,0.04962,3.282,0.001
18.07,29.500,0.04979,3.293,0.001
18.12,29.600,0.04996,3.302,0.001
18.17,29.700,0.05012,3.311,0.001
18.23,29.800,0.05029,3.321,0.001
18.29,29.900,0.05045,3.332,0.001
18.36,30.000,0.05062,3.344,0.001
18.42,30.100,0.05079,3.356,0.001
18.49,30.200,0.05095,3.369,0.001
18.56,30.300,0.05116,3.381,0.001
18.63,30.400,0.05137,3.395,0.001
18.71,30.500,0.05158,3.410,0.001
18.79,30.600,0.05174,3.423,0.001
18.87,30.700,0.05199,3.439,0.001
18.96,30.800,0.05220,3.454,0.001
19.03,30.900,0.05241,3.467,0.001
19.12,31.000,0.05266,3.483,0.001
19.19,31.100,0.05286,3.496,0.001
19.29,31.200,0.05307,3.513,0.001
19.35,31.300,0.05328,3.525,0.001
19.42,31.400,0.05353,3.537,0.001
19.52,31.500,0.05370,3.556,0.001
19.57,31.600,0.05390,3.565,0.001
19.65,31.700,0.05411,3.579,0.001
19.71,31.800,0.05428,3.590,0.001
19.77,31.900,0.05448,3.602,0.001
19.83,32.000,0.05465,3.613,0.001
19.88,32.100,0.05482,3.623,0.001
19.94,32.200,0.05498,3.633,0.001
20.00,32.300,0.05511,3.643,0.001
20.06,32.400,0.05527,3.655,0.001
20.11,32.500,0.05544,3.663,0.001
20.15,32.600,0.05557,3.671,0.001
20.20,32.700,0.05573,3.681,0.001
20.25,32.800,0.05586,3.690,0.001
20.29,32.900,0.05602,3.697,0.001
20.38,33.000,0.05615,3.712,0.001
20.41,33.100,0.05627,3.719,0.001
20.47,33.200,0.05640,3.729,0.001
20.51,33.300,0.05656,3.737,0.001
20.55,33.400,0.05669,3.744,0.001
20.61,33.500,0.05681,3.756,0.001
20.66,33.600,0.05698,3.765,0.001
20.71,33.700,0.05710,3.774,0.001
20.77,33.800,0.05727,3.785,0.001
20.82,33.900,0.05739,3.793,0.001
20.85,34.000,0.05756,3.799,0.001
20.93,34.100,0.05768,3.813,0.001
20.98,34.200,0.05785,3.822,0.001
21.02,34.300,0.05802,3.830,0.001
21.09,34.400,0.05814,3.842,0.001
21.16,34.500,0.05831,3.854,0.001
21.22,34.600,0.05847,3.865,0.001
21.27,34.700,0.05864,3.875,0.001
21.32,34.800,0.05877,3.885,0.001
21.37,34.900,0.05893,3.893,0.001
21.45,35.000,0.05910,3.907,0.001
21.49,35.100,0.05926,3.915,0.001
21.55,35.200,0.05939,3.926,0.001
21.64,35.300,0.05955,3.942,0.001
21.69,35.400,0.05972,3.952,0.001
21.75,35.500,0.05989,3.963,0.001
21.82,35.600,0.06005,3.975,0.001
21.89,35.700,0.06022,3.988,0.001
21.95,35.800,0.06043,3.999,0.001
22.03,35.900,0.06059,4.013,0.001
22.09,36.000,0.06080,4.024,0.001
21.76,36.100,0.06101,3.964,0.001
6.14,36.200,0.06122,1.119,0.001
6.56,36.300,0.06138,1.195,0.001
6.76,36.400,0.06159,1.232,0.001
6.93,36.500,0.06180,1.262,0.001
7.03,36.600,0.06205,1.280,0.001
7.15,36.700,0.06226,1.302,0.001
7.25,36.800,0.06246,1.321,0.001
7.33,36.900,0.06267,1.335,0.001
7.41,37.000,0.06288,1.350,0.001
7.47,37.100,0.06305,1.360,0.001
7.54,37.200,0.06325,1.373,0.001
7.62,37.300,0.06346,1.389,0.001
7.67,37.400,0.06363,1.397,0.001
7.71,37.500,0.06383,1.404,0.001
7.77,37.600,0.06400,1.416,0.001
7.82,37.700,0.06417,1.425,0.001
7.86,37.800,0.06433,1.432,0.001
7.92,37.900,0.06446,1.443,0.001
7.96,38.000,0.06462,1.450,0.001
8.00,38.100,0.06479,1.457,0.001
8.04,38.200,0.06492,1.465,0.001
8.07,38.300,0.06508,1.470,0.001
8.12,38.400,0.06521,1.479,0.001
8.15,38.500,0.06537,1.485,0.001
8.19,38.600,0.06550,1.492,0.001
8.22,38.700,0.06562,1.498,0.001
8.27,38.800,0.06579,1.506,0.001
8.29,38.900,0.06591,1.510,0.001
8.33,39.000,0.06604,1.518,0.001
8.37,39.100,0.06616,1.526,0.001
8.41,39.200,0.06633,1.531,0.001
8.44,39.300,0.06645,1.537,0.001
8.47,39.400,0.06658,1.543,0.001
8.51,39.500,0.06674,1.550,0.001
8.54,39.600,0.06687,1.556,0.001
8.58,39.700,0.06699,1.562,0.001
8.62,39.800,0.06716,1.571,0.001
8.65,39.900,0.06728,1.576,0.001
8.70,40.000,0.06745,1.585,0.001
8.73,40.100,0.06757,1.590,0.001
8.78,40.200,0.06774,1.599,0.001
8.81,40.300,0.06787,1.605,0.001
8.84,40.400,0.06803,1.611,0.001
8.89,40.500,0.06820,1.620,0.001
8.94,40.600,0.06836,1.629,0.001
8.97,40.700,0.06849,1.634,0.001
9.01,40.800,0.06866,1.642,0.001
9.07,40.900,0.06882,1.652,0.001
9.07,41.000,0.06899,1.653,0.001
9.11,41.100,0.06911,1.659,0.001
9.16,41.200,0.06928,1.668,0.001
9.21,41.300,0.06944,1.677,0.001
9.21,41.400,0.06961,1.678,0.001
9.28,41.500,0.06982,1.691,0.001
9.33,41.600,0.06999,1.700,0.001
9.38,41.700,0.07019,1.708,0.001
9.43,41.800,0.07036,1.719,0.001
9.48,41.900,0.07057,1.728,0.001
9.51,42.000,0.07077,1.733,0.001
9.58,42.100,0.07098,1.746,0.001
9.63,42.200,0.07123,1.755,0.001
9.67,42.300,0.07144,1.762,0.001
9.73,42.400,0.07165,1.772,0.001
9.76,42.500,0.07186,1.778,0.001
9.81,42.600,0.07210,1.787,0.001
9.86,42.700,0.07231,1.796,0.001
9.88,42.800,0.07252,1.799,0.001
9.93,42.900,0.07273,1.810,0.001
9.98,43.000,0.07289,1.818,0.001
10.01,43.100,0.07310,1.824,0.001
10.05,43.200,0.07327,1.830,0.001
10.08,43.300,0.07343,1.836,0.001
10.10,43.400,0.07364,1.840,0.001
10.13,43.500,0.07381,1.846,0.001
10.17,43.600,0.07397,1.852,0.001
10.18,43.700,0.07410,1.855,0.001
10.21,43.800,0.07427,1.859,0.001
10.25,43.900,0.07439,1.867,0.001
10.28,44.000,0.07456,1.873,0.001
10.29,44.100,0.07468,1.876,0.001
10.33,44.200,0.07485,1.882,0.001
10.34,44.300,0.07497,1.884,0.001
10.38,44.400,0.07510,1.891,0.001
10.39,44.500,0.07522,1.893,0.001
10.42,44.600,0.07535,1.898,0.001
10.47,44.700,0.07551,1.907,0.001
10.47,44.800,0.07564,1.907,0.001
10.50,44.900,0.07576,1.913,0.001
10.55,45.000,0.07593,1.922,0.001
10.57,45.100,0.07605,1.925,0.001
10.60,45.200,0.07618,1.932,0.001
10.62,45.300,0.07634,1.935,0.002
10.66,45.400,0.07651,1.942,0.002
10.68,45.500,0.07663,1.946,0.002
10.72,45.600,0.07680,1.953,0.002
10.76,45.700,0.07693,1.960,0.002
10.78,45.800,0.07709,1.964,0.002
10.82,45.900,0.07726,1.971,0.002
10.84,46.000,0.07738,1.975,0.002
10.87,46.100,0.07755,1.980,0.002
10.90,46.200,0.07771,1.985,0.002
10.92,46.260,0.07780,1.989,0.002


