 ,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,1,0.951,0.105,39.211,0,0.947,39.158,0,0.844,0.861,255,255
2,2,0.074,0.263,34.737,0,0.316,34.684,0,0.074,0.074,255,255
3,3,0.508,0.368,9.368,0,0.474,9.789,0,0.434,0.454,255,255
4,4,1.407,0.474,12.947,0,0.842,14.053,0,1.165,1.291,255,255
5,5,0.254,0.526,2.842,0,0.737,2.842,0,0.211,0.239,255,255
6,6,1.249,0.579,5.789,0,1.632,5.316,0,1.154,1.186,255,255
7,6,0.868,2.947,5.211,0,2.211,5.105,0,0.744,0.811,255,255
8,6,0.697,1.632,5.316,0,2.211,5.105,0,0.616,0.482,255,255
9,6,0.626,1.211,6.211,0,1.579,5.737,0,0.600,0.617,255,255
10,6,0.604,2.000,6.105,0,1.579,5.737,0,0.559,0.562,255,255
11,6,0.526,2.211,4.579,0,2.211,5.105,0,0.526,0.526,255,255
12,6,0.486,1.579,5.737,0,1.632,5.316,0,0.424,0.371,255,255
13,7,0.053,0.632,0.632,0,0.684,0.632,0,0.053,0.053,255,255
14,8,0.158,0.632,17.263,0,0.789,17.263,0,0.158,0.158,255,255
15,9,0.456,0.684,15.421,0,0.895,15.053,0,0.424,0.457,255,255
16,10,0.381,0.737,4.316,0,0.895,4.000,0,0.353,0.344,255,255
17,11,2.247,0.737,48.895,0,2.211,49.789,0,1.724,2.054,255,255
18,12,0.486,1.053,42.105,0,0.842,41.737,0,0.424,0.454,255,255
19,12,0.307,1.105,41.632,0,0.842,41.737,0,0.283,0.302,255,255
20,12,0.127,0.789,41.632,0,0.842,41.737,0,0.118,0.111,255,255
21,13,0.201,0.895,36.947,0,1.000,37.105,0,0.190,0.197,255,255
22,14,0.425,0.947,12.263,0,1.263,12.526,0,0.411,0.433,255,255
23,15,0.780,1.158,36.053,0,1.263,36.789,0,0.744,0.751,255,255
24,16,0.127,1.158,39.632,0,1.263,39.684,0,0.118,0.133,255,255
25,17,0.127,1.211,52.421,0,1.316,52.474,0,0.118,0.133,255,255
26,18,0.074,1.263,2.053,0,1.316,2.105,0,0.074,0.074,255,255
27,19,0.201,1.316,17.158,0,1.474,17.053,0,0.190,0.197,255,255
28,20,0.307,1.368,8.158,0,1.632,8.158,0,0.263,0.296,255,255
29,21,0.053,1.368,8.895,0,1.421,8.895,0,0.053,0.053,255,255
30,22,1.144,2.684,28.579,0,2.368,29.474,0,0.949,0.929,255,255
31,22,1.113,2.632,29.947,0,3.526,29.421,0,1.038,0.975,255,255
32,22,1.017,1.526,29.053,0,2.368,29.474,0,0.942,0.936,255,255
33,22,0.815,3.316,30.263,0,2.632,29.947,0,0.754,0.746,255,255
34,22,0.710,3.526,29.421,0,3.895,29.947,0,0.642,0.514,255,255
35,22,0.548,2.368,29.474,0,2.421,30.000,0,0.529,0.475,255,255
36,22,0.403,4.000,30.263,0,3.895,29.947,0,0.333,0.404,255,255
37,22,0.276,3.684,29.211,0,3.526,29.421,0,0.263,0.287,255,255
38,22,0.276,4.316,30.158,0,4.158,29.947,0,0.263,0.271,255,255
39,22,0.263,3.895,29.947,0,4.158,29.947,0,0.263,0.211,255,255
40,22,0.254,2.316,30.211,0,2.421,30.000,0,0.235,0.249,255,255
41,22,0.254,4.263,29.737,0,4.158,29.947,0,0.235,0.235,255,255
