 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,2,0.180,0,0,0.180
2,3,1,3,4,6,0.240,1,0,0.338
3,4,1,4,4,34,0.648,0,1,0.868
4,1,0,2,0,26,1.726,0,0,1.726
5,1,0,2,0,0,0.053,0,0,0.053
6,1,0,2,0,2,0.180,0,0,0.180
7,1,0,2,0,10,0.666,0,0,0.666
8,1,0,2,0,3,0.232,0,0,0.232
9,1,0,2,0,18,1.087,0,0,1.087
10,3,1,3,4,47,1.046,1,0,1.314
11,0,0,1,0,0,0.000,0,0,0.000
12,3,1,3,4,23,0.581,1,0,0.929
13,3,1,3,4,19,0.511,1,0,0.666
14,3,1,3,4,34,0.764,1,0,1.205
15,1,0,2,0,8,0.583,0,0,0.583
16,1,0,2,0,1,0.105,0,0,0.105
17,5,2,4,8,58,0.827,2,0,2.730
18,12,5,8,16,171,0.997,4,1,2.997
19,1,0,2,0,0,0.053,0,0,0.053
20,3,1,3,3,9,0.296,1,0,0.561
21,4,1,4,7,54,0.963,0,1,1.954
22,3,1,3,3,36,0.777,1,0,1.583
23,1,0,2,0,31,1.924,0,0,1.924
24,5,2,4,8,22,0.400,2,0,0.552
25,1,0,2,0,4,0.307,0,0,0.307
26,1,0,2,0,0,0.053,0,0,0.053
27,5,2,4,6,45,0.684,2,0,1.441
28,1,0,2,0,22,1.407,0,0,1.407
29,3,1,3,3,34,0.786,1,0,1.131
30,12,5,8,15,127,0.751,4,1,1.301
31,3,1,3,4,22,0.564,1,0,1.280
32,7,3,5,9,77,0.789,3,0,1.227
33,3,1,3,3,33,0.754,1,0,1.174
34,1,0,2,0,1,0.127,0,0,0.127
35,1,0,2,0,8,0.517,0,0,0.517
36,1,0,2,0,1,0.105,0,0,0.105
37,1,0,2,0,7,0.508,0,0,0.508
38,1,0,2,0,0,0.053,0,0,0.053
39,1,0,2,0,2,0.158,0,0,0.158
40,3,1,3,4,18,0.472,1,0,0.833
41,5,2,4,4,52,0.696,2,0,1.227
42,1,0,2,0,76,4.598,0,0,4.598
43,11,5,7,15,113,0.707,5,0,1.797
44,3,1,3,3,40,0.855,1,0,0.908
45,1,0,2,0,2,0.180,0,0,0.180
46,1,0,2,0,4,0.285,0,0,0.285
47,1,0,2,0,11,0.741,0,0,0.741
48,1,0,2,0,1,0.105,0,0,0.105
49,3,1,3,4,31,0.787,1,0,1.779
50,5,2,4,8,55,0.809,2,0,2.392
51,7,3,5,9,78,0.797,3,0,1.634
52,1,0,2,0,3,0.254,0,0,0.254
53,1,0,2,0,3,0.232,0,0,0.232
54,3,1,3,3,29,0.698,1,0,1.078
55,1,0,2,0,0,0.053,0,0,0.053
56,3,1,3,3,19,0.479,1,0,0.570
57,1,0,2,0,0,0.053,0,0,0.053
58,6,2,5,11,53,0.669,1,1,0.964
59,3,1,3,3,23,0.549,1,0,0.706
60,1,0,2,0,0,0.074,0,0,0.074
61,4,1,4,7,25,0.561,0,1,1.161
62,1,0,2,0,0,0.053,0,0,0.053
63,9,3,7,15,99,0.784,1,2,2.237
64,1,0,2,0,6,0.456,0,0,0.456
65,1,0,2,0,8,0.583,0,0,0.583
66,6,2,5,10,76,0.872,1,1,1.753
67,5,2,4,7,39,0.578,2,0,0.982
68,1,0,2,0,0,0.053,0,0,0.053
69,3,1,3,4,22,0.578,1,0,0.719
70,1,0,2,0,8,0.604,0,0,0.604
71,1,0,2,0,20,1.345,0,0,1.345
72,1,0,2,0,0,0.074,0,0,0.074
73,1,0,2,0,3,0.298,0,0,0.298
74,1,0,2,0,1,0.127,0,0,0.127
75,1,0,2,0,14,0.964,0,0,0.964
76,1,0,2,0,1,0.105,0,0,0.105
77,9,4,6,11,96,0.702,4,0,1.499
78,1,0,2,0,9,0.635,0,0,0.635
79,3,1,3,3,13,0.367,1,0,0.517
80,13,6,8,22,157,0.838,6,0,1.661
81,3,1,3,1,25,0.564,1,0,0.750
82,1,0,2,0,3,0.254,0,0,0.254
83,1,0,2,0,1,0.105,0,0,0.105
84,3,1,3,1,47,1.037,1,0,1.122
85,1,0,2,0,9,0.614,0,0,0.614
86,1,0,2,0,13,0.846,0,0,0.846
87,1,0,2,0,0,0.074,0,0,0.074
88,12,5,8,18,112,0.714,4,1,2.073
89,5,2,4,8,41,0.630,2,0,1.153
90,1,0,2,0,0,0.053,0,0,0.053
91,1,0,2,0,1,0.105,0,0,0.105
92,1,0,2,0,6,0.434,0,0,0.434
93,3,1,3,1,29,0.678,1,0,1.407
94,3,1,3,1,47,1.081,1,0,2.095
95,1,0,2,0,0,0.074,0,0,0.074
96,3,1,3,3,55,1.249,1,0,1.695
97,1,0,2,0,0,0.074,0,0,0.074
98,7,3,5,8,55,0.578,3,0,0.986
99,3,1,3,4,8,0.257,1,0,0.316
100,1,0,2,0,4,0.307,0,0,0.307
101,1,0,2,0,0,0.053,0,0,0.053
102,3,1,3,4,37,0.922,1,0,1.227
103,10,4,6,12,87,0.632,2,2,1.581
104,3,1,3,4,6,0.232,1,0,0.307
105,1,0,2,0,1,0.105,0,0,0.105
106,1,0,2,0,4,0.263,0,0,0.263
107,0,0,1,0,0,0.000,0,0,0.000
108,3,1,3,1,31,0.691,1,0,1.118
109,4,1,4,8,10,0.334,0,1,0.468
110,1,0,2,0,1,0.149,0,0,0.149
111,1,0,2,0,6,0.412,0,0,0.412
112,3,1,3,3,26,0.646,1,0,1.301
113,0,0,1,0,0,0.000,0,0,0.000
114,1,0,2,0,24,1.490,0,0,1.490
115,3,1,3,4,21,0.551,1,0,0.710
116,1,0,2,0,0,0.053,0,0,0.053
117,1,0,2,0,8,0.648,0,0,0.648
118,9,4,6,14,105,0.788,4,0,2.757
119,1,0,2,0,4,0.307,0,0,0.307
120,1,0,2,0,4,0.329,0,0,0.329
121,1,0,2,0,3,0.232,0,0,0.232
122,1,0,2,0,1,0.127,0,0,0.127
123,3,1,3,1,14,0.378,1,0,0.499
