 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,7,2,6,13,32,0.449,0,2,0.780
2,1,0,2,0,0,0.053,0,0,0.053
3,1,0,2,0,0,0.053,0,0,0.053
4,1,0,2,0,13,0.802,0,0,0.802
5,3,1,3,4,17,0.451,1,0,0.604
6,10,4,7,15,69,0.539,3,1,1.271
7,1,0,2,0,0,0.053,0,0,0.053
8,1,0,2,0,2,0.180,0,0,0.180
9,1,0,2,0,1,0.127,0,0,0.127
10,1,0,2,0,1,0.127,0,0,0.127
11,3,1,3,3,54,1.231,1,0,2.147
12,3,1,3,3,11,0.332,1,0,0.381
13,1,0,2,0,0,0.053,0,0,0.053
14,7,3,5,11,80,0.801,3,0,1.819
15,1,0,2,0,25,1.565,0,0,1.565
16,5,1,5,6,47,0.735,0,0,1.132
17,4,1,4,7,29,0.636,0,1,0.751
18,12,5,8,17,167,0.964,4,1,1.819
19,5,2,4,7,63,0.871,2,0,1.332
20,13,6,8,15,169,0.885,6,0,2.147
21,1,0,2,0,5,0.403,0,0,0.403
22,1,0,2,0,7,0.465,0,0,0.465
23,1,0,2,0,13,0.802,0,0,0.802
24,1,0,2,0,0,0.053,0,0,0.053
25,20,9,12,29,284,0.994,8,1,2.313
26,1,0,2,0,4,0.329,0,0,0.329
27,3,1,3,3,33,0.761,1,0,1.438
28,1,0,2,0,15,0.951,0,0,0.951
29,1,0,2,0,20,1.323,0,0,1.323
30,9,3,7,15,131,1.066,2,0,1.590
31,1,0,2,0,4,0.307,0,0,0.307
32,1,0,2,0,2,0.201,0,0,0.201
33,7,3,5,8,46,0.514,3,0,1.038
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,0,0.053,0,0,0.053
36,10,4,7,16,91,0.644,3,1,2.174
37,1,0,2,0,11,0.719,0,0,0.719
38,1,0,2,0,11,0.653,0,0,0.653
39,1,0,2,0,14,0.920,0,0,0.920
40,3,1,3,3,11,0.317,1,0,0.486
41,1,0,2,0,0,0.053,0,0,0.053
42,1,0,2,0,4,0.285,0,0,0.285
43,1,0,2,0,0,0.053,0,0,0.053
44,1,0,2,0,1,0.127,0,0,0.127
45,1,0,2,0,1,0.127,0,0,0.127
46,25,12,14,38,249,0.712,12,0,3.414
47,17,8,10,28,207,0.849,8,0,2.178
48,1,0,2,0,0,0.053,0,0,0.053
49,1,0,2,0,1,0.105,0,0,0.105
50,1,0,2,0,0,0.053,0,0,0.053
51,1,0,2,0,11,0.719,0,0,0.719
52,22,10,13,32,235,0.744,9,1,1.955
53,1,0,2,0,12,0.750,0,0,0.750
54,1,0,2,0,1,0.105,0,0,0.105
55,1,0,2,0,3,0.211,0,0,0.211
56,1,0,2,0,0,0.053,0,0,0.053
57,1,0,2,0,0,0.053,0,0,0.053
58,1,0,2,0,0,0.074,0,0,0.074
59,1,0,2,0,21,1.463,0,0,1.463
60,1,0,2,0,0,0.053,0,0,0.053
61,1,0,2,0,0,0.074,0,0,0.074
62,1,0,2,0,0,0.053,0,0,0.053
63,1,0,2,0,0,0.053,0,0,0.053
64,1,0,2,0,2,0.201,0,0,0.201
65,1,0,2,0,20,1.454,0,0,1.454
66,1,0,2,0,3,0.232,0,0,0.232
67,1,0,2,0,6,0.499,0,0,0.499
68,0,0,1,0,0,0.000,0,0,0.000
69,9,4,6,15,83,0.678,4,0,1.144
70,1,0,2,0,10,0.623,0,0,0.623
71,1,0,2,0,1,0.105,0,0,0.105
72,1,0,2,0,5,0.381,0,0,0.381
73,3,1,3,3,1,0.134,1,0,0.223
74,1,0,2,0,0,0.074,0,0,0.074
75,7,3,5,6,25,0.267,3,0,0.443
76,8,3,5,11,92,0.852,1,2,1.744
77,52,24,29,75,751,1.014,21,3,2.708
78,307,148,160,461,7070,1.626,138,10,12.216
79,1,0,2,0,4,0.307,0,0,0.307
