"x"	"density"	"Labelfine"
"1"	-5	2.57033481428982e-08	"WH38B/900-10-35A0016.tiff"
"2"	-4.97847358121331	3.5418017624081e-08	"WH38B/900-10-35A0016.tiff"
"3"	-4.95694716242661	4.89414687205011e-08	"WH38B/900-10-35A0016.tiff"
"4"	-4.93542074363992	6.82113135279524e-08	"WH38B/900-10-35A0016.tiff"
"5"	-4.91389432485323	9.41745684668385e-08	"WH38B/900-10-35A0016.tiff"
"6"	-4.89236790606654	1.28748423688916e-07	"WH38B/900-10-35A0016.tiff"
"7"	-4.87084148727984	1.74213952895443e-07	"WH38B/900-10-35A0016.tiff"
"8"	-4.84931506849315	2.3638712417036e-07	"WH38B/900-10-35A0016.tiff"
"9"	-4.82778864970646	3.22831208845511e-07	"WH38B/900-10-35A0016.tiff"
"10"	-4.80626223091977	4.37002907998708e-07	"WH38B/900-10-35A0016.tiff"
"11"	-4.78473581213307	5.86183437998736e-07	"WH38B/900-10-35A0016.tiff"
"12"	-4.76320939334638	7.78910778159404e-07	"WH38B/900-10-35A0016.tiff"
"13"	-4.74168297455969	1.03768623069795e-06	"WH38B/900-10-35A0016.tiff"
"14"	-4.72015655577299	1.38882474290016e-06	"WH38B/900-10-35A0016.tiff"
"15"	-4.6986301369863	1.84347185354183e-06	"WH38B/900-10-35A0016.tiff"
"16"	-4.67710371819961	2.4263869593367e-06	"WH38B/900-10-35A0016.tiff"
"17"	-4.65557729941292	3.16618216431271e-06	"WH38B/900-10-35A0016.tiff"
"18"	-4.63405088062622	4.1410552072728e-06	"WH38B/900-10-35A0016.tiff"
"19"	-4.61252446183953	5.43230251134575e-06	"WH38B/900-10-35A0016.tiff"
"20"	-4.59099804305284	7.07140408492224e-06	"WH38B/900-10-35A0016.tiff"
"21"	-4.56947162426614	9.13356047140069e-06	"WH38B/900-10-35A0016.tiff"
"22"	-4.54794520547945	1.17044023844403e-05	"WH38B/900-10-35A0016.tiff"
"23"	-4.52641878669276	1.50276792480636e-05	"WH38B/900-10-35A0016.tiff"
"24"	-4.50489236790607	1.93252000673001e-05	"WH38B/900-10-35A0016.tiff"
"25"	-4.48336594911937	2.46737929171141e-05	"WH38B/900-10-35A0016.tiff"
"26"	-4.46183953033268	3.12768202117277e-05	"WH38B/900-10-35A0016.tiff"
"27"	-4.44031311154599	3.93624009874556e-05	"WH38B/900-10-35A0016.tiff"
"28"	-4.4187866927593	4.96107710373745e-05	"WH38B/900-10-35A0016.tiff"
"29"	-4.3972602739726	6.25521918787097e-05	"WH38B/900-10-35A0016.tiff"
