"x"	"density"	"Labelfine"
"1"	-5	0.00114506133028045	"WH13A/LTO-35Ni0010.jpg"
"2"	-4.97847358121331	0.00125106478499604	"WH13A/LTO-35Ni0010.jpg"
"3"	-4.95694716242661	0.00136661664597892	"WH13A/LTO-35Ni0010.jpg"
"4"	-4.93542074363992	0.00148891429096621	"WH13A/LTO-35Ni0010.jpg"
"5"	-4.91389432485323	0.00162316734293998	"WH13A/LTO-35Ni0010.jpg"
"6"	-4.89236790606654	0.00176849534666708	"WH13A/LTO-35Ni0010.jpg"
"7"	-4.87084148727984	0.00192198168094407	"WH13A/LTO-35Ni0010.jpg"
"8"	-4.84931506849315	0.00209062829221951	"WH13A/LTO-35Ni0010.jpg"
"9"	-4.82778864970646	0.00227196451602512	"WH13A/LTO-35Ni0010.jpg"
"10"	-4.80626223091977	0.00246308072026025	"WH13A/LTO-35Ni0010.jpg"
"11"	-4.78473581213307	0.00267320515984883	"WH13A/LTO-35Ni0010.jpg"
"12"	-4.76320939334638	0.00289768668335799	"WH13A/LTO-35Ni0010.jpg"
"13"	-4.74168297455969	0.00313378814067144	"WH13A/LTO-35Ni0010.jpg"
"14"	-4.72015655577299	0.00339345511051189	"WH13A/LTO-35Ni0010.jpg"
"15"	-4.6986301369863	0.00366915381990097	"WH13A/LTO-35Ni0010.jpg"
"16"	-4.67710371819961	0.0039585346567909	"WH13A/LTO-35Ni0010.jpg"
"17"	-4.65557729941292	0.00427680281242327	"WH13A/LTO-35Ni0010.jpg"
"18"	-4.63405088062622	0.00461272885841589	"WH13A/LTO-35Ni0010.jpg"
"19"	-4.61252446183953	0.00496461871194995	"WH13A/LTO-35Ni0010.jpg"
"20"	-4.59099804305284	0.00535152031255296	"WH13A/LTO-35Ni0010.jpg"
"21"	-4.56947162426614	0.00575759271615203	"WH13A/LTO-35Ni0010.jpg"
"22"	-4.54794520547945	0.00618286185860856	"WH13A/LTO-35Ni0010.jpg"
"23"	-4.52641878669276	0.0066485987166603	"WH13A/LTO-35Ni0010.jpg"
"24"	-4.50489236790607	0.00713557680019337	"WH13A/LTO-35Ni0010.jpg"
"25"	-4.48336594911937	0.00764620606484553	"WH13A/LTO-35Ni0010.jpg"
"26"	-4.46183953033268	0.00820149246228747	"WH13A/LTO-35Ni0010.jpg"
"27"	-4.44031311154599	0.00878086238890629	"WH13A/LTO-35Ni0010.jpg"
"28"	-4.4187866927593	0.0093889434534998	"WH13A/LTO-35Ni0010.jpg"
"29"	-4.3972602739726	0.0100457193615927	"WH13A/LTO-35Ni0010.jpg"
"30"	-4.37573385518591	0.0107295311467494	"WH13A/LTO-35Ni0010.jpg"
"31"	-4.35420743639922	0.0114476939153438	"WH13A/LTO-35Ni0010.jpg"
"32"	-4.33268101761252	0.0122183035199051	"WH13A/LTO-35Ni0010.jpg"
"33"	-4.31115459882583	0.0130189554617705	"WH13A/LTO-35Ni0010.jpg"
"34"	-4.28962818003914	0.0138601191562432	"WH13A/LTO-35Ni0010.jpg"
"35"	-4.26810176125245	0.0147570537618931	"WH13A/LTO-35Ni0010.jpg"
"36"	-4.24657534246575	0.0156870233203233	"WH13A/LTO-35Ni0010.jpg"
"37"	-4.22504892367906	0.0166640889620794	"WH13A/LTO-35Ni0010.jpg"
"38"	-4.20352250489237	0.0176996772664301	"WH13A/LTO-35Ni0010.jpg"
"39"	-4.18199608610568	0.0187711999598414	"WH13A/LTO-35Ni0010.jpg"
"40"	-4.16046966731898	0.0198966869785163	"WH13A/LTO-35Ni0010.jpg"
"41"	-4.13894324853229	0.0210827365418354	"WH13A/LTO-35Ni0010.jpg"
"42"	-4.1174168297456	0.0223074373440989	"WH13A/LTO-35Ni0010.jpg"
"43"	-4.0958904109589	0.0235930704877971	"WH13A/LTO-35Ni0010.jpg"
"44"	-4.07436399217221	0.0249404673465472	"WH13A/LTO-35Ni0010.jpg"
"45"	-4.05283757338552	0.0263289522249004	"WH13A/LTO-35Ni0010.jpg"
"46"	-4.03131115459883	0.0277852086107281	"WH13A/LTO-35Ni0010.jpg"
"47"	-4.00978473581213	0.0293034852230396	"WH13A/LTO-35Ni0010.jpg"
"48"	-3.98825831702544	0.030864903696461	"WH13A/LTO-35Ni0010.jpg"
"49"	-3.96673189823875	0.0325005335176422	"WH13A/LTO-35Ni0010.jpg"
"50"	-3.94520547945205	0.034197418391504	"WH13A/LTO-35Ni0010.jpg"
"51"	-3.92367906066536	0.0359390111077717	"WH13A/LTO-35Ni0010.jpg"
"52"	-3.90215264187867	0.0377605489559711	"WH13A/LTO-35Ni0010.jpg"
"53"	-3.88062622309198	0.0396415141790152	"WH13A/LTO-35Ni0010.jpg"
"54"	-3.85909980430528	0.0415681622869453	"WH13A/LTO-35Ni0010.jpg"
"55"	-3.83757338551859	0.0435794489872214	"WH13A/LTO-35Ni0010.jpg"
"56"	-3.8160469667319	0.0456472742226898	"WH13A/LTO-35Ni0010.jpg"
"57"	-3.79452054794521	0.0477610695260148	"WH13A/LTO-35Ni0010.jpg"
"58"	-3.77299412915851	0.0499628065484317	"WH13A/LTO-35Ni0010.jpg"
"59"	-3.75146771037182	0.0522171796643063	"WH13A/LTO-35Ni0010.jpg"
