 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,7,3,5,8,92,0.466,3,0,0.653
2,27,13,15,39,556,0.707,13,0,1.982
3,21,10,12,31,186,0.332,10,0,0.741
4,9,4,6,11,113,0.435,4,0,0.797
5,14,6,9,21,245,0.623,5,1,1.678
6,7,3,5,12,76,0.419,3,0,0.764
7,29,14,16,44,362,0.438,14,0,1.047
8,19,8,12,28,241,0.460,7,0,1.472
9,5,2,4,7,76,0.558,2,0,0.780
10,4,1,4,6,61,0.540,0,1,0.885
11,9,4,6,13,97,0.392,4,0,1.363
12,7,3,5,8,122,0.566,3,0,1.282
13,8,3,5,11,96,0.432,1,2,0.740
14,35,17,19,42,823,0.801,17,0,1.894
15,11,5,7,12,167,0.508,5,0,1.425
16,25,12,14,40,376,0.542,12,0,1.107
17,22,10,13,38,305,0.478,9,1,1.210
18,31,15,17,48,533,0.587,15,0,1.219
19,13,6,8,17,226,0.613,6,0,1.197
20,11,5,7,16,176,0.565,5,0,0.905
21,25,12,14,37,449,0.635,12,0,1.680
22,7,3,5,3,133,0.632,3,0,1.138
23,22,10,13,36,239,0.397,9,1,0.758
24,9,3,7,17,82,0.374,1,2,0.786
25,17,8,10,22,272,0.566,8,0,1.286
26,5,2,4,4,78,0.513,2,0,0.933
27,16,7,10,23,250,0.545,6,1,1.864
28,13,6,8,17,255,0.661,6,0,1.201
29,11,5,7,13,146,0.464,5,0,1.321
30,7,3,5,7,100,0.497,3,0,0.777
31,10,4,7,15,190,0.659,3,1,1.691
32,8,3,6,13,141,0.602,2,1,1.025
33,5,2,3,6,94,0.628,1,1,1.302
34,7,3,5,11,84,0.431,3,0,0.906
35,5,2,4,7,99,0.660,2,0,1.228
36,8,3,6,15,92,0.430,2,1,0.848
