 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,53,24,30,76,854,0.556,21,2,2.154
2,18,8,11,32,288,0.557,7,1,1.356
3,13,6,8,16,179,0.482,6,0,0.897
4,11,5,7,16,179,0.557,5,0,1.297
5,11,5,7,12,232,0.698,5,0,1.719
6,9,4,6,9,182,0.676,4,0,1.212
7,9,4,6,12,207,0.769,4,0,1.293
8,12,5,8,20,250,0.702,4,1,1.579
9,21,10,12,26,258,0.440,10,0,1.439
10,5,2,4,7,78,0.527,2,0,1.031
11,3,1,3,3,101,1.079,1,0,1.291
12,13,6,8,16,174,0.465,6,0,0.937
13,3,1,3,4,66,0.756,1,0,1.410
14,3,1,3,3,65,0.746,1,0,1.384
15,23,11,13,36,442,0.653,11,0,1.559
16,27,13,15,40,449,0.594,13,0,1.132
17,36,17,20,58,554,0.541,16,1,1.745
18,17,8,10,24,226,0.479,8,0,1.257
19,9,4,6,14,156,0.605,4,0,1.288
20,6,2,5,11,152,0.856,1,1,1.646
21,19,8,12,26,314,0.572,6,2,2.188
22,39,17,23,64,1048,0.933,14,2,2.511
23,5,2,4,6,81,0.583,2,0,1.146
24,5,2,4,4,41,0.297,2,0,0.507
25,13,6,8,20,217,0.575,6,0,1.335
26,11,5,7,17,310,0.968,5,0,2.284
27,7,3,5,11,131,0.643,3,0,1.118
28,15,6,10,27,431,0.989,5,0,1.817
29,5,2,4,6,104,0.662,2,0,0.968
30,3,1,3,3,55,0.575,1,0,1.156
31,5,2,4,4,77,0.541,2,0,0.760
32,27,12,16,45,420,0.569,10,2,1.500
33,56,26,31,87,1172,0.704,23,3,3.069
34,7,3,5,12,83,0.450,3,0,0.878
35,3,1,3,1,78,0.882,1,0,1.495
36,3,1,3,3,97,1.015,1,0,2.486
37,8,3,6,13,75,0.367,2,1,0.871
38,34,16,19,45,664,0.670,15,1,2.419
39,24,11,13,39,396,0.559,9,2,1.853
40,13,6,8,18,135,0.382,6,0,0.764
41,27,13,15,41,381,0.508,13,0,0.899
42,5,2,4,6,82,0.540,2,0,0.915
43,3,1,3,4,84,0.894,1,0,1.241
