 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,9,4,6,12,198,0.740,4,0,1.758
2,15,7,9,19,183,0.436,7,0,1.354
3,4,1,4,7,80,0.729,0,1,1.018
4,4,1,4,4,82,0.686,0,1,1.430
5,5,2,4,8,83,0.600,2,0,1.046
6,20,9,12,33,273,0.494,8,1,1.839
7,11,5,7,15,144,0.466,5,0,1.705
8,7,3,5,10,151,0.710,3,0,1.598
9,3,1,3,4,69,0.781,1,0,1.024
10,5,2,4,4,93,0.607,2,0,0.974
11,3,1,3,1,54,0.618,1,0,0.913
12,15,7,9,20,186,0.451,7,0,1.607
13,5,2,4,8,108,0.706,2,0,1.669
14,5,2,4,7,84,0.576,2,0,0.782
15,14,6,9,23,207,0.542,5,1,1.022
16,10,4,7,19,128,0.477,3,1,0.985
17,10,4,7,13,126,0.450,3,1,1.027
18,5,2,4,7,72,0.502,2,0,0.837
19,13,6,8,14,212,0.580,6,0,1.142
20,9,4,6,11,88,0.369,4,0,0.655
21,14,6,9,22,212,0.569,5,1,1.696
22,22,10,13,38,185,0.330,9,1,0.911
23,19,9,11,24,231,0.424,9,0,0.972
24,8,3,6,12,78,0.382,2,1,0.592
25,11,5,7,13,157,0.489,5,0,1.536
26,12,5,8,16,106,0.332,4,1,1.398
