 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,5,2,4,8,61,0.403,2,0,0.557
2,7,3,5,9,87,0.451,3,0,0.764
3,11,5,7,10,262,0.790,5,0,1.625
4,9,4,6,12,110,0.432,4,0,0.865
5,3,1,3,3,49,0.563,1,0,0.679
6,3,1,3,4,67,0.711,1,0,1.057
7,5,2,4,4,113,0.710,2,0,1.173
8,5,2,4,5,120,0.765,2,0,1.064
9,7,3,5,7,78,0.406,3,0,0.754
10,3,1,3,3,87,0.913,1,0,1.577
11,9,4,6,13,138,0.532,4,0,0.996
12,3,1,3,4,65,0.766,1,0,0.812
13,1,0,2,0,64,2.194,0,0,2.194
14,7,3,5,11,130,0.626,3,0,1.271
