 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,39,19,21,61,580,0.526,19,0,1.472
2,8,3,6,10,176,0.716,2,1,1.844
3,33,16,18,39,461,0.490,16,0,1.789
4,7,3,5,10,87,0.456,3,0,1.039
5,3,1,2,2,43,0.442,0,1,1.042
6,16,7,10,30,295,0.645,6,1,1.721
7,17,8,10,24,212,0.438,8,0,0.981
8,13,6,8,16,199,0.529,6,0,1.533
9,35,17,19,43,977,0.952,17,0,2.610
10,21,10,11,23,423,0.654,9,1,1.935
11,9,4,5,10,132,0.494,3,1,1.142
12,18,8,11,22,206,0.408,7,1,0.922
13,10,4,7,16,100,0.383,3,1,1.059
14,22,10,13,33,520,0.810,9,1,1.645
15,58,28,31,80,1499,0.871,27,1,3.328
16,5,2,4,8,85,0.609,2,0,0.913
17,10,4,7,13,279,0.926,3,1,2.459
18,7,3,5,5,97,0.473,3,0,1.688
19,13,6,8,17,184,0.512,6,0,0.836
20,7,3,4,10,108,0.515,2,1,1.625
21,1,0,2,0,41,1.221,0,0,1.221
22,91,44,48,148,1467,0.571,42,2,1.921
23,3,1,3,3,69,0.698,1,0,0.905
24,5,2,4,7,81,0.558,2,0,1.302
25,24,11,14,37,514,0.729,10,1,1.712
26,5,2,4,4,78,0.526,2,0,1.598
27,5,2,4,7,97,0.668,2,0,1.550
28,9,4,6,13,163,0.594,4,0,1.317
29,19,8,12,35,198,0.397,6,2,1.113
30,7,3,5,8,75,0.379,3,0,0.544
31,7,3,5,10,78,0.407,3,0,0.760
