 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,5,2,4,6,104,0.699,2,0,1.229
2,10,4,7,17,108,0.422,3,1,1.046
3,11,5,7,15,133,0.437,5,0,1.133
4,5,2,4,7,101,0.675,2,0,0.928
5,12,5,8,19,235,0.671,4,1,1.794
6,17,8,10,26,205,0.440,8,0,0.893
7,13,6,8,19,168,0.471,6,0,1.323
8,28,13,16,45,275,0.370,12,1,0.939
9,20,9,12,31,254,0.469,8,1,1.095
10,9,4,6,13,146,0.569,4,0,0.965
11,10,4,7,16,193,0.693,3,1,1.219
12,11,5,7,17,159,0.521,5,0,1.265
13,7,3,5,8,94,0.452,3,0,1.391
14,13,6,8,20,186,0.497,6,0,1.103
15,9,4,6,15,204,0.749,4,0,2.422
16,11,5,7,15,150,0.491,5,0,0.998
17,8,3,6,7,72,0.341,2,1,0.642
18,12,5,8,16,96,0.319,4,1,0.934
19,13,6,8,21,139,0.404,6,0,0.718
20,50,24,27,79,1100,0.765,23,1,3.464
21,1,0,2,0,38,1.284,0,0,1.284
22,4,1,4,3,71,0.612,0,1,0.990
23,13,6,8,20,230,0.594,6,0,1.778
24,3,1,3,3,82,0.884,1,0,1.402
25,7,3,5,11,116,0.600,3,0,1.305
26,5,2,4,2,169,1.084,2,0,1.561
27,7,3,5,8,159,0.719,3,0,1.760
28,6,2,5,10,75,0.440,1,1,0.695
29,1,0,2,0,39,1.277,0,0,1.277
30,3,1,3,1,62,0.681,1,0,1.356
31,5,2,4,5,75,0.524,2,0,1.013
32,5,2,4,6,90,0.617,2,0,1.055
33,15,7,9,20,218,0.512,7,0,1.703
34,14,6,9,23,162,0.418,5,1,0.849
35,9,4,6,14,241,0.891,4,0,2.741
36,5,2,4,8,102,0.699,2,0,0.856
37,7,3,5,6,122,0.590,3,0,1.013
38,27,12,16,43,438,0.556,10,2,1.361
39,11,5,7,11,151,0.482,5,0,0.841
40,5,2,4,6,46,0.354,2,0,0.679
41,7,3,5,8,79,0.408,3,0,0.734
