 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,260,123,137,395,5081,0.692,109,14,2.697
2,14,6,9,20,225,0.572,5,1,1.048
3,13,6,8,15,209,0.551,6,0,1.162
4,11,4,8,21,147,0.506,3,0,1.164
5,5,2,4,4,125,0.829,2,0,1.035
6,5,2,4,8,51,0.360,2,0,1.090
7,10,4,7,9,219,0.726,3,1,1.328
8,22,10,13,32,412,0.652,9,1,1.986
9,95,45,51,141,1540,0.569,41,4,2.225
10,9,4,6,15,207,0.755,4,0,1.446
11,19,9,11,22,460,0.815,9,0,1.536
12,7,3,5,10,98,0.497,3,0,1.018
13,30,14,17,42,557,0.650,13,1,2.133
