 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,9,4,6,6,114,0.444,4,0,0.915
2,3,1,3,4,61,0.727,1,0,1.458
3,43,21,23,59,927,0.735,21,0,2.000
4,5,2,4,7,133,0.864,2,0,1.064
5,93,46,48,131,2472,0.931,46,0,3.935
6,10,4,7,11,121,0.430,3,1,0.738
7,11,5,7,17,221,0.691,5,0,1.214
8,17,8,10,21,394,0.811,8,0,2.402
9,15,7,9,22,374,0.860,7,0,1.755
10,31,14,18,50,721,0.801,12,2,2.474
11,23,11,13,35,426,0.659,11,0,1.828
12,11,5,7,11,283,0.864,5,0,2.046
13,5,2,4,6,85,0.589,2,0,1.197
14,11,5,7,14,125,0.413,5,0,0.936
15,165,81,85,230,3205,0.671,79,2,2.298
16,17,8,10,24,316,0.652,8,0,1.299
17,11,5,7,10,191,0.593,5,0,1.529
18,10,4,7,14,133,0.482,3,1,0.848
19,9,4,6,12,110,0.425,4,0,0.727
20,7,3,5,11,96,0.483,3,0,0.924
21,5,2,4,4,84,0.553,2,0,0.900
22,29,13,17,39,365,0.458,11,2,1.528
23,13,6,8,15,210,0.543,6,0,1.132
24,3,1,3,3,70,0.779,1,0,1.220
25,5,2,4,5,71,0.456,2,0,0.874
26,12,5,8,17,196,0.576,4,1,0.989
