 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,11,5,7,14,110,0.375,5,0,0.982
2,7,3,5,10,121,0.571,3,0,1.437
3,3,1,3,4,75,0.812,1,0,1.413
4,47,21,27,68,858,0.637,17,4,3.643
5,13,5,9,21,114,0.339,3,2,0.701
6,9,4,6,14,109,0.417,4,0,1.178
7,13,6,7,20,271,0.729,5,1,1.413
8,14,6,9,19,158,0.418,5,1,0.894
9,27,13,15,39,352,0.466,13,0,2.135
10,7,3,5,10,202,0.944,3,0,1.533
11,15,7,9,20,351,0.809,7,0,2.014
12,58,28,31,88,1123,0.671,27,1,2.534
13,6,2,5,8,164,0.930,1,1,1.503
14,31,15,17,38,570,0.649,15,0,1.854
15,8,3,6,12,207,0.891,2,1,1.129
16,32,14,19,50,612,0.675,12,1,2.542
17,6,2,5,10,116,0.662,1,1,1.138
18,54,26,29,77,928,0.603,25,1,1.559
19,26,12,15,42,556,0.728,11,1,1.773
20,20,9,12,30,369,0.663,8,1,1.679
21,19,9,11,23,345,0.609,9,0,1.930
22,9,4,6,14,123,0.490,4,0,1.005
23,3,1,3,3,112,1.200,1,0,1.531
24,40,19,22,52,568,0.507,18,1,1.142
25,5,2,4,5,113,0.735,2,0,1.131
26,9,4,6,10,126,0.505,4,0,1.500
27,35,16,20,55,748,0.736,14,2,2.585
