 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,7,3,5,11,88,0.440,3,0,0.858
2,3,1,3,4,50,0.568,1,0,0.754
3,11,5,7,13,212,0.653,5,0,1.476
4,12,5,8,16,183,0.546,4,1,1.217
5,13,6,8,16,171,0.461,6,0,1.084
6,13,6,8,19,272,0.743,6,0,2.033
7,3,1,3,3,53,0.598,1,0,0.819
8,5,2,4,6,92,0.628,2,0,0.934
9,9,4,6,15,119,0.469,4,0,1.300
10,3,1,3,3,60,0.681,1,0,0.915
11,5,2,4,5,81,0.552,2,0,1.077
12,15,7,9,15,202,0.452,7,0,1.586
13,13,6,8,18,208,0.557,6,0,2.994
14,5,2,4,7,99,0.657,2,0,0.906
15,10,4,7,16,146,0.513,3,1,0.911
16,21,10,11,34,282,0.474,9,1,1.055
17,15,7,9,17,267,0.610,7,0,1.251
18,7,3,5,9,68,0.351,3,0,0.812
19,50,24,27,78,774,0.552,23,1,1.442
20,7,3,5,11,78,0.417,3,0,0.607
21,15,7,9,21,193,0.459,7,0,1.039
22,17,8,10,22,198,0.422,8,0,1.123
23,5,2,4,6,82,0.569,2,0,1.404
24,12,5,8,16,128,0.407,4,1,0.934
25,7,3,5,11,106,0.533,3,0,0.832
26,5,2,4,7,102,0.694,2,0,1.871
27,5,2,4,7,125,0.799,2,0,1.345
28,7,3,5,6,129,0.618,3,0,1.474
29,5,2,4,7,125,0.829,2,0,1.611
30,4,1,4,5,119,1.045,0,1,1.668
31,7,3,5,9,111,0.556,3,0,0.968
32,5,2,4,8,66,0.493,2,0,0.830
33,9,4,6,14,157,0.585,4,0,0.858
34,9,4,6,14,109,0.453,4,0,0.607
35,13,6,8,15,175,0.486,6,0,1.319
36,5,2,4,7,50,0.347,2,0,0.721
37,11,5,7,11,124,0.394,5,0,1.048
38,1,0,2,0,70,2.101,0,0,2.101
39,3,1,3,3,70,0.793,1,0,1.004
40,19,9,11,24,152,0.301,9,0,0.616
41,11,5,7,16,212,0.656,5,0,1.317
42,6,2,5,10,111,0.670,1,1,0.885
43,13,6,8,20,82,0.246,6,0,0.559
44,9,4,6,16,119,0.459,4,0,1.405
