 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,9,4,6,14,96,0.394,4,0,0.806
2,16,7,10,25,161,0.398,6,1,0.697
3,6,2,5,7,105,0.612,1,1,0.928
4,8,3,6,11,118,0.518,2,1,0.991
5,96,47,50,145,2203,0.797,46,1,2.480
6,45,22,24,64,744,0.571,22,0,1.629
7,7,3,5,11,192,0.948,3,0,2.062
8,9,4,6,16,101,0.412,4,0,1.079
9,3,1,3,4,30,0.364,1,0,0.808
10,9,4,6,13,102,0.398,4,0,1.144
11,17,8,10,21,164,0.351,8,0,0.784
12,15,7,9,15,305,0.692,7,0,1.941
13,3,1,3,3,89,0.931,1,0,1.955
14,5,2,4,7,72,0.513,2,0,1.284
15,29,13,17,40,720,0.834,11,2,3.654
16,33,16,17,43,648,0.679,15,1,2.074
17,9,4,6,12,95,0.388,4,0,0.644
18,11,5,7,12,142,0.462,5,0,0.690
19,47,21,27,68,840,0.622,18,2,2.734
20,5,2,4,5,79,0.569,2,0,0.834
21,15,7,9,27,224,0.542,7,0,1.181
22,6,2,5,10,135,0.805,1,1,1.296
23,52,23,30,80,1043,0.722,19,3,1.652
24,7,3,5,8,73,0.376,3,0,0.828
25,15,7,9,24,170,0.416,7,0,1.029
26,13,6,8,16,207,0.558,6,0,1.208
