 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,8,3,6,15,89,0.443,2,1,0.870
2,8,3,6,14,110,0.495,2,1,1.066
3,20,9,12,29,302,0.538,8,1,1.334
4,5,2,4,7,77,0.535,2,0,0.738
5,15,7,9,24,204,0.494,7,0,1.149
6,13,6,8,18,189,0.498,6,0,1.356
7,11,5,7,14,194,0.618,5,0,1.435
8,11,5,6,12,176,0.528,4,1,1.224
9,41,20,22,57,1181,1.016,20,0,2.812
10,7,3,5,12,140,0.703,3,0,1.697
11,17,8,10,20,223,0.462,8,0,0.925
12,17,8,10,24,216,0.443,8,0,1.323
13,18,8,11,26,307,0.595,7,1,1.981
14,106,52,55,157,2175,0.737,51,1,2.743
15,5,2,4,6,88,0.559,2,0,1.056
16,3,1,3,4,102,1.078,1,0,1.634
17,16,7,10,23,291,0.634,6,1,1.148
18,7,3,5,9,123,0.580,3,0,0.954
19,5,2,4,7,99,0.683,2,0,1.343
20,13,6,8,17,119,0.346,6,0,0.801
21,7,3,5,10,101,0.501,3,0,0.795
22,13,6,8,16,205,0.552,6,0,1.229
