 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,9,4,6,14,218,0.846,4,0,1.987
2,6,2,5,6,199,1.058,1,1,1.746
3,7,3,5,10,121,0.563,3,0,1.016
4,15,7,9,22,457,1.017,7,0,2.362
5,15,7,9,20,217,0.494,7,0,1.738
6,9,4,6,12,115,0.457,4,0,0.758
7,19,9,11,25,324,0.579,9,0,1.769
8,8,3,6,15,124,0.565,2,1,0.764
9,5,2,4,7,148,0.996,2,0,2.057
10,7,3,5,10,264,1.250,3,0,3.354
11,3,1,3,4,84,0.935,1,0,1.455
12,9,4,6,10,106,0.424,4,0,0.919
13,23,11,13,34,681,0.971,11,0,3.220
