 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,7,3,5,9,108,0.553,3,0,1.570
2,60,29,32,86,1049,0.606,28,1,2.482
3,13,6,8,12,235,0.631,6,0,2.163
4,34,16,19,49,710,0.721,15,1,1.996
5,24,11,13,38,347,0.520,9,2,1.359
6,19,9,11,26,270,0.506,9,0,1.144
7,32,15,18,47,596,0.646,14,1,1.691
8,101,49,53,146,2967,1.026,47,2,4.299
9,16,7,10,24,250,0.549,6,1,1.038
10,41,20,22,61,794,0.682,20,0,2.010
11,49,23,27,66,872,0.618,21,2,1.694
12,23,11,13,35,375,0.563,11,0,1.408
13,13,6,8,18,267,0.672,6,0,1.103
14,20,9,12,29,456,0.736,8,1,1.536
15,29,14,16,49,532,0.636,14,0,2.053
16,15,7,9,21,307,0.707,7,0,1.371
17,12,5,8,15,185,0.513,4,1,1.293
18,15,7,9,16,284,0.637,7,0,1.219
19,31,15,17,41,565,0.623,15,0,2.252
20,7,3,5,12,204,0.962,3,0,1.845
