 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,11,5,6,11,113,0.384,4,1,1.120
2,5,2,4,8,66,0.471,2,0,0.865
3,4,1,4,6,62,0.533,0,1,0.574
4,27,13,15,38,474,0.591,13,0,1.417
5,7,3,5,10,96,0.507,3,0,0.998
6,9,4,6,13,156,0.593,4,0,1.038
7,3,1,3,3,51,0.577,1,0,0.848
8,11,5,7,16,173,0.535,5,0,0.943
9,7,3,5,6,105,0.501,3,0,1.474
10,3,1,3,3,61,0.664,1,0,1.132
11,8,3,6,12,108,0.474,2,1,1.133
12,11,5,7,16,129,0.404,5,0,1.118
13,6,2,5,8,58,0.368,1,1,0.565
14,5,2,4,6,49,0.348,2,0,0.544
15,1,0,2,0,57,1.771,0,0,1.771
16,7,3,5,9,68,0.365,3,0,0.594
17,5,2,4,8,101,0.687,2,0,0.880
18,3,1,3,1,45,0.481,1,0,0.891
19,5,2,4,4,76,0.514,2,0,0.950
