 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,7,3,5,11,117,0.591,3,0,1.331
2,9,3,7,15,105,0.445,2,0,0.803
3,9,4,6,11,94,0.383,4,0,0.908
4,1,0,2,0,57,1.880,0,0,1.880
5,8,3,6,13,174,0.749,2,1,1.712
6,7,3,5,10,144,0.681,3,0,1.077
7,3,1,3,3,97,1.095,1,0,1.891
8,7,3,5,11,87,0.441,3,0,1.155
9,9,4,6,11,84,0.351,4,0,0.788
10,15,7,9,18,311,0.688,7,0,1.469
11,11,5,7,15,232,0.697,5,0,1.503
12,13,6,8,18,187,0.495,6,0,1.133
13,5,2,4,9,99,0.690,2,0,1.000
14,22,10,13,37,324,0.538,9,1,1.495
15,57,28,29,76,1306,0.789,27,1,2.513
16,9,4,6,14,149,0.557,4,0,1.066
17,9,4,6,11,149,0.561,4,0,1.038
18,44,20,25,73,884,0.703,18,1,2.053
19,81,39,43,120,1582,0.678,37,2,2.585
20,17,8,10,20,140,0.310,8,0,0.808
21,26,12,15,45,515,0.682,11,1,1.779
22,44,21,24,68,683,0.555,20,1,1.854
23,23,11,13,34,470,0.695,11,0,1.634
24,17,8,10,27,326,0.694,8,0,1.423
25,12,5,8,15,164,0.494,4,1,1.260
26,11,5,7,15,141,0.464,5,0,0.743
27,7,3,5,11,132,0.627,3,0,1.053
28,7,3,5,8,122,0.577,3,0,1.403
29,11,5,7,15,203,0.643,5,0,1.686
