 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,15,7,9,22,213,0.493,7,0,1.020
2,6,2,5,10,62,0.393,1,1,0.542
3,7,3,5,10,120,0.584,3,0,1.247
4,23,11,13,36,366,0.554,11,0,1.391
5,7,3,5,8,78,0.416,3,0,0.801
6,5,2,4,7,98,0.664,2,0,1.603
7,48,23,26,69,870,0.635,22,1,1.822
8,17,8,10,26,274,0.554,8,0,1.311
9,9,4,6,6,99,0.379,4,0,0.777
10,74,36,39,99,1470,0.693,35,1,2.898
11,14,6,9,18,205,0.504,5,1,1.153
12,11,4,8,19,191,0.567,2,2,0.946
13,5,2,4,7,77,0.519,2,0,0.706
14,11,5,7,12,164,0.509,5,0,0.764
15,5,2,4,7,124,0.851,2,0,1.773
16,6,2,5,9,90,0.535,1,1,0.736
17,5,2,4,4,61,0.437,2,0,0.624
18,15,7,9,17,248,0.579,7,0,1.172
19,9,4,6,10,148,0.557,4,0,1.247
20,9,4,6,14,139,0.522,4,0,1.474
21,3,1,3,3,86,0.886,1,0,1.359
22,5,2,4,7,87,0.611,2,0,0.834
23,21,10,12,25,333,0.566,10,0,1.305
24,23,11,13,29,481,0.713,11,0,1.371
25,5,2,4,8,38,0.307,2,0,0.480
26,7,3,5,8,73,0.387,3,0,1.057
27,7,3,5,10,118,0.585,3,0,1.110
28,28,13,16,39,510,0.615,12,1,2.080
29,11,5,7,15,173,0.537,5,0,1.084
30,7,3,5,11,135,0.674,3,0,1.123
31,3,1,3,3,95,1.041,1,0,1.501
32,49,24,26,67,941,0.646,24,0,2.312
33,7,3,5,9,168,0.760,3,0,1.973
34,7,3,5,11,112,0.557,3,0,1.171
35,15,7,9,15,173,0.411,7,0,1.061
36,19,9,11,22,305,0.547,9,0,1.959
37,37,18,20,47,602,0.559,18,0,2.608
38,7,3,5,9,139,0.691,3,0,1.520
39,7,3,5,11,74,0.380,3,0,0.869
40,9,4,6,14,153,0.586,4,0,1.477
41,3,1,3,1,60,0.612,1,0,0.773
42,24,11,14,43,421,0.628,10,1,1.996
43,7,3,5,10,109,0.528,3,0,0.968
44,13,6,8,20,260,0.674,6,0,1.079
