 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,5,2,4,7,100,0.685,2,0,1.336
2,8,3,6,11,165,0.724,2,1,1.336
3,9,4,6,11,94,0.387,4,0,0.698
4,12,5,8,19,186,0.553,4,1,1.422
5,19,9,11,25,416,0.761,9,0,2.534
6,19,8,12,32,356,0.673,6,2,2.088
7,11,5,7,13,234,0.728,5,0,1.084
8,13,6,8,19,296,0.760,6,0,1.620
9,18,8,10,27,182,0.376,6,2,1.100
10,13,6,8,15,283,0.744,6,0,1.694
11,12,5,8,23,203,0.597,4,1,1.079
12,3,1,3,3,38,0.434,1,0,0.526
13,9,4,6,11,105,0.418,4,0,0.876
14,11,5,7,16,166,0.511,5,0,1.036
15,9,4,6,10,139,0.539,4,0,0.922
16,6,2,5,9,50,0.327,1,1,0.516
17,6,2,5,8,92,0.542,1,1,0.922
18,9,4,6,13,146,0.550,4,0,0.893
19,26,12,15,39,463,0.610,11,1,1.337
20,23,11,13,33,680,0.979,11,0,2.037
21,5,2,4,7,63,0.472,2,0,0.720
22,13,6,8,17,187,0.516,6,0,0.950
23,41,20,21,59,643,0.546,19,1,1.452
24,20,9,12,28,474,0.806,8,1,2.168
25,7,3,5,3,99,0.472,3,0,0.887
26,9,4,6,11,75,0.324,4,0,0.649
27,11,5,7,17,182,0.574,5,0,1.609
