 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,4,116,1.244,1,0,2.136
2,12,5,8,18,146,0.446,4,1,0.913
3,33,16,18,51,615,0.646,16,0,1.906
4,7,3,5,12,97,0.481,3,0,0.891
5,36,17,20,50,560,0.549,16,1,1.260
6,5,2,4,4,97,0.656,2,0,1.581
7,106,52,55,156,2634,0.869,51,1,2.805
8,7,3,5,5,170,0.824,3,0,2.338
9,10,4,7,17,110,0.429,3,1,0.780
10,15,7,9,20,311,0.685,7,0,1.773
11,5,2,4,8,115,0.797,2,0,1.415
12,9,4,6,9,204,0.748,4,0,1.310
13,11,5,7,18,190,0.614,5,0,1.529
14,12,5,8,18,122,0.405,4,1,0.777
15,7,2,6,11,132,0.647,1,0,1.560
16,11,5,7,15,188,0.615,5,0,1.090
17,9,4,6,12,217,0.779,4,0,1.243
18,15,7,9,20,192,0.458,7,0,1.288
19,11,5,7,15,208,0.642,5,0,1.444
20,55,27,29,76,903,0.568,27,0,2.149
21,15,7,9,15,115,0.274,7,0,0.741
22,61,30,32,95,970,0.549,30,0,1.845
23,7,3,5,7,76,0.374,3,0,0.974
24,12,5,8,19,242,0.694,4,1,1.710
25,20,9,12,25,151,0.294,8,1,0.542
