 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,12,5,8,14,203,0.592,4,1,1.725
2,9,4,6,13,138,0.529,4,0,0.727
3,15,7,9,19,258,0.600,7,0,1.779
4,3,1,3,3,53,0.623,1,0,1.029
5,4,1,4,8,89,0.758,0,1,1.056
6,1,0,2,0,75,2.298,0,0,2.298
7,16,7,9,21,191,0.421,5,2,0.950
8,7,3,5,8,96,0.490,3,0,0.926
9,11,5,7,14,166,0.524,5,0,0.849
10,5,2,4,7,83,0.543,2,0,1.142
11,9,4,6,11,110,0.406,4,0,1.190
12,13,5,9,20,344,0.916,3,2,1.580
13,14,6,9,22,173,0.434,5,1,0.823
14,13,6,8,19,137,0.392,6,0,0.828
15,9,4,6,14,119,0.472,4,0,1.160
16,11,4,8,21,239,0.753,3,0,1.829
17,17,7,11,30,181,0.411,5,2,0.635
18,11,5,7,16,189,0.612,5,0,1.456
