 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,7,3,5,8,151,0.723,3,0,1.339
2,14,6,9,17,248,0.615,5,1,1.162
3,9,4,6,9,118,0.446,4,0,0.769
4,7,3,5,9,95,0.455,3,0,0.817
5,11,5,7,16,107,0.376,5,0,1.035
6,7,3,5,11,171,0.784,3,0,1.224
7,5,2,4,7,84,0.579,2,0,1.468
8,47,23,25,78,903,0.674,23,0,1.763
9,7,3,5,8,145,0.685,3,0,1.070
10,1,0,2,0,39,1.212,0,0,1.212
11,23,11,13,35,370,0.559,11,0,1.177
12,3,1,3,1,93,0.984,1,0,1.332
13,11,4,8,17,188,0.609,2,2,1.275
14,17,8,10,21,296,0.615,8,0,1.813
15,19,9,11,26,376,0.671,9,0,1.614
16,14,6,9,23,193,0.513,5,1,1.266
17,6,2,5,10,102,0.585,1,1,0.847
18,7,3,5,11,137,0.677,3,0,1.422
19,5,2,4,8,65,0.444,2,0,0.889
20,9,4,6,10,119,0.483,4,0,1.009
21,6,2,5,9,145,0.808,1,1,1.068
22,3,1,3,3,82,0.934,1,0,1.105
23,11,5,7,15,201,0.641,5,0,1.419
24,5,2,4,6,70,0.473,2,0,1.250
25,10,4,6,13,213,0.696,2,2,1.767
26,7,3,5,11,154,0.713,3,0,2.187
27,1,0,2,0,42,1.356,0,0,1.356
28,8,3,6,7,135,0.563,2,1,0.976
29,7,3,5,9,90,0.450,3,0,0.621
30,7,3,5,9,138,0.668,3,0,1.070
31,8,3,6,12,105,0.438,2,1,0.974
32,22,10,13,37,386,0.624,9,1,1.598
33,23,11,13,31,475,0.732,11,0,1.449
34,5,2,4,7,55,0.410,2,0,0.945
35,3,1,3,3,68,0.703,1,0,1.000
36,5,2,4,8,74,0.496,2,0,0.959
37,8,3,6,12,81,0.376,2,1,0.679
38,3,1,3,3,31,0.373,1,0,0.954
39,9,4,6,12,80,0.348,4,0,0.607
40,15,7,9,14,157,0.386,7,0,0.880
41,32,15,18,47,529,0.577,14,1,1.223
42,3,1,3,4,69,0.768,1,0,1.220
43,5,2,4,8,81,0.569,2,0,0.834
