 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,9,4,6,10,134,0.525,4,0,1.356
2,12,5,8,20,227,0.649,4,1,1.323
3,7,3,5,6,107,0.528,3,0,0.993
4,35,17,19,46,513,0.527,17,0,2.422
5,63,29,35,101,1026,0.567,25,4,2.002
6,7,3,5,11,162,0.741,3,0,1.673
7,30,14,17,42,634,0.727,13,1,1.987
8,256,125,132,364,6351,0.862,120,5,3.568
9,13,6,8,16,136,0.366,6,0,0.990
10,7,3,5,11,126,0.620,3,0,1.435
11,16,7,10,25,356,0.784,6,1,1.518
12,7,3,5,11,88,0.448,3,0,0.738
13,5,2,4,5,62,0.435,2,0,0.981
14,21,10,12,30,492,0.778,10,0,1.735
15,19,9,11,32,321,0.563,9,0,3.028
16,7,3,5,10,148,0.716,3,0,1.295
17,11,5,7,17,137,0.451,5,0,0.974
18,14,6,9,24,231,0.593,5,1,1.060
19,5,2,4,7,120,0.794,2,0,2.188
20,6,2,5,7,173,0.918,1,1,1.208
21,21,10,12,28,298,0.494,10,0,1.234
22,9,4,6,13,161,0.624,4,0,2.253
23,15,7,9,16,315,0.730,7,0,1.400
24,3,1,3,1,79,0.869,1,0,1.489
