 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,34,16,19,47,479,0.510,15,1,1.243
2,5,2,4,7,141,0.923,2,0,1.387
3,11,5,7,18,208,0.648,5,0,1.095
4,7,3,5,9,119,0.595,3,0,1.153
5,10,4,7,17,165,0.578,3,1,1.103
6,3,1,3,3,92,0.997,1,0,1.815
7,11,5,7,15,136,0.454,5,0,0.882
8,5,2,4,4,95,0.631,2,0,1.201
9,11,5,7,16,213,0.660,5,0,2.214
10,26,11,16,37,381,0.528,8,3,1.293
11,73,36,38,93,1580,0.744,36,0,2.113
12,17,8,10,26,299,0.611,8,0,1.146
13,5,2,4,2,81,0.512,2,0,0.869
14,7,3,5,9,91,0.441,3,0,0.667
15,11,5,7,13,162,0.528,5,0,1.452
16,13,6,8,21,231,0.618,6,0,1.016
17,12,5,8,18,195,0.554,4,1,1.730
18,3,1,3,4,69,0.735,1,0,0.874
19,7,3,5,7,81,0.410,3,0,0.613
20,9,4,6,15,136,0.505,4,0,0.743
21,12,5,8,21,192,0.561,4,1,0.777
22,26,12,15,36,449,0.592,11,1,1.249
23,9,4,6,12,172,0.678,4,0,1.438
24,8,3,6,11,206,0.888,2,1,1.568
25,16,7,10,28,164,0.379,6,1,1.057
26,3,1,3,3,45,0.517,1,0,0.581
27,13,6,8,20,217,0.601,6,0,1.109
28,9,4,6,14,134,0.518,4,0,1.238
29,3,1,3,3,88,0.925,1,0,1.822
30,5,2,4,6,65,0.462,2,0,0.808
31,9,4,6,9,142,0.531,4,0,1.075
32,6,2,5,9,135,0.756,1,1,1.737
33,4,1,4,7,111,0.947,0,1,1.286
34,14,6,9,24,210,0.530,5,1,1.428
