 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,13,6,8,18,164,0.434,6,0,1.379
2,11,5,7,15,109,0.379,5,0,0.936
3,17,7,11,31,197,0.428,5,2,0.862
4,9,4,6,13,117,0.449,4,0,0.939
5,9,4,6,11,116,0.462,4,0,1.109
6,5,2,4,4,128,0.806,2,0,1.354
7,17,8,9,20,232,0.460,7,1,1.120
8,38,18,20,57,593,0.533,16,2,1.673
9,3,1,3,4,84,0.917,1,0,1.524
10,10,4,7,15,169,0.615,3,1,1.254
11,8,3,6,13,142,0.622,2,1,1.767
12,7,3,5,8,86,0.428,3,0,0.706
13,23,11,13,30,334,0.490,11,0,1.158
14,7,3,5,11,110,0.535,3,0,1.077
15,8,3,5,12,76,0.350,1,2,0.714
16,17,7,11,24,204,0.417,5,2,0.987
17,17,8,10,24,159,0.339,8,0,1.121
18,34,16,19,60,490,0.516,15,1,1.760
19,7,3,5,9,96,0.477,3,0,0.839
20,7,3,5,8,104,0.528,3,0,1.171
21,15,7,8,23,207,0.462,6,1,1.749
22,5,2,4,5,155,0.959,2,0,1.527
23,11,5,7,14,136,0.443,5,0,1.144
24,17,8,10,18,228,0.471,8,0,1.317
25,9,4,6,14,85,0.341,4,0,0.889
26,7,3,5,10,118,0.577,3,0,1.481
27,4,1,4,6,76,0.618,0,1,0.932
28,15,7,9,23,116,0.296,7,0,0.905
29,9,4,6,16,70,0.306,4,0,0.469
30,15,7,9,23,241,0.558,7,0,1.343
31,13,6,8,14,176,0.469,6,0,1.140
32,29,13,17,44,431,0.518,11,2,1.110
33,11,5,7,16,123,0.418,5,0,0.965
34,19,9,11,23,287,0.519,9,0,1.358
35,7,3,5,9,99,0.488,3,0,0.915
36,8,3,6,11,112,0.484,2,1,0.926
37,11,5,7,15,146,0.468,5,0,1.135
38,7,3,5,8,82,0.411,3,0,1.254
39,3,1,3,3,63,0.689,1,0,1.249
40,27,13,15,37,415,0.562,13,0,1.582
41,7,3,5,7,108,0.539,3,0,1.127
42,5,2,4,6,75,0.519,2,0,1.147
43,5,2,4,5,56,0.392,2,0,0.732
44,4,1,4,7,98,0.867,0,1,1.646
