 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,43,21,22,54,785,0.636,20,1,2.298
2,5,2,4,4,93,0.644,2,0,0.814
3,1,0,2,0,92,2.928,0,0,2.928
4,13,5,9,20,192,0.536,4,0,1.087
5,25,12,14,37,566,0.794,12,0,2.293
6,3,1,3,4,83,0.901,1,0,1.286
7,9,4,6,9,145,0.533,4,0,1.409
8,146,71,75,213,3973,0.948,67,4,4.467
9,9,4,6,13,156,0.583,4,0,1.339
10,16,7,10,24,235,0.523,6,1,1.337
11,41,20,22,55,657,0.569,20,0,1.544
12,19,9,11,26,340,0.614,9,0,1.397
13,7,3,5,8,137,0.678,3,0,1.089
14,7,2,6,11,126,0.660,1,0,1.153
15,9,4,6,15,255,0.940,4,0,3.076
16,5,2,4,7,78,0.527,2,0,0.857
17,11,5,7,9,118,0.385,5,0,0.928
18,7,3,5,7,172,0.827,3,0,1.843
19,9,4,6,12,125,0.504,4,0,1.162
