 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,9,4,6,9,98,0.393,4,0,0.885
2,5,2,4,7,126,0.831,2,0,1.180
3,9,4,6,13,147,0.567,4,0,1.385
4,11,5,7,14,112,0.376,5,0,0.840
5,5,2,4,4,100,0.685,2,0,1.219
6,6,2,5,11,70,0.440,1,1,0.841
7,11,5,7,16,144,0.472,5,0,0.913
8,9,4,6,8,122,0.459,4,0,1.055
9,13,6,8,20,261,0.698,6,0,1.515
10,13,5,9,25,222,0.640,3,2,1.155
11,9,4,6,12,129,0.516,4,0,0.967
12,21,10,12,35,292,0.486,10,0,1.341
13,85,42,44,121,2751,1.088,42,0,3.942
14,13,6,8,18,151,0.421,6,0,1.124
15,4,1,4,6,121,1.047,0,1,1.367
16,19,9,11,25,361,0.642,9,0,1.370
17,7,3,5,12,190,0.881,3,0,1.431
18,17,8,10,24,260,0.546,8,0,0.911
19,7,3,5,9,104,0.519,3,0,1.332
20,15,7,9,23,186,0.436,7,0,0.797
21,5,2,4,7,88,0.585,2,0,0.725
22,5,2,4,6,84,0.562,2,0,1.180
23,9,4,6,15,73,0.325,4,0,0.585
24,7,3,5,7,141,0.677,3,0,1.570
25,21,10,12,28,414,0.675,10,0,1.361
26,16,7,10,31,206,0.474,6,1,1.096
27,9,4,6,16,105,0.425,4,0,1.489
28,9,4,6,12,152,0.585,4,0,1.297
29,5,2,4,8,75,0.523,2,0,0.843
