 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,35,17,19,57,637,0.613,17,0,1.577
2,17,8,10,22,220,0.458,8,0,1.022
3,21,9,13,30,312,0.527,7,2,0.839
4,5,2,4,8,118,0.785,2,0,2.060
5,9,4,6,11,129,0.497,4,0,1.703
6,11,5,7,12,241,0.724,5,0,1.452
7,17,8,10,21,224,0.459,8,0,1.589
8,15,7,9,24,319,0.718,7,0,1.306
9,6,2,5,11,90,0.531,1,1,0.952
10,17,8,10,22,152,0.330,8,0,1.027
11,9,4,6,13,174,0.679,4,0,1.231
12,9,4,6,11,139,0.535,4,0,2.029
13,17,7,11,29,262,0.551,5,2,2.271
14,7,3,5,6,129,0.616,3,0,0.922
15,9,4,6,15,99,0.404,4,0,0.845
16,13,6,8,18,264,0.705,6,0,1.930
17,17,8,10,22,274,0.569,8,0,1.259
18,3,1,3,3,76,0.824,1,0,1.450
19,13,6,8,15,231,0.585,6,0,1.400
20,13,6,8,19,177,0.481,6,0,1.192
21,17,8,10,28,268,0.553,8,0,1.391
22,13,6,8,20,116,0.329,6,0,0.629
23,21,10,12,32,287,0.481,10,0,1.693
24,7,3,5,11,131,0.629,3,0,1.030
25,9,4,6,12,147,0.575,4,0,1.064
26,11,5,7,15,269,0.799,5,0,1.841
27,3,1,3,3,94,1.036,1,0,1.376
28,10,4,7,13,115,0.426,3,1,1.064
29,11,5,7,17,172,0.547,5,0,1.265
30,13,6,8,16,302,0.774,6,0,2.106
31,3,1,3,3,52,0.560,1,0,0.848
32,35,17,19,56,496,0.505,17,0,1.706
33,11,5,7,15,125,0.410,5,0,0.956
34,14,6,9,18,224,0.563,5,1,0.873
35,7,3,5,10,142,0.664,3,0,1.479
36,22,10,13,32,363,0.557,9,1,1.350
37,8,3,6,9,119,0.532,2,1,0.681
38,13,6,7,19,160,0.445,5,1,0.939
39,9,3,7,16,106,0.452,1,2,0.723
