 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,9,4,6,11,170,0.635,4,0,1.011
2,25,12,14,38,666,0.894,12,0,2.793
3,38,18,21,52,824,0.737,17,1,2.506
4,13,6,8,17,199,0.542,6,0,1.035
5,22,10,13,36,363,0.591,9,1,1.739
6,11,5,6,18,112,0.381,4,1,0.828
7,14,6,9,19,209,0.517,5,1,1.710
8,78,39,40,105,2041,0.906,38,0,2.641
9,47,22,26,62,929,0.692,20,2,1.847
10,7,3,5,9,158,0.755,3,0,1.195
11,14,6,9,23,139,0.377,5,1,0.976
12,9,3,7,18,169,0.655,1,2,1.476
13,8,3,6,14,137,0.610,2,1,1.080
14,7,3,5,7,113,0.587,3,0,1.009
15,58,28,31,84,1507,0.882,27,1,2.079
16,27,12,16,42,570,0.725,10,2,1.994
17,7,3,5,11,84,0.422,3,0,0.913
18,19,9,11,31,385,0.683,9,0,2.389
19,18,8,11,33,296,0.592,7,1,1.469
20,13,6,8,20,299,0.769,6,0,1.752
21,27,13,15,42,538,0.708,13,0,2.148
