 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,30,14,17,48,477,0.573,13,1,1.728
2,9,4,5,12,94,0.381,3,1,0.828
3,13,6,8,16,182,0.491,6,0,1.171
4,9,4,6,11,111,0.455,4,0,1.223
5,7,3,5,3,122,0.590,3,0,0.896
6,9,4,6,12,94,0.375,4,0,0.596
7,9,4,6,10,126,0.480,4,0,1.000
8,13,6,8,19,161,0.456,6,0,1.151
9,3,1,3,4,56,0.617,1,0,1.116
10,7,3,5,9,135,0.640,3,0,1.251
11,24,11,14,31,404,0.600,10,1,1.581
12,5,2,4,4,82,0.543,2,0,1.238
13,7,3,5,7,136,0.645,3,0,1.437
14,7,3,5,7,139,0.649,3,0,1.339
15,7,3,5,11,140,0.685,3,0,1.417
16,6,2,5,9,127,0.774,1,1,1.140
17,11,5,7,20,211,0.652,5,0,1.367
18,11,5,7,18,160,0.509,5,0,1.007
19,1,0,2,0,50,1.544,0,0,1.544
20,15,7,9,21,207,0.494,7,0,1.064
21,3,1,3,1,70,0.740,1,0,1.184
22,5,2,4,6,60,0.405,2,0,1.426
23,10,4,7,16,161,0.560,3,1,1.221
24,17,8,10,25,276,0.554,8,0,1.468
25,14,6,9,21,174,0.457,5,1,1.055
26,13,5,9,21,157,0.449,3,2,0.898
27,6,2,5,9,68,0.427,1,1,0.703
28,4,1,4,5,66,0.573,0,1,0.775
29,11,5,7,16,147,0.481,5,0,1.430
30,12,5,8,19,149,0.476,4,1,0.871
31,10,4,7,16,149,0.549,3,1,1.542
32,7,3,5,10,89,0.453,3,0,0.839
33,3,1,3,4,61,0.691,1,0,1.459
34,1,0,2,0,48,1.481,0,0,1.481
35,5,2,4,8,64,0.456,2,0,0.905
36,8,4,5,14,109,0.481,3,0,1.123
37,8,3,6,12,118,0.530,2,1,0.882
38,6,2,5,8,107,0.628,1,1,1.244
39,6,2,5,9,177,0.941,1,1,1.854
40,11,5,7,13,160,0.496,5,0,1.680
41,8,3,6,10,114,0.494,2,1,0.668
42,9,4,6,12,94,0.376,4,0,0.945
43,6,2,5,11,99,0.594,1,1,0.845
44,3,1,3,3,65,0.735,1,0,0.917
45,8,3,6,10,107,0.469,2,1,1.038
