 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,11,5,7,14,260,0.789,5,0,2.119
2,7,3,5,12,97,0.493,3,0,1.129
3,10,4,7,16,127,0.460,3,1,0.959
4,7,3,5,10,76,0.401,3,0,0.672
5,7,3,5,8,108,0.527,3,0,0.869
6,5,2,4,5,76,0.510,2,0,1.084
7,11,5,7,15,102,0.346,5,0,0.745
8,13,6,8,21,224,0.611,6,0,1.205
9,7,3,5,6,94,0.477,3,0,0.723
10,14,6,9,21,201,0.512,5,1,1.197
11,13,6,8,13,261,0.669,6,0,1.446
12,21,10,12,33,525,0.846,10,0,1.868
13,102,49,54,144,2742,0.915,46,3,2.559
14,11,5,7,17,170,0.554,5,0,1.024
15,8,3,6,12,105,0.492,2,1,0.978
16,10,4,7,14,125,0.442,3,1,1.228
17,11,5,7,18,241,0.713,5,0,2.248
18,7,3,5,8,138,0.682,3,0,1.208
19,9,4,6,13,128,0.471,4,0,1.062
20,14,6,9,21,277,0.692,5,1,1.302
21,7,3,5,11,174,0.784,3,0,1.584
22,3,1,3,3,79,0.858,1,0,0.961
23,9,4,6,11,132,0.499,4,0,1.171
24,25,11,15,41,497,0.712,9,2,1.921
25,15,7,9,23,197,0.462,7,0,1.144
26,5,2,4,4,64,0.435,2,0,0.668
27,11,5,7,14,179,0.558,5,0,2.114
28,7,3,5,8,202,0.929,3,0,1.678
29,12,5,8,22,122,0.387,4,1,0.754
30,5,2,4,8,102,0.705,2,0,0.928
31,5,2,4,4,65,0.423,2,0,0.821
