 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,7,3,5,11,135,0.641,3,0,1.297
2,5,2,4,6,103,0.679,2,0,1.038
3,6,2,5,6,90,0.537,1,1,1.035
4,28,13,16,39,636,0.766,12,1,1.691
5,11,5,7,18,200,0.612,5,0,1.568
6,5,2,4,7,196,1.207,2,0,2.348
7,11,5,7,16,253,0.746,5,0,1.450
8,154,74,81,238,3305,0.733,69,5,2.830
9,31,15,17,42,682,0.746,15,0,2.847
10,7,3,5,11,105,0.533,3,0,1.164
11,5,2,4,6,104,0.669,2,0,0.906
12,15,7,9,17,369,0.815,7,0,2.021
13,3,1,3,3,102,1.113,1,0,1.249
14,5,2,4,7,129,0.849,2,0,1.694
15,13,6,8,22,186,0.528,6,0,0.915
16,3,1,3,3,111,1.170,1,0,1.695
17,29,14,16,32,700,0.814,14,0,2.963
18,46,22,25,74,1034,0.757,21,1,2.108
19,12,5,8,17,155,0.484,4,1,1.041
20,21,10,12,26,334,0.554,10,0,1.237
21,15,7,9,23,262,0.591,7,0,1.361
22,13,6,8,15,199,0.534,6,0,1.061
23,5,2,4,4,77,0.493,2,0,0.852
24,3,1,3,3,34,0.406,1,0,0.612
