 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,5,2,4,6,68,0.467,2,0,1.149
2,7,3,5,10,98,0.486,3,0,0.659
3,14,6,9,25,220,0.572,5,1,1.227
4,7,3,5,9,89,0.443,3,0,0.837
5,1,0,2,0,75,2.385,0,0,2.385
6,3,1,3,1,68,0.722,1,0,1.274
7,7,3,5,10,108,0.532,3,0,1.044
8,5,2,4,7,106,0.726,2,0,1.240
9,11,5,7,15,163,0.520,5,0,1.086
10,5,2,4,7,102,0.692,2,0,1.238
11,5,2,4,7,92,0.624,2,0,1.544
12,9,4,6,11,170,0.638,4,0,1.144
13,14,6,9,21,159,0.424,5,1,1.487
14,17,8,10,25,267,0.544,8,0,2.053
15,5,2,4,6,94,0.629,2,0,0.922
16,10,4,7,19,162,0.586,3,1,1.234
17,7,3,5,10,102,0.511,3,0,0.819
18,3,1,3,4,87,0.954,1,0,1.444
19,5,2,4,5,79,0.524,2,0,1.171
20,7,3,5,11,95,0.473,3,0,0.832
21,14,6,9,18,175,0.441,5,1,1.177
22,7,3,5,12,97,0.462,3,0,0.920
23,1,0,2,0,41,1.460,0,0,1.460
24,7,3,5,8,85,0.426,3,0,0.596
25,3,1,3,4,80,0.861,1,0,2.042
26,13,6,8,19,145,0.399,6,0,1.169
27,5,2,4,8,114,0.732,2,0,1.284
28,7,3,5,5,79,0.409,3,0,0.784
29,11,5,7,13,206,0.654,5,0,1.598
30,13,6,8,17,246,0.636,6,0,2.222
31,5,2,4,8,149,0.957,2,0,1.693
32,11,5,7,14,119,0.391,5,0,0.714
33,5,2,4,5,78,0.536,2,0,1.018
34,17,8,10,24,186,0.392,8,0,1.101
