 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,5,2,4,5,163,1.047,2,0,2.738
2,5,2,4,7,109,0.695,2,0,1.044
3,42,20,23,65,951,0.781,19,1,2.386
4,9,4,6,9,174,0.646,4,0,1.594
5,13,6,8,22,309,0.790,6,0,1.954
6,15,7,9,25,309,0.720,7,0,2.483
7,3,1,3,1,71,0.748,1,0,1.206
8,6,2,5,10,172,1.030,1,1,1.690
9,17,8,10,19,445,0.894,8,0,2.476
10,8,3,6,11,152,0.647,2,1,1.269
11,9,4,6,12,202,0.754,4,0,1.524
12,11,5,7,18,310,0.940,5,0,2.035
13,23,11,13,36,413,0.646,11,0,1.996
14,9,4,6,11,126,0.468,4,0,1.246
15,13,6,8,20,327,0.864,6,0,1.799
16,6,2,5,7,98,0.583,1,1,0.891
17,15,7,9,16,314,0.725,7,0,1.632
18,3,1,3,3,79,0.850,1,0,1.365
19,14,6,9,11,346,0.839,5,1,1.723
20,12,5,8,18,337,0.916,4,1,1.696
21,14,6,9,22,296,0.748,5,1,1.739
22,3,1,3,4,47,0.514,1,0,0.826
