 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,11,4,8,19,170,0.564,3,0,1.009
2,13,6,8,18,139,0.385,6,0,0.627
3,9,4,6,16,83,0.350,4,0,0.699
4,5,2,4,2,100,0.636,2,0,0.839
5,10,4,7,15,85,0.341,3,1,0.839
6,17,7,10,25,321,0.668,4,3,2.006
7,11,5,7,15,170,0.548,5,0,2.125
8,3,1,3,4,84,0.923,1,0,1.987
9,7,3,5,11,84,0.434,3,0,0.843
10,5,2,4,6,77,0.510,2,0,1.195
11,10,4,7,14,195,0.681,3,1,1.421
12,7,3,5,10,78,0.401,3,0,0.828
13,7,3,5,8,160,0.744,3,0,1.197
14,9,4,6,14,102,0.402,4,0,1.330
15,12,5,8,19,107,0.347,4,1,0.797
16,5,2,4,6,94,0.647,2,0,1.450
17,14,6,9,22,129,0.345,5,1,0.806
18,12,5,8,19,150,0.469,4,1,1.396
19,5,2,4,5,87,0.603,2,0,0.982
20,7,3,5,7,112,0.543,3,0,1.016
21,14,6,9,18,241,0.604,5,1,1.435
22,8,3,6,11,105,0.478,2,1,0.930
23,9,4,6,13,180,0.682,4,0,1.177
24,3,1,3,4,46,0.509,1,0,0.815
25,15,7,9,22,213,0.503,7,0,1.444
26,3,1,3,3,57,0.625,1,0,1.169
27,10,4,7,15,266,0.907,3,1,1.762
28,5,2,4,7,100,0.670,2,0,1.053
29,5,2,4,7,120,0.780,2,0,1.376
30,5,2,4,2,91,0.599,2,0,0.821
31,3,1,3,3,75,0.830,1,0,1.173
32,3,1,3,3,84,0.887,1,0,1.147
33,17,8,10,18,300,0.607,8,0,1.636
34,5,2,4,6,89,0.608,2,0,0.965
35,11,5,7,17,116,0.400,5,0,1.114
36,11,5,7,13,181,0.579,5,0,1.221
37,5,2,4,4,53,0.381,2,0,0.557
38,15,7,9,22,254,0.579,7,0,1.055
39,5,2,4,8,69,0.493,2,0,0.775
40,3,1,3,1,64,0.709,1,0,0.893
41,7,3,5,8,153,0.720,3,0,1.362
42,7,3,5,7,101,0.485,3,0,0.747
43,27,13,15,41,476,0.614,13,0,1.773
44,4,1,4,7,75,0.673,0,1,1.266
45,3,1,3,4,52,0.598,1,0,0.668
46,5,2,4,5,126,0.812,2,0,1.732
47,8,3,6,13,213,0.903,2,1,1.306
48,11,5,7,14,106,0.366,5,0,1.236
