 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,15,7,9,21,256,0.586,7,0,1.555
2,22,10,13,36,201,0.337,9,1,0.642
3,9,4,5,7,53,0.229,3,1,0.423
4,3,1,3,1,101,1.105,1,0,1.830
5,9,4,6,14,86,0.362,4,0,0.621
6,45,22,23,64,1169,0.867,21,1,2.582
7,9,4,6,11,140,0.539,4,0,1.090
8,7,3,5,9,122,0.602,3,0,1.029
9,9,4,6,12,99,0.396,4,0,0.791
10,25,12,14,37,434,0.600,12,0,1.721
11,26,12,15,44,617,0.827,11,1,2.083
12,6,2,5,10,144,0.853,1,1,2.001
13,11,5,7,16,275,0.835,5,0,1.459
14,11,5,7,15,215,0.693,5,0,2.138
15,13,6,8,19,128,0.356,6,0,0.956
16,14,6,9,19,180,0.465,5,1,0.891
17,9,4,6,14,160,0.609,4,0,0.924
18,9,4,5,13,95,0.389,3,1,1.356
19,47,22,26,73,1424,1.036,20,2,2.512
20,12,5,8,13,212,0.606,4,1,1.712
21,12,5,8,16,113,0.343,4,1,0.559
22,9,4,6,12,178,0.705,4,0,1.194
23,10,4,7,16,135,0.464,3,1,1.084
24,3,1,3,3,53,0.609,1,0,0.934
