 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,11,5,7,12,156,0.519,5,0,0.956
2,139,66,74,218,2591,0.654,60,6,2.124
3,3,1,3,3,91,1.010,1,0,1.282
4,19,9,11,27,388,0.703,9,0,1.615
5,60,29,32,95,1166,0.677,28,1,2.174
6,5,2,4,8,69,0.525,2,0,0.873
7,24,11,14,31,390,0.557,10,1,1.321
8,7,3,5,11,179,0.849,3,0,1.767
9,7,3,5,10,206,0.966,3,0,1.433
10,9,4,6,14,148,0.594,4,0,0.982
11,9,4,6,14,134,0.527,4,0,1.066
12,79,39,41,119,1619,0.694,39,0,3.286
13,29,14,16,37,594,0.712,14,0,2.232
14,7,3,5,7,97,0.476,3,0,0.996
15,3,1,3,4,73,0.798,1,0,1.024
16,11,5,7,15,259,0.785,5,0,2.134
17,5,2,4,7,59,0.438,2,0,0.607
18,18,8,11,24,370,0.712,7,1,1.374
19,11,5,7,17,170,0.537,5,0,1.564
20,15,7,9,23,208,0.496,7,0,1.189
21,41,19,23,61,728,0.624,17,2,1.793
22,16,7,10,27,381,0.791,6,1,2.746
23,5,2,4,4,92,0.645,2,0,1.288
24,5,2,4,6,82,0.571,2,0,1.179
25,5,2,4,7,94,0.647,2,0,1.275
26,5,2,4,7,87,0.591,2,0,1.609
27,8,3,6,11,122,0.536,2,1,1.472
28,7,3,5,10,102,0.526,3,0,1.072
