 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,5,2,4,6,88,0.639,2,0,1.247
2,36,17,20,50,629,0.605,16,1,1.717
3,18,8,11,32,277,0.545,7,1,1.512
4,115,56,60,166,2253,0.670,54,2,2.948
5,5,2,4,7,145,0.939,2,0,1.186
6,11,5,6,17,164,0.509,4,1,1.173
7,6,2,5,8,118,0.666,1,1,1.011
8,9,4,6,14,170,0.662,4,0,1.083
9,20,9,12,23,289,0.527,8,1,1.131
10,3,1,3,4,94,1.008,1,0,1.195
11,31,15,17,44,637,0.688,15,0,1.868
12,7,3,5,10,220,1.023,3,0,4.315
13,7,3,5,11,121,0.607,3,0,1.452
14,34,15,20,59,652,0.685,12,3,1.554
15,5,2,4,7,56,0.388,2,0,0.679
16,21,10,12,30,487,0.770,10,0,1.829
17,9,4,6,13,134,0.508,4,0,0.917
18,13,6,8,20,292,0.781,6,0,1.343
19,11,5,7,14,106,0.350,5,0,0.533
20,22,10,13,37,351,0.568,9,1,2.104
