 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,5,2,4,6,84,0.560,2,0,0.970
2,9,4,6,11,96,0.393,4,0,0.721
3,14,6,9,16,333,0.808,5,1,1.435
4,23,11,13,41,308,0.478,11,0,1.114
5,7,2,6,12,129,0.665,0,2,1.158
6,13,6,8,22,112,0.329,6,0,0.539
7,5,2,4,7,88,0.612,2,0,0.869
8,9,4,6,13,91,0.378,4,0,0.773
9,9,4,6,13,86,0.354,4,0,0.513
10,5,2,4,7,139,0.923,2,0,1.266
11,5,2,4,8,72,0.498,2,0,0.906
12,5,2,4,6,105,0.705,2,0,1.177
13,8,3,6,8,127,0.553,2,1,1.190
14,15,7,9,25,337,0.759,7,0,1.540
15,21,10,12,35,394,0.639,10,0,1.584
16,33,16,18,56,818,0.840,16,0,2.365
17,27,13,15,35,583,0.754,13,0,2.117
18,13,6,8,21,251,0.686,6,0,1.162
19,21,10,12,26,292,0.491,10,0,0.956
20,12,5,8,17,222,0.631,4,1,1.175
21,17,8,10,29,201,0.444,8,0,0.684
22,9,4,6,14,185,0.698,4,0,1.553
23,15,7,9,20,254,0.591,7,0,1.662
24,14,6,9,21,312,0.764,5,1,1.366
25,3,1,3,3,123,1.289,1,0,1.932
26,7,3,5,9,123,0.562,3,0,0.924
27,19,9,11,26,333,0.580,9,0,1.210
28,6,2,5,10,100,0.588,1,1,0.914
29,7,3,5,8,121,0.582,3,0,0.891
30,3,1,3,4,64,0.716,1,0,0.897
31,12,5,8,20,142,0.440,4,1,0.806
32,1,0,2,0,56,1.745,0,0,1.745
