 ,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,1,0.052,0.052,0.184,0,0.105,0.184,0,0.052,0.052,255,255
2,2,0.026,0.131,17.705,0,0.157,17.705,0,0.026,0.026,255,255
3,3,0.037,0.236,23.869,0,0.262,23.843,0,0.037,0.037,255,255
4,4,0.026,0.262,4.249,0,0.289,4.249,0,0.026,0.026,255,255
5,6,0.026,0.289,1.469,0,0.315,1.469,0,0.026,0.026,255,255
6,7,0.148,0.393,6.689,0,0.498,6.584,0,0.148,0.148,255,255
7,8,0.026,0.393,18.492,0,0.393,18.518,0,0.026,0.026,255,255
8,9,0.310,0.446,7.659,0,0.498,7.370,0,0.293,0.291,255,255
9,10,0.026,0.446,17.233,0,0.472,17.233,0,0.026,0.026,255,255
10,11,0.026,0.498,20.433,0,0.525,20.433,0,0.026,0.026,255,255
11,12,0.026,0.525,0.761,0,0.525,0.787,0,0.026,0.026,255,255
12,13,0.127,0.551,1.495,0,0.603,1.390,0,0.117,0.113,255,255
13,14,0.026,0.551,19.279,0,0.577,19.279,0,0.026,0.026,255,255
14,15,0.026,0.577,5.089,0,0.577,5.115,0,0.026,0.026,255,255
15,16,0.026,0.577,19.698,0,0.577,19.725,0,0.026,0.026,255,255
16,17,0.052,0.603,0.498,0,0.603,0.551,0,0.052,0.052,255,255
17,18,0.026,0.656,1.023,0,0.682,1.023,0,0.026,0.026,255,255
18,19,0.026,0.656,11.252,0,0.682,11.252,0,0.026,0.026,255,255
19,20,0.037,0.656,19.069,0,0.682,19.043,0,0.037,0.037,255,255
20,21,0.063,0.682,17.443,0,0.734,17.469,0,0.059,0.056,255,255
21,22,0.074,0.761,9.207,0,0.813,9.154,0,0.074,0.074,255,255
22,23,0.052,0.787,17.049,0,0.839,17.049,0,0.052,0.052,255,255
23,24,0.026,0.839,10.256,0,0.866,10.256,0,0.026,0.026,255,255
24,25,0.037,0.866,3.725,0,0.892,3.698,0,0.037,0.037,255,255
25,26,0.026,0.866,5.456,0,0.892,5.456,0,0.026,0.026,255,255
26,27,0.428,0.866,9.469,0,1.180,9.705,0,0.393,0.410,255,255
27,28,0.063,0.892,18.702,0,0.918,18.754,0,0.059,0.066,255,255
28,29,0.063,0.970,24.289,0,0.997,24.341,0,0.059,0.056,255,255
29,30,0.052,0.997,2.990,0,0.997,3.043,0,0.052,0.052,255,255
30,31,0.026,0.997,18.466,0,0.997,18.492,0,0.026,0.026,255,255
31,32,0.026,0.997,18.728,0,1.023,18.728,0,0.026,0.026,255,255
32,33,0.380,1.023,4.013,0,1.338,3.908,0,0.332,0.371,255,255
33,35,0.232,1.049,11.095,0,1.259,11.043,0,0.216,0.228,255,255
34,36,0.175,1.049,22.505,0,1.180,22.610,0,0.168,0.182,255,255
35,38,0.063,1.128,17.810,0,1.154,17.862,0,0.059,0.066,255,255
36,39,0.026,1.154,1.574,0,1.180,1.574,0,0.026,0.026,255,255
37,41,0.164,1.180,14.610,0,1.311,14.531,0,0.153,0.169,255,255
38,42,0.153,1.180,20.957,0,1.311,20.957,0,0.131,0.136,255,255
39,43,0.269,1.233,23.948,0,1.469,23.869,0,0.249,0.245,255,255
