Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,1.483,2.911,14.400,0,1.862,13.613,0,1.311,1.403,255,255
1,1.096,1.810,14.557,0,1.862,13.613,0,0.946,1.032,255,255
1,1.036,0.944,13.456,0,1.862,13.613,0,0.931,0.912,255,255
1,0.987,0.525,14.190,0,0.944,13.456,0,0.846,0.913,255,255
1,0.786,1.652,12.695,0,1.967,13.351,0,0.727,0.731,255,255
1,0.688,0.498,12.538,0,0.839,13.062,0,0.626,0.672,255,255
1,0.650,2.361,12.879,0,1.967,13.351,0,0.615,0.619,255,255
1,0.599,0.262,13.115,0,0.839,13.062,0,0.579,0.531,255,255
1,0.520,0.446,13.403,0,0.944,13.456,0,0.501,0.511,255,255
1,0.474,0.839,13.062,0,0.944,13.456,0,0.407,0.400,255,255
1,0.380,0.079,13.403,0,0.262,13.115,0,0.342,0.361,255,255
1,0.327,1.862,13.613,0,1.967,13.351,0,0.283,0.255,255,255
1,0.127,0.157,13.062,0,0.262,13.115,0,0.117,0.113,255,255
2,0.026,0.367,4.511,0,0.393,4.511,0,0.026,0.026,255,255
3,0.247,0.472,12.275,0,0.708,12.249,0,0.238,0.237,255,255
4,0.026,0.787,15.633,0,0.787,15.659,0,0.026,0.026,255,255
5,0.258,1.049,21.430,0,0.997,21.666,0,0.242,0.211,255,255
5,0.127,1.049,21.770,0,0.997,21.666,0,0.117,0.083,255,255
5,0.090,0.918,21.692,0,0.997,21.666,0,0.083,0.080,255,255
6,1.732,3.934,17.364,0,2.466,17.889,0,1.560,1.633,255,255
6,1.348,1.967,16.498,0,2.256,17.705,0,1.241,1.251,255,255
6,1.066,2.466,15.685,0,1.967,16.498,0,0.954,1.020,255,255
6,0.933,1.443,17.784,0,2.256,17.705,0,0.817,0.826,255,255
6,0.616,0.997,16.577,0,1.416,16.341,0,0.482,0.566,255,255
6,0.616,1.416,16.341,0,1.967,16.498,0,0.573,0.518,255,255
6,0.413,1.207,18.098,0,1.443,17.784,0,0.393,0.385,255,255
6,0.327,2.623,18.151,0,2.466,17.889,0,0.306,0.303,255,255
6,0.301,2.256,17.705,0,2.466,17.889,0,0.279,0.231,255,255
6,0.290,1.207,17.652,0,1.443,17.784,0,0.270,0.258,255,255
6,0.238,1.233,16.210,0,1.416,16.341,0,0.226,0.177,255,255
7,0.127,1.338,19.462,0,1.338,19.567,0,0.105,0.109,255,255
8,0.801,1.469,0.656,0,1.548,1.338,0,0.686,0.758,255,255
9,0.026,1.705,5.508,0,1.731,5.508,0,0.026,0.026,255,255
10,0.100,1.784,11.593,0,1.862,11.541,0,0.095,0.106,255,255
11,0.212,2.020,20.092,0,2.177,19.961,0,0.205,0.206,255,255
12,0.037,2.072,25.731,0,2.098,25.757,0,0.037,0.037,255,255
13,0.052,2.125,25.364,0,2.177,25.364,0,0.052,0.052,255,255
