 ,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,1,0.127,0.263,8.842,0,0.316,8.947,0,0.118,0.133,255,255
2,2,0.053,0.474,41.368,0,0.474,41.421,0,0.053,0.053,255,255
3,3,0.127,0.684,5.789,0,0.789,5.737,0,0.118,0.111,255,255
4,4,1.822,0.684,45.053,0,1.895,46.158,0,1.639,1.692,255,255
5,4,1.594,0.842,47.316,0,1.895,46.158,0,1.565,1.480,255,255
6,4,1.338,3.842,45.842,0,2.526,45.789,0,1.317,1.329,255,255
7,4,1.280,2.000,46.158,0,2.316,47.263,0,1.149,1.175,255,255
8,4,1.078,2.842,44.842,0,2.526,45.789,0,0.999,1.046,255,255
9,4,0.951,2.211,48.053,0,2.316,47.263,0,0.796,0.863,255,255
10,4,0.679,2.789,47.684,0,2.316,47.263,0,0.634,0.636,255,255
11,4,0.679,2.000,46.158,0,2.526,45.789,0,0.642,0.557,255,255
12,4,0.105,1.895,46.158,0,2.000,46.158,0,0.105,0.053,255,255
13,6,0.158,1.263,35.526,0,1.421,35.526,0,0.158,0.158,255,255
14,8,1.310,2.526,21.789,0,3.211,22.526,0,1.006,1.131,255,255
15,8,1.122,2.263,22.947,0,3.211,22.526,0,1.037,1.051,255,255
16,8,0.602,3.211,22.526,0,3.737,22.737,0,0.567,0.329,255,255
17,8,0.570,4.263,22.842,0,3.737,22.737,0,0.537,0.566,255,255
18,8,0.422,3.263,22.895,0,3.211,22.526,0,0.372,0.433,255,255
19,8,0.381,3.895,23.053,0,3.737,22.737,0,0.353,0.357,255,255
20,8,0.263,2.526,22.053,0,2.526,21.789,0,0.263,0.263,255,255
21,8,0.105,2.526,21.684,0,2.526,21.789,0,0.105,0.105,255,255
22,9,1.841,3.000,36.263,0,3.526,37.842,0,1.664,1.658,255,255
23,9,1.438,3.526,37.842,0,4.789,38.263,0,1.331,1.195,255,255
24,9,1.144,3.947,35.895,0,3.000,36.263,0,1.016,1.039,255,255
25,9,1.100,2.842,38.474,0,3.526,37.842,0,0.931,1.045,255,255
26,9,1.069,6.421,39.895,0,5.947,39.158,0,0.876,1.008,255,255
27,9,0.920,4.789,38.263,0,5.105,39.053,0,0.850,0.673,255,255
28,9,0.886,5.105,39.053,0,5.947,39.158,0,0.849,0.795,255,255
29,9,0.834,6.421,38.737,0,5.947,39.158,0,0.634,0.780,255,255
30,9,0.697,2.632,35.842,0,3.000,36.263,0,0.559,0.643,255,255
31,9,0.635,5.316,38.000,0,4.789,38.263,0,0.588,0.619,255,255
32,9,0.369,6.263,39.000,0,5.947,39.158,0,0.353,0.379,255,255
33,9,0.074,5.053,39.105,0,5.105,39.053,0,0.074,0.074,255,255
34,11,1.249,5.526,2.105,0,4.526,2.211,0,1.006,1.143,255,255
35,11,0.986,3.316,1.632,0,4.000,2.211,0,0.896,0.802,255,255
36,11,0.855,3.316,1.632,0,3.368,0.842,0,0.791,0.745,255,255
37,11,0.824,3.789,2.947,0,4.000,2.211,0,0.766,0.772,255,255
38,11,0.762,5.158,2.421,0,4.526,2.211,0,0.666,0.716,255,255
39,11,0.570,4.000,2.211,0,4.526,2.211,0,0.526,0.424,255,255
40,11,0.465,2.947,1.789,0,3.316,1.632,0,0.401,0.435,255,255
41,11,0.285,3.632,0.789,0,3.368,0.842,0,0.268,0.285,255,255
42,11,0.053,3.368,0.842,0,3.368,0.842,0,0.000,0.000,0,0
43,12,1.998,3.421,49.000,0,3.947,50.737,0,1.815,1.845,255,255
44,12,1.862,6.211,52.158,0,5.368,50.737,0,1.652,1.708,255,255
45,12,1.521,3.895,47.263,0,4.053,48.632,0,1.378,1.321,255,255
46,12,1.512,4.579,52.263,0,4.053,51.000,0,1.368,1.411,255,255
47,12,1.449,3.947,50.737,0,5.368,50.737,0,1.421,1.109,255,255
48,12,1.069,5.211,49.737,0,5.526,50.632,0,0.949,1.061,255,255
49,12,1.047,5.684,47.316,0,4.842,46.895,0,0.942,0.991,255,255
50,12,0.920,4.105,47.158,0,4.842,46.895,0,0.782,0.735,255,255
51,12,0.784,3.421,49.000,0,4.053,48.632,0,0.731,0.653,255,255
52,12,0.710,3.421,51.105,0,3.947,50.737,0,0.642,0.654,255,255
53,12,0.666,3.842,51.579,0,4.053,51.000,0,0.616,0.608,255,255
54,12,0.548,4.474,49.316,0,4.526,48.789,0,0.529,0.368,255,255
55,12,0.539,2.947,48.842,0,3.421,49.000,0,0.499,0.492,255,255
56,12,0.539,4.053,48.632,0,4.526,48.789,0,0.499,0.269,255,255
57,12,0.486,3.895,46.789,0,4.105,47.158,0,0.424,0.353,255,255
58,12,0.412,4.684,49.579,0,4.474,49.316,0,0.337,0.374,255,255
59,12,0.390,5.895,50.579,0,5.526,50.632,0,0.372,0.402,255,255
60,12,0.369,3.947,50.737,0,4.053,51.000,0,0.283,0.127,255,255
61,12,0.285,3.895,47.263,0,4.105,47.158,0,0.235,0.127,255,255
62,12,0.201,3.789,47.105,0,3.895,47.263,0,0.190,0.175,255,255
63,12,0.201,4.842,46.737,0,4.842,46.895,0,0.158,0.208,255,255
64,12,0.201,5.368,50.737,0,5.526,50.632,0,0.190,0.111,255,255
65,12,0.127,3.947,46.684,0,3.895,46.789,0,0.118,0.127,255,255
66,12,0.127,4.368,49.368,0,4.474,49.316,0,0.118,0.111,255,255
67,12,0.127,4.632,48.737,0,4.526,48.789,0,0.118,0.111,255,255
68,12,0.105,3.789,46.789,0,3.895,46.789,0,0.105,0.105,255,255
69,13,0.158,3.000,23.263,0,3.158,23.263,0,0.158,0.158,255,255
70,14,0.329,3.211,23.947,0,3.474,24.105,0,0.307,0.324,255,255
71,16,0.053,3.842,0.579,0,3.842,0.632,0,0.053,0.053,255,255
72,18,0.053,4.105,39.737,0,4.105,39.789,0,0.053,0.053,255,255
73,19,1.599,4.316,28.158,0,5.632,28.211,0,1.317,1.497,255,255
74,20,2.033,5.263,36.474,0,6.789,36.211,0,1.549,1.789,255,255
75,20,1.056,4.316,36.316,0,5.263,36.474,0,0.960,1.012,255,255
76,20,0.951,7.632,36.474,0,6.789,36.211,0,0.882,0.888,255,255
77,20,0.570,5.263,37.000,0,5.263,36.474,0,0.526,0.554,255,255
78,20,0.329,6.632,36.474,0,6.789,36.211,0,0.307,0.309,255,255
79,21,1.547,5.842,44.632,0,4.579,43.947,0,1.437,1.456,255,255
80,21,0.964,5.000,43.158,0,4.579,43.947,0,0.895,0.949,255,255
81,21,0.307,4.368,44.105,0,4.579,43.947,0,0.263,0.278,255,255
82,22,0.127,4.421,0.474,0,4.526,0.421,0,0.118,0.133,255,255
83,24,1.227,6.211,40.947,0,5.158,40.526,0,1.134,1.105,255,255
84,24,0.648,4.526,39.895,0,4.947,40.368,0,0.634,0.656,255,255
85,24,0.626,4.789,41.000,0,5.158,40.526,0,0.600,0.597,255,255
86,24,0.403,4.684,40.632,0,4.947,40.368,0,0.372,0.382,255,255
87,24,0.276,4.947,40.368,0,5.158,40.526,0,0.263,0.074,255,255
88,25,4.242,9.000,5.316,0,5.368,5.316,0,3.632,4.024,255,255
89,25,1.530,5.263,5.263,0,5.421,3.842,0,1.430,1.343,255,255
90,25,1.323,6.316,3.632,0,5.421,3.842,0,0.919,1.240,255,255
91,25,0.771,4.737,4.053,0,5.421,3.842,0,0.716,0.718,255,255
92,25,0.741,4.947,5.947,0,5.000,5.316,0,0.634,0.616,255,255
93,25,0.679,5.632,5.842,0,5.368,5.316,0,0.588,0.598,255,255
94,25,0.499,4.632,5.000,0,5.000,5.316,0,0.485,0.457,255,255
95,25,0.285,5.000,5.316,0,5.263,5.263,0,0.268,0.215,255,255
96,25,0.127,5.263,5.263,0,5.368,5.316,0,0.118,0.053,255,255
97,26,0.105,4.632,41.158,0,4.632,41.263,0,0.105,0.105,255,255
98,27,1.866,6.000,7.947,0,7.474,8.895,0,1.752,1.793,255,255
99,27,1.688,8.263,8.211,0,9.263,7.474,0,1.242,1.466,255,255
100,27,1.550,7.211,7.158,0,8.263,8.211,0,1.489,1.470,255,255
101,27,1.468,5.684,9.105,0,7.000,9.474,0,1.366,1.262,255,255
102,27,1.398,11.263,6.684,0,10.105,7.263,0,1.295,1.312,255,255
103,27,1.296,8.316,6.632,0,9.263,7.474,0,1.268,1.257,255,255
104,27,1.227,7.474,8.895,0,8.263,8.211,0,1.045,1.083,255,255
