 ,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,1,0.052,0.052,20.721,0,0.052,20.774,0,0.052,0.052,255,255
2,2,0.116,0.079,0.210,0,0.184,0.184,0,0.108,0.121,255,255
3,3,0.164,0.105,24.944,0,0.210,24.839,0,0.148,0.155,255,255
4,4,0.148,0.184,17.784,0,0.289,17.889,0,0.148,0.148,255,255
5,5,0.111,0.262,21.718,0,0.341,21.797,0,0.111,0.111,255,255
6,6,0.063,0.289,2.151,0,0.341,2.177,0,0.059,0.066,255,255
7,7,0.317,0.498,3.646,0,0.341,3.882,0,0.284,0.300,255,255
8,7,0.116,0.446,3.908,0,0.341,3.882,0,0.108,0.108,255,255
9,7,0.037,0.315,3.908,0,0.341,3.882,0,0.037,0.037,255,255
10,8,0.026,0.341,16.866,0,0.341,16.892,0,0.026,0.026,255,255
11,9,0.138,0.525,4.459,0,0.420,4.538,0,0.131,0.138,255,255
12,9,0.138,0.525,4.616,0,0.420,4.538,0,0.131,0.124,255,255
13,9,0.026,0.393,4.538,0,0.420,4.538,0,0.026,0.026,255,255
14,10,0.026,0.420,0.446,0,0.420,0.472,0,0.026,0.026,255,255
15,11,0.168,0.446,3.043,0,0.472,2.885,0,0.160,0.158,255,255
16,12,0.747,0.813,24.498,0,1.469,24.630,0,0.669,0.659,255,255
17,12,0.422,0.813,24.970,0,0.682,24.603,0,0.390,0.414,255,255
18,12,0.354,1.285,24.892,0,1.469,24.630,0,0.320,0.336,255,255
19,12,0.258,0.446,24.551,0,0.682,24.603,0,0.242,0.249,255,255
20,12,0.216,1.652,24.708,0,1.469,24.630,0,0.200,0.202,255,255
21,12,0.190,0.682,24.603,0,0.813,24.498,0,0.168,0.124,255,255
22,12,0.138,0.892,24.393,0,0.813,24.498,0,0.131,0.144,255,255
23,13,0.026,0.498,9.495,0,0.525,9.495,0,0.026,0.026,255,255
24,14,0.965,0.761,1.023,0,1.390,0.577,0,0.771,0.875,255,255
25,14,0.775,1.679,1.233,0,1.390,0.577,0,0.716,0.743,255,255
26,14,0.555,1.784,0.262,0,1.390,0.577,0,0.504,0.517,255,255
27,14,0.369,1.075,1.154,0,0.761,1.023,0,0.341,0.340,255,255
