 ,Label,Area,X,Y,XM,YM,Perim.,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0002.tiff,1.328,17.534,20.741,17.534,20.741,6.758,0.365,1.859,100.000,634,797,8.931,1.171,1.513,0.661,0.792
2,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0002.tiff,2.321,4.349,21.082,4.349,21.082,7.302,0.547,2.294,100.000,126,823,30.964,1.639,1.557,0.642,0.836
3,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0004.tiff,1.767,4.439,15.927,4.439,15.927,6.719,0.492,2.231,100.000,123,598,162.204,1.344,1.810,0.553,0.782
4,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0004.tiff,1.095,6.819,16.030,6.819,16.030,4.739,0.613,1.584,100.000,230,605,173.346,1.148,1.296,0.772,0.844
5,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0004.tiff,1.994,3.122,17.434,3.122,17.434,6.427,0.607,1.940,100.000,79,662,9.335,1.596,1.182,0.846,0.862
6,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0004.tiff,1.055,5.528,18.261,5.528,18.261,4.274,0.725,1.369,100.000,188,680,143.569,1.048,1.290,0.775,0.913
7,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0004.tiff,1.337,3.868,24.032,3.868,24.032,6.144,0.445,2.125,100.000,102,914,167.164,1.190,1.777,0.563,0.770
8,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0004.tiff,1.054,5.413,25.505,5.413,25.505,4.596,0.627,1.624,100.000,192,946,121.122,1.087,1.371,0.729,0.845
9,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0006.tiff,1.006,14.596,14.636,14.596,14.636,4.516,0.620,1.374,100.000,539,577,48.094,1.128,1.157,0.864,0.835
10,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0006.tiff,1.016,8.936,15.049,8.936,15.049,5.387,0.440,1.734,100.000,306,571,162.387,1.056,1.885,0.530,0.777
11,WH08A/C:/Users/William/Desktop/WHX_10k_HC/WH08A/900-5-5A0006.tiff,2.544,11.013,23.578,11.005,23.586,7.531,0.564,2.466,97.972,387,878,150.709,1.738,1.421,0.704,0.854
12,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0002.tiff,4.431,6.564,6.253,6.553,6.249,16.290,0.210,3.590,98.665,196,202,158.121,2.938,1.393,0.718,0.593
13,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0002.tiff,1.860,21.676,13.496,21.676,13.496,7.971,0.368,2.553,100.000,772,516,9.462,1.312,2.605,0.384,0.702
14,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0002.tiff,1.046,22.718,19.586,22.718,19.586,4.776,0.576,1.558,100.000,832,743,173.234,1.177,1.489,0.672,0.804
15,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0002.tiff,1.101,7.609,20.229,7.607,20.228,5.562,0.447,2.222,99.688,248,770,172.539,0.884,2.945,0.340,0.764
16,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0004.tiff,1.531,8.924,1.167,8.924,1.167,7.244,0.367,2.375,100.000,292,36,149.470,1.078,2.321,0.431,0.720
17,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0004.tiff,1.018,17.088,1.420,17.088,1.420,4.347,0.677,1.643,100.000,643,23,106.699,0.992,1.729,0.578,0.882
18,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0004.tiff,1.983,25.192,2.979,25.190,2.971,6.900,0.523,2.015,94.797,936,80,141.340,1.619,1.217,0.822,0.825
19,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0004.tiff,1.347,10.543,10.622,10.543,10.622,6.107,0.454,1.827,100.000,374,427,15.832,1.302,1.365,0.733,0.754
20,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0004.tiff,1.738,24.692,18.417,24.692,18.417,6.046,0.597,1.919,100.000,935,742,79.765,1.517,1.187,0.843,0.869
21,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0004.tiff,2.599,4.947,19.207,4.947,19.207,7.005,0.666,2.119,100.000,167,697,126.444,1.773,1.047,0.955,0.920
22,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0004.tiff,1.580,7.312,21.076,7.312,21.076,7.682,0.336,2.046,100.000,252,764,112.620,1.442,1.245,0.803,0.773
23,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0006.tiff,1.145,23.071,6.598,23.071,6.598,4.284,0.784,1.455,100.000,857,233,123.977,1.102,1.339,0.747,0.935
24,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0006.tiff,1.134,10.900,6.890,10.900,6.890,4.467,0.714,1.536,100.000,386,261,7.853,1.189,1.258,0.795,0.875
25,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0006.tiff,1.519,17.145,6.905,17.145,6.905,6.138,0.507,2.081,100.000,620,294,33.690,1.183,1.698,0.589,0.839
26,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0006.tiff,1.414,16.676,11.652,16.676,11.652,5.076,0.690,1.894,100.000,617,415,126.552,1.010,1.871,0.534,0.904
27,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0006.tiff,2.153,21.249,13.073,21.249,13.073,8.699,0.358,2.437,100.000,785,544,75.665,1.747,1.254,0.797,0.759
28,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0006.tiff,1.063,2.461,15.867,2.461,15.867,4.703,0.604,1.669,100.000,65,622,30.192,0.913,1.671,0.599,0.866
29,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0006.tiff,2.665,2.011,19.555,2.011,19.555,9.944,0.339,3.389,100.000,9,789,37.136,1.592,2.532,0.395,0.697
30,WH08B/C:/Users/William/Desktop/WHX_10k_HC/WH08B/900-5-5B0006.tiff,1.194,15.892,21.684,15.892,21.684,6.688,0.335,2.341,100.000,595,792,99.673,1.216,2.262,0.442,0.662
31,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.980,23.909,2.075,23.909,2.075,6.399,0.608,2.287,100.000,887,122,49.185,1.381,1.747,0.573,0.832
32,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.129,19.602,3.118,19.602,3.118,4.769,0.624,1.565,100.000,754,148,81.327,1.125,1.269,0.788,0.866
33,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.403,7.139,3.376,7.139,3.376,7.488,0.315,2.183,100.000,243,113,141.340,1.543,1.502,0.666,0.636
34,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,3.592,1.869,6.505,1.872,6.504,10.674,0.396,2.627,99.713,80,193,104.452,2.438,1.054,0.949,0.794
35,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.007,20.096,6.345,20.096,6.345,5.798,0.377,2.040,100.000,722,237,8.130,1.025,2.422,0.413,0.684
36,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.198,14.895,6.623,14.895,6.623,5.099,0.579,1.557,100.000,550,282,57.381,1.298,1.251,0.799,0.852
37,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.212,25.821,7.639,25.821,7.639,6.156,0.402,1.782,100.000,955,316,42.614,1.084,1.798,0.556,0.768
38,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.079,9.359,7.675,9.359,7.675,4.420,0.694,1.561,100.000,331,310,24.842,1.072,1.452,0.689,0.892
39,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.612,20.458,10.254,20.458,10.254,7.298,0.380,2.548,100.000,754,441,69.513,1.325,1.871,0.534,0.676
40,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.006,2.470,10.247,2.470,10.247,5.333,0.444,1.916,100.000,64,376,160.821,0.862,2.256,0.443,0.778
41,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.326,12.905,13.734,12.905,13.734,6.536,0.390,2.250,100.000,469,565,68.819,0.976,2.646,0.378,0.801
42,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.185,8.963,14.335,8.964,14.330,4.544,0.721,1.695,97.678,340,512,98.005,0.960,1.802,0.555,0.936
43,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.217,12.810,16.659,12.810,16.659,4.178,0.876,1.404,100.000,474,611,122.800,1.207,1.121,0.892,0.959
44,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.543,17.208,17.813,17.208,17.813,8.204,0.288,2.333,100.000,640,644,98.403,1.199,2.303,0.434,0.747
45,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.071,21.831,17.636,21.831,17.636,5.229,0.492,1.681,100.000,822,648,124.186,1.152,1.503,0.665,0.786
46,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,2.600,18.230,20.773,18.230,20.773,10.000,0.327,3.109,100.000,677,727,116.565,1.854,1.735,0.576,0.682
47,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.650,7.141,20.970,7.141,20.970,7.473,0.371,2.325,100.000,245,756,113.962,1.493,1.499,0.667,0.683
48,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.655,22.508,23.818,22.508,23.818,8.788,0.269,2.805,100.000,835,860,114.887,1.207,3.029,0.330,0.624
49,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,3.012,12.087,23.973,12.103,23.972,13.345,0.213,3.437,97.693,403,946,26.761,1.897,1.896,0.527,0.646
50,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,2.025,5.914,23.672,5.914,23.672,7.601,0.440,2.742,100.000,171,897,158.097,1.612,1.742,0.574,0.743
51,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0002.tiff,1.190,17.646,24.706,17.646,24.706,5.839,0.439,1.751,100.000,654,913,106.535,1.404,1.162,0.861,0.728
52,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.373,9.397,2.154,9.397,2.154,7.902,0.276,2.512,100.000,317,63,151.294,1.109,2.628,0.381,0.646
53,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,2.282,1.181,3.548,1.181,3.548,7.264,0.543,2.312,100.000,28,178,65.179,1.428,1.554,0.643,0.863
54,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.044,22.323,4.478,22.323,4.478,6.935,0.273,2.492,100.000,808,193,30.343,0.833,3.418,0.293,0.701
55,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.912,3.508,6.349,3.508,6.349,5.713,0.736,2.059,100.000,98,242,173.418,1.420,1.126,0.888,0.903
56,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.018,12.637,6.521,12.637,6.521,4.568,0.613,1.597,100.000,454,268,29.511,1.069,1.651,0.606,0.847
57,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.593,6.624,7.294,6.624,7.294,6.378,0.492,2.104,100.000,230,246,125.870,1.139,2.163,0.462,0.824
58,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.993,19.394,8.420,19.394,8.420,10.054,0.248,3.340,100.000,736,251,94.054,1.275,3.152,0.317,0.597
59,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.477,1.877,8.507,1.877,8.507,5.173,0.694,1.987,100.000,66,358,67.496,1.108,1.699,0.589,0.934
60,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,2.023,20.594,9.143,20.594,9.143,7.468,0.456,2.912,100.000,759,396,60.895,1.140,2.884,0.347,0.828
61,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.922,26.153,11.162,26.153,11.162,7.410,0.440,2.860,100.000,991,479,78.896,1.009,3.312,0.302,0.827
62,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.166,19.426,11.003,19.426,11.003,4.837,0.626,1.870,100.000,732,385,112.249,0.982,2.025,0.494,0.887
63,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.298,16.339,11.365,16.339,11.365,8.606,0.220,2.140,100.000,580,429,11.310,1.505,1.492,0.670,0.517
64,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,2.303,3.804,11.457,3.804,11.457,6.165,0.762,1.978,100.000,111,414,158.199,1.682,1.112,0.899,0.928
65,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.086,4.173,13.808,4.173,13.808,4.040,0.836,1.410,100.000,148,553,71.565,1.128,1.197,0.835,0.948
66,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.431,24.638,16.025,24.638,16.025,6.193,0.469,2.317,100.000,921,577,120.630,1.060,2.279,0.439,0.798
67,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.071,2.166,16.314,2.166,16.314,5.337,0.472,1.778,100.000,60,641,37.208,1.170,2.095,0.477,0.732
68,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.218,6.924,17.716,6.924,17.716,4.559,0.736,1.460,100.000,254,648,107.784,1.202,1.212,0.825,0.899
69,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.110,18.000,22.680,18.000,22.680,4.896,0.582,1.468,100.000,673,890,71.241,1.148,1.238,0.807,0.868
70,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,3.599,9.660,24.175,9.660,24.175,14.315,0.221,3.844,100.000,298,930,12.614,2.613,1.534,0.652,0.574
71,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.382,17.047,25.523,17.047,25.523,5.940,0.492,2.347,100.000,607,990,18.232,0.910,2.889,0.346,0.816
72,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0004.tiff,1.076,11.510,25.809,11.510,25.809,4.924,0.558,1.569,100.000,414,1006,51.789,1.117,1.464,0.683,0.790
73,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.371,23.912,2.302,23.912,2.302,7.775,0.285,2.075,100.000,869,100,16.144,1.374,1.476,0.678,0.643
74,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.240,5.299,4.080,5.299,4.080,4.782,0.682,1.628,100.000,199,125,92.770,1.151,1.452,0.689,0.893
75,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.810,10.305,6.894,10.305,6.894,8.556,0.311,2.776,100.000,360,300,22.203,1.740,2.130,0.470,0.621
76,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.194,22.807,8.546,22.807,8.546,6.576,0.347,2.264,100.000,828,341,18.225,1.063,2.866,0.349,0.655
77,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.682,13.493,11.333,13.493,11.333,8.143,0.319,2.532,100.000,469,427,166.827,1.393,2.282,0.438,0.654
78,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.214,24.737,11.577,24.737,11.577,5.020,0.606,1.703,100.000,913,442,170.248,1.191,1.612,0.620,0.836
79,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,2.647,16.694,17.824,16.689,17.829,11.197,0.265,3.244,99.272,588,725,39.094,1.844,2.203,0.454,0.655
80,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.276,2.006,17.417,2.006,17.417,4.747,0.712,1.819,100.000,45,679,24.717,1.083,1.875,0.533,0.912
81,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.225,12.608,17.915,12.608,17.915,6.107,0.413,2.135,100.000,462,716,52.989,0.979,2.189,0.457,0.747
82,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.318,20.158,18.221,20.158,18.221,5.399,0.568,2.125,100.000,728,693,167.164,0.913,2.625,0.381,0.867
83,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.540,16.105,20.144,16.105,20.144,7.175,0.376,2.303,100.000,581,792,30.069,1.182,2.130,0.469,0.749
84,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.320,8.116,20.725,8.116,20.725,5.875,0.481,2.151,100.000,267,794,15.562,1.071,2.229,0.449,0.832
85,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.071,11.388,22.697,11.388,22.697,6.304,0.338,1.748,100.000,397,864,152.281,1.237,1.408,0.710,0.712
86,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,3.029,5.019,25.668,4.978,25.657,11.562,0.285,3.303,92.278,136,944,147.319,1.685,2.263,0.442,0.710
87,WH09A/C:/Users/William/Desktop/WHX_10k_HC/WH09A/900-5-10A0006.tiff,1.053,12.211,24.943,12.211,24.943,5.786,0.395,1.881,100.000,436,963,8.017,1.037,2.245,0.446,0.729
88,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,1.353,20.115,5.014,20.115,5.014,6.938,0.353,2.307,100.000,729,168,130.389,1.436,1.673,0.598,0.633
89,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,1.179,16.002,6.076,16.002,6.076,6.617,0.338,1.796,100.000,574,240,173.290,1.513,1.430,0.699,0.665
90,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,1.304,15.301,10.047,15.301,10.047,5.791,0.489,2.095,100.000,563,411,55.713,1.069,2.043,0.490,0.810
91,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,1.758,16.417,11.984,16.417,11.984,7.142,0.433,2.417,99.922,599,413,115.731,1.366,1.930,0.518,0.783
92,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,1.778,7.404,12.490,7.404,12.490,9.743,0.235,2.466,100.000,250,461,150.709,1.527,1.547,0.646,0.643
93,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,1.958,17.730,15.263,17.730,15.263,7.800,0.404,2.237,100.000,643,619,50.711,1.591,1.403,0.713,0.752
94,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,1.366,19.382,19.348,19.382,19.348,6.360,0.424,2.167,100.000,697,746,6.953,1.054,2.325,0.430,0.809
95,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,1.304,10.887,19.730,10.886,19.731,5.755,0.495,2.006,99.789,385,780,41.820,1.152,1.798,0.556,0.799
96,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,2.059,9.642,22.745,9.642,22.745,8.782,0.336,2.642,100.000,354,804,96.843,1.831,1.540,0.649,0.683
97,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,1.082,12.274,23.300,12.274,23.300,5.483,0.452,1.767,100.000,444,916,71.834,1.257,1.357,0.737,0.768
98,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,1.310,22.690,23.273,22.690,23.272,4.500,0.813,1.550,99.737,850,862,123.959,1.184,1.305,0.766,0.937
99,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0002.tiff,2.803,18.422,24.931,18.406,24.926,11.284,0.277,3.537,98.846,632,940,166.273,1.560,3.004,0.333,0.673
100,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,1.509,22.918,1.923,22.912,1.933,7.250,0.361,2.384,97.994,855,34,114.027,1.068,2.113,0.473,0.756
101,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,1.059,3.732,3.630,3.732,3.630,4.371,0.696,1.357,100.000,121,150,41.082,1.107,1.140,0.877,0.912
102,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,2.606,19.162,3.972,19.174,3.975,9.922,0.333,3.348,96.436,686,199,35.433,1.675,2.564,0.390,0.699
103,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,1.051,22.154,8.457,22.151,8.460,4.985,0.532,1.812,99.476,829,350,55.620,0.881,2.022,0.495,0.858
104,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,4.479,3.675,11.266,3.680,11.260,16.199,0.215,3.909,97.819,96,502,54.284,2.264,1.837,0.544,0.687
105,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,1.079,24.676,11.332,24.677,11.328,6.015,0.375,1.620,99.426,927,459,60.945,1.120,1.641,0.609,0.762
106,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,1.335,13.583,13.186,13.583,13.186,5.981,0.469,2.027,100.000,513,465,100.437,0.962,2.325,0.430,0.826
107,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,1.203,11.683,15.376,11.683,15.376,5.714,0.463,1.516,100.000,428,608,30.114,1.342,1.068,0.937,0.811
108,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,1.066,19.408,16.938,19.408,16.938,8.374,0.191,2.712,100.000,699,597,138.136,1.327,2.484,0.403,0.508
109,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,1.833,9.136,16.644,9.136,16.644,11.738,0.167,3.644,100.000,285,672,20.653,1.485,3.281,0.305,0.459
110,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0004.tiff,2.151,1.305,18.846,1.305,18.846,6.400,0.660,1.940,100.000,48,683,99.335,1.719,1.057,0.946,0.891
111,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0006.tiff,1.454,14.025,1.061,14.025,1.061,5.214,0.672,1.790,100.000,507,23,145.146,1.268,1.553,0.644,0.872
112,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0006.tiff,1.138,13.417,2.564,13.417,2.564,4.902,0.595,1.668,100.000,485,119,16.440,1.020,1.597,0.626,0.857
113,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0006.tiff,1.429,18.419,2.883,18.419,2.883,6.987,0.368,2.047,100.000,657,96,149.162,1.427,1.590,0.629,0.699
114,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0006.tiff,1.045,17.776,4.382,17.792,4.339,6.261,0.335,1.790,88.874,651,188,34.854,1.309,1.204,0.830,0.635
115,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0006.tiff,1.283,11.489,7.875,11.489,7.875,7.133,0.317,2.217,100.000,396,294,159.206,1.325,2.137,0.468,0.652
116,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0006.tiff,1.459,19.988,7.908,19.991,7.907,5.332,0.645,1.699,99.623,729,315,13.392,1.334,1.209,0.827,0.867
117,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0006.tiff,3.115,7.941,10.541,7.942,10.541,13.249,0.223,3.414,99.934,264,342,117.943,2.345,1.979,0.505,0.510
118,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0006.tiff,2.371,9.862,14.820,9.836,14.827,10.049,0.295,3.313,97.592,309,578,10.954,1.470,2.264,0.442,0.723
119,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0006.tiff,1.541,10.068,18.431,10.068,18.431,7.068,0.388,2.214,100.000,358,738,53.673,1.427,2.083,0.480,0.716
120,WH09B/C:/Users/William/Desktop/WHX_10k_HC/WH09B/900-5-10B0006.tiff,1.403,25.435,25.603,25.436,25.604,5.487,0.586,1.631,99.853,961,1004,78.871,1.274,1.136,0.880,0.874
121,WH09C/C:/Users/William/Desktop/WHX_10k_HC/WH09C/900-5-10C0002.tiff,1.062,20.091,2.140,20.091,2.140,4.624,0.624,1.643,100.000,762,51,98.259,1.023,1.766,0.566,0.848
122,WH09C/C:/Users/William/Desktop/WHX_10k_HC/WH09C/900-5-10C0002.tiff,1.346,6.824,2.163,6.824,2.163,5.437,0.572,1.713,100.000,236,103,27.350,1.319,1.165,0.858,0.815
123,WH09C/C:/Users/William/Desktop/WHX_10k_HC/WH09C/900-5-10C0002.tiff,1.268,9.330,2.731,9.330,2.731,6.582,0.368,2.336,100.000,330,57,114.550,1.070,2.185,0.458,0.656
124,WH09C/C:/Users/William/Desktop/WHX_10k_HC/WH09C/900-5-10C0002.tiff,1.732,2.751,2.853,2.750,2.854,6.280,0.552,2.117,99.841,76,82,138.013,1.349,1.571,0.636,0.848
125,WH09C/C:/Users/William/Desktop/WHX_10k_HC/WH09C/900-5-10C0002.tiff,1.611,10.981,4.146,10.981,4.146,9.180,0.240,2.697,100.000,381,203,40.662,1.706,2.171,0.461,0.531
126,WH09C/C:/Users/William/Desktop/WHX_10k_HC/WH09C/900-5-10C0002.tiff,2.068,20.519,4.515,20.519,4.515,7.006,0.529,2.265,100.000,765,213,76.608,1.623,1.187,0.843,0.802
127,WH09C/C:/Users/William/Desktop/WHX_10k_HC/WH09C/900-5-10C0002.tiff,1.282,15.558,17.004,15.558,17.004,5.743,0.489,1.856,100.000,590,681,66.695,1.086,1.426,0.701,0.802
128,WH09C/C:/Users/William/Desktop/WHX_10k_HC/WH09C/900-5-10C0002.tiff,1.286,2.362,18.511,2.362,18.512,7.018,0.328,2.056,99.946,51,689,150.164,1.076,2.227,0.449,0.718
