Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,1.081,0.157,20.407,0,0.997,20.564,0,0.854,0.996,255,255
2,0.347,0.367,21.561,0,0.393,21.875,0,0.316,0.334,255,255
3,0.679,1.600,14.348,0,0.997,14.531,0,0.631,0.622,255,255
3,0.675,0.472,14.295,0,0.997,14.531,0,0.575,0.633,255,255
3,0.522,0.787,14.111,0,0.997,14.531,0,0.469,0.468,255,255
4,0.026,0.525,21.089,0,0.525,21.115,0,0.026,0.026,255,255
5,0.238,0.551,5.089,0,0.656,4.931,0,0.189,0.201,255,255
6,0.729,0.970,10.597,0,1.023,10.020,0,0.579,0.658,255,255
7,0.275,0.970,23.790,0,1.180,23.633,0,0.262,0.259,255,255
8,0.127,0.997,25.915,0,0.997,26.020,0,0.105,0.119,255,255
9,0.153,1.416,8.866,0,1.469,8.997,0,0.141,0.134,255,255
10,0.227,1.495,16.839,0,1.679,16.734,0,0.211,0.219,255,255
11,0.428,1.757,19.095,0,2.098,19.200,0,0.357,0.387,255,255
11,0.216,2.125,19.384,0,2.098,19.200,0,0.185,0.211,255,255
11,0.090,2.177,19.174,0,2.098,19.200,0,0.083,0.082,255,255
12,0.437,1.889,18.230,0,2.282,18.282,0,0.397,0.407,255,255
13,0.264,2.230,25.941,0,2.439,26.072,0,0.247,0.264,255,255
14,0.391,2.334,15.161,0,2.597,14.925,0,0.353,0.354,255,255
16,0.727,2.597,0.341,0,3.095,0.551,0,0.541,0.675,255,255
17,0.568,2.728,10.282,0,3.252,10.177,0,0.535,0.547,255,255
18,1.245,2.938,5.561,0,3.987,5.666,0,1.054,1.197,255,255
18,0.603,4.354,5.246,0,3.987,5.666,0,0.558,0.554,255,255
18,0.216,4.066,5.849,0,3.987,5.666,0,0.200,0.206,255,255
19,0.190,3.043,1.233,0,3.200,1.154,0,0.176,0.184,255,255
20,0.052,3.305,25.259,0,3.305,25.311,0,0.052,0.052,255,255
21,0.105,3.384,9.443,0,3.489,9.443,0,0.105,0.105,255,255
22,0.384,3.515,11.121,0,3.856,11.016,0,0.357,0.355,255,255
23,0.854,3.830,10.623,0,4.170,9.941,0,0.762,0.804,255,255
24,0.280,4.144,2.964,0,4.197,3.200,0,0.242,0.249,255,255
26,0.579,4.275,7.082,0,4.800,7.056,0,0.525,0.538,255,255
26,0.375,5.089,6.846,0,4.800,7.056,0,0.357,0.362,255,255
26,0.363,4.800,7.397,0,4.800,7.056,0,0.341,0.349,255,255
27,0.528,4.433,22.374,0,4.852,22.111,0,0.495,0.528,255,255
28,0.168,4.485,26.203,0,4.511,26.361,0,0.160,0.174,255,255
29,0.138,4.511,9.180,0,4.616,9.259,0,0.131,0.131,255,255
30,0.317,4.511,13.980,0,4.748,13.980,0,0.236,0.284,255,255
31,0.190,4.538,18.256,0,4.616,18.098,0,0.176,0.197,255,255
32,0.037,4.879,26.256,0,4.905,26.230,0,0.037,0.037,255,255
33,0.138,5.036,11.987,0,5.141,12.066,0,0.131,0.144,255,255
34,0.074,5.062,25.075,0,5.115,25.128,0,0.074,0.074,255,255
35,0.380,5.351,6.243,0,5.036,6.400,0,0.352,0.350,255,255
35,0.205,5.089,6.584,0,5.036,6.400,0,0.191,0.190,255,255
35,0.026,5.036,6.400,0,5.036,6.400,0,0.000,0.000,0,0
36,0.375,5.167,12.774,0,5.377,13.062,0,0.357,0.367,255,255
37,0.301,5.220,19.252,0,5.430,19.436,0,0.279,0.281,255,255
38,0.327,5.272,15.711,0,5.482,15.921,0,0.297,0.308,255,255
39,0.026,5.456,12.774,0,5.482,12.774,0,0.026,0.026,255,255
40,1.231,5.718,21.193,0,6.636,20.511,0,1.144,1.171,255,255
41,0.026,5.744,5.115,0,5.770,5.115,0,0.026,0.026,255,255
42,0.454,5.744,14.374,0,6.059,14.636,0,0.410,0.445,255,255
43,0.810,5.770,0.734,0,5.902,1.469,0,0.746,0.773,255,255
