 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.053,0,0,0.053
2,0,0,1,0,0,0.000,0,0,0.000
3,0,0,1,0,0,0.000,0,0,0.000
4,1,0,2,0,1,0.105,0,0,0.105
5,1,0,2,0,5,0.381,0,0,0.381
6,1,0,2,0,3,0.254,0,0,0.254
7,5,2,4,5,37,0.529,2,0,1.354
8,1,0,2,0,2,0.201,0,0,0.201
9,0,0,1,0,0,0.000,0,0,0.000
10,1,0,2,0,1,0.127,0,0,0.127
11,3,1,3,4,14,0.406,1,0,0.456
12,1,0,2,0,5,0.381,0,0,0.381
13,5,2,4,4,34,0.534,2,0,1.314
14,0,0,1,0,0,0.000,0,0,0.000
15,3,1,3,4,23,0.545,1,0,0.570
16,7,3,5,3,60,0.573,3,0,1.459
17,1,0,2,0,2,0.201,0,0,0.201
18,3,1,2,2,18,0.434,0,1,1.100
19,0,0,1,0,0,0.000,0,0,0.000
20,1,0,2,0,11,0.828,0,0,0.828
21,13,6,8,18,91,0.516,6,0,0.982
22,1,0,2,0,4,0.350,0,0,0.350
23,1,0,2,0,10,0.775,0,0,0.775
24,5,2,4,7,54,0.750,2,0,2.770
25,1,0,2,0,3,0.254,0,0,0.254
26,1,0,2,0,12,0.859,0,0,0.859
27,5,2,4,4,23,0.330,2,0,0.697
28,3,1,3,4,21,0.568,1,0,0.815
29,1,0,2,0,8,0.517,0,0,0.517
30,1,0,2,0,2,0.201,0,0,0.201
31,3,1,3,4,16,0.419,1,0,0.666
32,12,5,8,19,105,0.669,4,1,1.476
33,0,0,1,0,0,0.000,0,0,0.000
34,1,0,2,0,18,1.153,0,0,1.153
35,1,0,2,0,0,0.074,0,0,0.074
36,1,0,2,0,16,1.135,0,0,1.135
37,1,0,2,0,7,0.465,0,0,0.465
38,1,0,2,0,0,0.053,0,0,0.053
39,31,14,18,52,321,0.769,12,2,2.410
40,0,0,1,0,0,0.000,0,0,0.000
41,1,0,2,0,24,1.468,0,0,1.468
42,1,0,2,0,0,0.074,0,0,0.074
43,3,1,2,2,13,0.339,0,1,0.859
44,5,2,4,6,53,0.786,2,0,1.301
45,1,0,2,0,0,0.053,0,0,0.053
46,3,1,3,4,45,1.040,1,0,2.222
47,3,1,3,4,9,0.304,1,0,0.329
48,1,0,2,0,4,0.285,0,0,0.285
49,1,0,2,0,1,0.105,0,0,0.105
50,1,0,2,0,12,0.815,0,0,0.815
51,1,0,2,0,3,0.276,0,0,0.276
52,8,3,6,10,71,0.610,2,1,1.153
53,20,9,12,26,233,0.798,8,1,3.177
54,5,2,4,5,53,0.706,2,0,1.512
55,1,0,2,0,14,0.920,0,0,0.920
56,1,0,2,0,6,0.456,0,0,0.456
57,1,0,2,0,2,0.201,0,0,0.201
58,1,0,2,0,5,0.338,0,0,0.338
59,1,0,2,0,4,0.307,0,0,0.307
60,0,0,1,0,0,0.000,0,0,0.000
61,1,0,2,0,2,0.180,0,0,0.180
62,1,0,2,0,1,0.105,0,0,0.105
63,3,1,3,4,21,0.604,1,0,1.336
64,3,1,3,3,29,0.676,1,0,1.026
65,1,0,2,0,3,0.254,0,0,0.254
66,1,0,2,0,3,0.254,0,0,0.254
67,1,0,2,0,1,0.105,0,0,0.105
68,1,0,2,0,20,1.301,0,0,1.301
69,1,0,2,0,2,0.180,0,0,0.180
70,1,0,2,0,23,1.459,0,0,1.459
71,7,3,5,7,42,0.469,3,0,0.955
72,1,0,2,0,40,2.572,0,0,2.572
73,1,0,2,0,0,0.053,0,0,0.053
74,1,0,2,0,3,0.232,0,0,0.232
75,7,3,5,10,48,0.541,3,0,1.301
76,5,2,4,6,50,0.698,2,0,1.806
77,9,4,6,11,86,0.682,4,0,1.481
78,1,0,2,0,0,0.053,0,0,0.053
79,1,0,2,0,3,0.232,0,0,0.232
80,1,0,2,0,8,0.517,0,0,0.517
81,1,0,2,0,11,0.675,0,0,0.675
82,5,2,4,7,33,0.493,2,0,0.868
83,1,0,2,0,16,0.982,0,0,0.982
84,1,0,2,0,6,0.412,0,0,0.412
85,1,0,2,0,5,0.359,0,0,0.359
86,3,1,3,4,9,0.289,1,0,0.412
87,1,0,2,0,13,0.824,0,0,0.824
88,3,1,3,5,31,0.747,1,0,1.174
89,1,0,2,0,9,0.548,0,0,0.548
90,9,4,6,13,70,0.581,4,0,1.621
91,3,1,3,3,17,0.437,1,0,0.644
92,1,0,2,0,5,0.381,0,0,0.381
93,1,0,2,0,2,0.201,0,0,0.201
94,1,0,2,0,1,0.127,0,0,0.127
95,3,1,3,1,21,0.523,1,0,0.732
96,1,0,2,0,1,0.127,0,0,0.127
97,3,1,3,3,8,0.272,1,0,0.508
98,1,0,2,0,4,0.329,0,0,0.329
99,1,0,2,0,1,0.105,0,0,0.105
100,3,1,3,3,26,0.617,1,0,0.908
101,11,5,7,11,79,0.493,5,0,1.056
102,1,0,2,0,5,0.381,0,0,0.381
103,1,0,2,0,4,0.329,0,0,0.329
104,1,0,2,0,14,1.007,0,0,1.007
105,0,0,1,0,0,0.000,0,0,0.000
106,3,1,3,1,15,0.384,1,0,0.750
107,1,0,2,0,7,0.486,0,0,0.486
108,7,3,5,10,61,0.642,3,0,1.165
109,1,0,2,0,19,1.227,0,0,1.227
110,3,1,3,4,11,0.364,1,0,0.657
111,1,0,2,0,6,0.477,0,0,0.477
112,3,1,3,3,7,0.240,1,0,0.307
113,1,0,2,0,16,1.047,0,0,1.047
114,1,0,2,0,4,0.329,0,0,0.329
115,3,1,3,3,19,0.516,1,0,0.561
116,3,1,3,3,19,0.494,1,0,0.837
117,0,0,1,0,0,0.000,0,0,0.000
118,1,0,2,0,12,0.815,0,0,0.815
119,1,0,2,0,9,0.614,0,0,0.614
120,3,1,3,3,9,0.289,1,0,0.359
121,19,9,11,19,199,0.722,9,0,1.626
122,1,0,2,0,4,0.285,0,0,0.285
123,1,0,2,0,0,0.053,0,0,0.053
124,1,0,2,0,1,0.149,0,0,0.149
125,1,0,2,0,2,0.201,0,0,0.201
126,1,0,2,0,0,0.053,0,0,0.053
127,5,2,4,7,27,0.443,2,0,0.942
128,3,1,3,3,19,0.486,1,0,0.762
129,1,0,2,0,2,0.201,0,0,0.201
130,1,0,2,0,0,0.074,0,0,0.074
131,12,5,8,21,161,0.929,4,1,1.880
132,4,1,4,6,15,0.375,0,1,0.561
133,1,0,2,0,0,0.074,0,0,0.074
134,3,1,3,4,13,0.421,1,0,0.657
135,1,0,2,0,0,0.074,0,0,0.074
136,13,5,9,18,129,0.730,3,2,1.407
137,0,0,1,0,0,0.000,0,0,0.000
138,1,0,2,0,7,0.486,0,0,0.486
139,3,1,3,3,8,0.257,1,0,0.359
140,1,0,2,0,1,0.149,0,0,0.149
141,1,0,2,0,0,0.074,0,0,0.074
142,0,0,1,0,0,0.000,0,0,0.000
143,3,1,3,5,18,0.533,1,0,0.815
144,1,0,2,0,19,1.227,0,0,1.227
145,0,0,1,0,0,0.000,0,0,0.000
146,3,1,3,3,38,0.849,1,0,1.214
147,3,1,3,3,14,0.370,1,0,0.548
148,0,0,1,0,0,0.000,0,0,0.000
149,7,3,5,11,22,0.293,3,0,0.675
150,3,1,3,4,37,0.897,1,0,1.218
151,1,0,2,0,2,0.201,0,0,0.201
152,3,1,3,3,9,0.275,1,0,0.412
153,5,2,4,7,24,0.395,2,0,0.666
154,3,1,3,3,29,0.676,1,0,1.205
155,1,0,2,0,0,0.074,0,0,0.074
156,1,0,2,0,2,0.201,0,0,0.201
157,1,0,2,0,1,0.127,0,0,0.127
158,1,0,2,0,0,0.053,0,0,0.053
159,3,1,3,1,2,0.166,1,0,0.201
160,1,0,2,0,15,0.951,0,0,0.951
161,5,2,4,6,65,0.886,2,0,1.249
162,1,0,2,0,23,1.525,0,0,1.525
163,1,0,2,0,17,1.100,0,0,1.100
164,1,0,2,0,3,0.276,0,0,0.276
165,0,0,1,0,0,0.000,0,0,0.000
166,3,1,3,4,22,0.586,1,0,1.450
167,3,1,3,4,12,0.396,1,0,0.986
168,3,1,3,3,24,0.567,1,0,0.929
169,1,0,2,0,0,0.074,0,0,0.074
170,0,0,1,0,0,0.000,0,0,0.000
171,1,0,2,0,8,0.561,0,0,0.561
172,1,0,2,0,0,0.053,0,0,0.053
173,1,0,2,0,4,0.307,0,0,0.307
174,1,0,2,0,5,0.338,0,0,0.338
