 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,1,0.149,0,0,0.149
2,9,4,6,16,114,0.906,4,0,1.661
3,1,0,2,0,0,0.053,0,0,0.053
4,1,0,2,0,2,0.201,0,0,0.201
5,3,1,3,3,17,0.444,1,0,0.561
6,8,3,6,12,82,0.730,2,1,1.837
7,1,0,2,0,2,0.180,0,0,0.180
8,4,1,4,8,51,0.984,0,1,1.342
9,1,0,2,0,0,0.053,0,0,0.053
10,7,3,5,11,43,0.486,3,0,1.249
11,8,3,6,14,98,0.882,2,1,1.403
12,0,0,1,0,0,0.000,0,0,0.000
13,3,1,3,1,20,0.527,1,0,0.955
14,7,3,5,8,68,0.723,3,0,1.165
15,15,7,9,19,151,0.713,7,0,1.358
16,1,0,2,0,1,0.127,0,0,0.127
17,1,0,2,0,7,0.552,0,0,0.552
18,3,1,3,3,36,0.886,1,0,1.144
19,1,0,2,0,1,0.105,0,0,0.105
20,4,1,4,7,22,0.534,0,1,0.635
21,3,1,3,4,8,0.279,1,0,0.329
22,3,1,3,3,18,0.454,1,0,0.793
23,1,0,2,0,0,0.074,0,0,0.074
24,1,0,2,0,3,0.232,0,0,0.232
25,1,0,2,0,24,1.599,0,0,1.599
26,1,0,2,0,0,0.053,0,0,0.053
27,3,1,3,4,44,0.979,1,0,1.692
28,3,1,3,3,6,0.251,1,0,0.350
29,1,0,2,0,0,0.074,0,0,0.074
30,1,0,2,0,1,0.105,0,0,0.105
31,1,0,2,0,0,0.074,0,0,0.074
32,1,0,2,0,0,0.053,0,0,0.053
33,3,1,3,4,22,0.575,1,0,0.762
34,7,3,4,10,53,0.543,2,1,1.078
35,1,0,2,0,21,1.398,0,0,1.398
36,1,0,2,0,5,0.403,0,0,0.403
37,1,0,2,0,6,0.456,0,0,0.456
38,1,0,2,0,3,0.254,0,0,0.254
39,7,3,5,11,64,0.679,3,0,1.345
40,1,0,2,0,3,0.232,0,0,0.232
41,1,0,2,0,2,0.180,0,0,0.180
42,1,0,2,0,16,1.113,0,0,1.113
43,13,6,8,15,85,0.481,6,0,1.056
44,1,0,2,0,18,1.131,0,0,1.131
45,3,1,3,1,8,0.229,1,0,0.403
46,1,0,2,0,5,0.359,0,0,0.359
47,7,3,5,8,40,0.448,3,0,1.174
48,17,8,10,23,177,0.744,8,0,1.407
49,8,3,6,12,108,0.999,2,1,1.695
50,9,4,6,13,126,0.942,4,0,2.249
51,1,0,2,0,2,0.180,0,0,0.180
52,3,1,3,4,32,0.797,1,0,1.236
53,1,0,2,0,6,0.434,0,0,0.434
54,1,0,2,0,0,0.074,0,0,0.074
55,1,0,2,0,2,0.180,0,0,0.180
56,1,0,2,0,0,0.053,0,0,0.053
57,0,0,1,0,0,0.000,0,0,0.000
58,3,1,3,3,8,0.272,1,0,0.307
59,1,0,2,0,2,0.158,0,0,0.158
60,5,2,4,7,45,0.664,2,0,1.534
61,3,1,3,3,7,0.240,1,0,0.412
62,1,0,2,0,1,0.105,0,0,0.105
63,1,0,2,0,25,1.608,0,0,1.608
64,3,1,3,3,12,0.364,1,0,0.561
65,5,2,4,7,29,0.433,2,0,0.759
66,1,0,2,0,13,0.933,0,0,0.933
67,1,0,2,0,8,0.561,0,0,0.561
68,3,1,3,1,53,1.128,1,0,2.038
69,1,0,2,0,1,0.127,0,0,0.127
70,3,1,3,4,14,0.387,1,0,0.465
71,18,8,11,23,134,0.539,7,1,1.209
72,1,0,2,0,7,0.530,0,0,0.530
73,1,0,2,0,1,0.105,0,0,0.105
74,5,2,4,7,46,0.677,2,0,1.410
75,3,1,3,1,8,0.269,1,0,0.350
76,1,0,2,0,0,0.074,0,0,0.074
77,5,2,4,6,75,1.004,2,0,1.543
78,4,1,4,4,38,0.755,0,1,1.515
79,1,0,2,0,18,1.262,0,0,1.262
80,1,0,2,0,17,1.078,0,0,1.078
81,1,0,2,0,2,0.201,0,0,0.201
82,1,0,2,0,3,0.276,0,0,0.276
83,1,0,2,0,1,0.127,0,0,0.127
84,3,1,3,4,27,0.685,1,0,0.986
85,1,0,2,0,4,0.350,0,0,0.350
86,1,0,2,0,2,0.158,0,0,0.158
87,1,0,2,0,1,0.105,0,0,0.105
88,3,1,3,3,42,0.984,1,0,1.726
89,1,0,2,0,0,0.053,0,0,0.053
90,1,0,2,0,9,0.679,0,0,0.679
91,1,0,2,0,0,0.074,0,0,0.074
92,0,0,1,0,0,0.000,0,0,0.000
93,8,3,6,13,64,0.635,2,1,1.174
94,1,0,2,0,0,0.053,0,0,0.053
95,1,0,2,0,0,0.053,0,0,0.053
96,3,1,3,3,14,0.391,1,0,0.486
97,6,2,5,10,25,0.390,1,1,0.877
98,1,0,2,0,0,0.053,0,0,0.053
99,5,2,4,5,69,0.927,2,0,1.635
100,1,0,2,0,1,0.105,0,0,0.105
101,1,0,2,0,19,1.336,0,0,1.336
102,1,0,2,0,1,0.105,0,0,0.105
103,5,2,4,8,68,0.976,2,0,1.621
104,1,0,2,0,2,0.180,0,0,0.180
105,6,2,5,7,63,0.818,1,1,1.841
106,1,0,2,0,4,0.350,0,0,0.350
107,1,0,2,0,16,0.982,0,0,0.982
108,8,3,6,13,124,1.052,2,1,2.897
109,1,0,2,0,26,1.792,0,0,1.792
110,1,0,2,0,4,0.307,0,0,0.307
111,1,0,2,0,9,0.614,0,0,0.614
112,1,0,2,0,6,0.434,0,0,0.434
113,1,0,2,0,1,0.127,0,0,0.127
114,5,2,4,7,46,0.651,2,0,0.960
115,30,13,18,50,463,1.072,11,1,2.095
116,1,0,2,0,4,0.263,0,0,0.263
117,1,0,2,0,3,0.232,0,0,0.232
118,3,1,3,1,27,0.643,1,0,1.069
119,1,0,2,0,7,0.508,0,0,0.508
120,1,0,2,0,3,0.276,0,0,0.276
121,1,0,2,0,4,0.285,0,0,0.285
122,3,1,3,4,10,0.314,1,0,0.486
123,1,0,2,0,0,0.053,0,0,0.053
124,3,1,3,1,2,0.102,1,0,0.127
125,5,2,4,6,44,0.635,2,0,1.100
126,1,0,2,0,5,0.316,0,0,0.316
127,1,0,2,0,2,0.180,0,0,0.180
128,1,0,2,0,0,0.053,0,0,0.053
129,1,0,2,0,1,0.149,0,0,0.149
130,1,0,2,0,1,0.127,0,0,0.127
131,11,5,7,20,93,0.631,5,0,1.205
132,1,0,2,0,0,0.053,0,0,0.053
133,3,1,3,3,19,0.479,1,0,0.750
134,1,0,2,0,10,0.688,0,0,0.688
135,1,0,2,0,9,0.635,0,0,0.635
136,1,0,2,0,0,0.053,0,0,0.053
137,1,0,2,0,0,0.053,0,0,0.053
138,5,2,4,5,48,0.716,2,0,1.082
139,3,1,3,4,21,0.583,1,0,0.920
140,5,2,4,2,61,0.819,2,0,1.577
141,3,1,3,4,31,0.751,1,0,1.608
142,1,0,2,0,1,0.127,0,0,0.127
143,1,0,2,0,4,0.285,0,0,0.285
144,1,0,2,0,3,0.254,0,0,0.254
145,41,19,23,59,424,0.729,17,2,1.862
146,3,1,3,4,20,0.536,1,0,0.942
147,13,6,8,21,119,0.680,6,0,2.073
148,1,0,2,0,20,1.214,0,0,1.214
149,1,0,2,0,0,0.053,0,0,0.053
150,3,1,3,1,27,0.599,1,0,0.973
151,1,0,2,0,6,0.434,0,0,0.434
152,1,0,2,0,3,0.254,0,0,0.254
153,1,0,2,0,0,0.074,0,0,0.074
154,3,1,3,3,28,0.688,1,0,1.218
155,1,0,2,0,0,0.053,0,0,0.053
156,1,0,2,0,13,0.846,0,0,0.846
157,17,8,10,20,194,0.785,8,0,2.077
158,1,0,2,0,11,0.741,0,0,0.741
159,0,0,1,0,0,0.000,0,0,0.000
160,1,0,2,0,1,0.149,0,0,0.149
161,3,1,2,2,13,0.332,0,1,0.508
162,1,0,2,0,5,0.359,0,0,0.359
163,0,0,1,0,0,0.000,0,0,0.000
164,3,1,3,4,12,0.364,1,0,0.657
165,1,0,2,0,0,0.074,0,0,0.074
166,1,0,2,0,0,0.074,0,0,0.074
167,3,1,2,2,11,0.282,0,1,0.614
168,1,0,2,0,0,0.053,0,0,0.053
169,0,0,1,0,0,0.000,0,0,0.000
170,3,1,2,2,6,0.201,0,1,0.372
171,1,0,2,0,1,0.149,0,0,0.149
172,1,0,2,0,3,0.254,0,0,0.254
173,1,0,2,0,4,0.329,0,0,0.329
174,3,1,3,3,31,0.719,1,0,0.898
175,0,0,1,0,0,0.000,0,0,0.000
176,1,0,2,0,10,0.688,0,0,0.688
177,1,0,2,0,9,0.679,0,0,0.679
178,3,1,3,3,28,0.652,1,0,0.762
179,4,1,4,6,54,0.966,0,1,1.187
180,5,2,4,4,29,0.457,2,0,0.719
181,1,0,2,0,0,0.053,0,0,0.053
182,1,0,2,0,1,0.105,0,0,0.105
183,3,1,3,3,16,0.419,1,0,0.688
184,1,0,2,0,2,0.180,0,0,0.180
185,3,1,3,4,12,0.342,1,0,0.635
186,1,0,2,0,2,0.158,0,0,0.158
187,5,2,4,4,70,0.915,2,0,2.091
188,1,0,2,0,0,0.053,0,0,0.053
189,5,2,4,7,62,0.839,2,0,1.065
190,1,0,2,0,5,0.338,0,0,0.338
191,7,3,5,10,56,0.577,3,0,0.929
192,1,0,2,0,4,0.329,0,0,0.329
193,9,4,6,12,88,0.701,4,0,1.398
194,1,0,2,0,9,0.657,0,0,0.657
195,3,1,2,2,8,0.229,0,1,0.508
196,3,1,3,4,12,0.356,1,0,0.477
197,3,1,3,3,36,0.901,1,0,0.951
198,1,0,2,0,1,0.127,0,0,0.127
199,1,0,2,0,0,0.074,0,0,0.074
200,1,0,2,0,16,0.982,0,0,0.982
201,1,0,2,0,0,0.053,0,0,0.053
202,7,3,5,10,36,0.433,3,0,0.911
203,3,1,3,4,17,0.469,1,0,0.666
204,17,8,9,24,137,0.598,7,1,1.538
205,8,3,6,9,142,1.153,2,1,2.296
206,3,1,3,3,16,0.427,1,0,0.583
207,1,0,2,0,34,2.017,0,0,2.017
208,1,0,2,0,2,0.201,0,0,0.201
209,3,1,3,4,19,0.489,1,0,0.877
210,5,2,4,6,38,0.537,2,0,1.214
211,1,0,2,0,5,0.338,0,0,0.338
212,1,0,2,0,0,0.053,0,0,0.053
213,5,2,4,6,57,0.780,2,0,1.639
214,3,1,3,4,17,0.440,1,0,0.653
215,1,0,2,0,0,0.053,0,0,0.053
216,1,0,2,0,5,0.338,0,0,0.338
217,1,0,2,0,0,0.074,0,0,0.074
218,3,1,3,3,20,0.497,1,0,0.824
219,9,4,6,13,85,0.671,4,0,1.481
220,5,2,4,5,38,0.589,2,0,0.995
221,0,0,1,0,0,0.000,0,0,0.000
222,3,1,3,4,27,0.685,1,0,0.924
223,3,1,3,3,48,1.075,1,0,1.345
224,1,0,2,0,26,1.704,0,0,1.704
225,6,2,5,10,32,0.455,1,1,0.635
226,1,0,2,0,3,0.254,0,0,0.254
227,7,3,5,8,92,0.904,3,0,2.699
228,1,0,2,0,12,0.750,0,0,0.750
229,0,0,1,0,0,0.000,0,0,0.000
230,1,0,2,0,0,0.074,0,0,0.074
231,3,1,3,3,8,0.279,1,0,0.403
232,7,3,5,10,58,0.618,3,0,1.310
233,1,0,2,0,1,0.105,0,0,0.105
234,1,0,2,0,5,0.425,0,0,0.425
235,1,0,2,0,25,1.565,0,0,1.565
236,3,1,3,3,43,1.009,1,0,1.280
237,3,1,3,4,5,0.244,1,0,0.350
238,3,1,3,3,6,0.229,1,0,0.381
239,1,0,2,0,0,0.053,0,0,0.053
240,5,2,3,5,51,0.748,1,1,2.138
241,5,2,4,6,59,0.792,2,0,1.639
242,3,1,3,1,6,0.180,1,0,0.307
243,1,0,2,0,12,0.793,0,0,0.793
244,1,0,2,0,1,0.105,0,0,0.105
245,1,0,2,0,3,0.232,0,0,0.232
246,1,0,2,0,10,0.666,0,0,0.666
247,1,0,2,0,6,0.412,0,0,0.412
248,11,5,7,16,75,0.495,5,0,1.035
249,0,0,1,0,0,0.000,0,0,0.000
250,1,0,2,0,10,0.710,0,0,0.710
251,1,0,2,0,1,0.149,0,0,0.149
252,3,1,3,1,31,0.698,1,0,1.468
253,5,2,4,7,78,1.090,2,0,2.104
254,5,2,4,8,23,0.407,2,0,0.741
255,1,0,2,0,6,0.456,0,0,0.456
256,3,1,3,4,19,0.504,1,0,0.771
257,1,0,2,0,11,0.741,0,0,0.741
258,1,0,2,0,0,0.074,0,0,0.074
259,1,0,2,0,0,0.053,0,0,0.053
260,1,0,2,0,12,0.859,0,0,0.859
261,1,0,2,0,2,0.180,0,0,0.180
262,1,0,2,0,0,0.074,0,0,0.074
263,1,0,2,0,0,0.053,0,0,0.053
264,13,6,8,22,183,0.953,6,0,2.144
265,7,3,5,8,77,0.767,3,0,1.599
266,1,0,2,0,9,0.657,0,0,0.657
267,1,0,2,0,7,0.552,0,0,0.552
268,1,0,2,0,2,0.158,0,0,0.158
269,1,0,2,0,1,0.127,0,0,0.127
270,1,0,2,0,15,1.017,0,0,1.017
271,1,0,2,0,2,0.201,0,0,0.201
272,1,0,2,0,1,0.127,0,0,0.127
273,1,0,2,0,6,0.412,0,0,0.412
274,0,0,1,0,0,0.000,0,0,0.000
275,1,0,2,0,7,0.465,0,0,0.465
276,3,1,3,3,43,0.958,1,0,1.946
277,3,1,3,4,10,0.314,1,0,0.329
278,1,0,2,0,26,1.661,0,0,1.661
279,1,0,2,0,11,0.806,0,0,0.806
280,6,2,5,8,60,0.688,1,1,1.201
281,1,0,2,0,15,1.017,0,0,1.017
282,1,0,2,0,0,0.053,0,0,0.053
283,5,2,4,7,62,0.848,2,0,1.320
284,13,6,8,20,196,1.003,6,0,1.884
285,3,1,3,3,18,0.476,1,0,0.626
286,1,0,2,0,1,0.127,0,0,0.127
