 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,1,0.074,0,0,0.074
2,1,0,2,0,1,0.052,0,0,0.052
3,0,0,1,0,0,0.000,0,0,0.000
4,1,0,2,0,18,0.574,0,0,0.574
5,15,7,9,21,367,0.808,7,0,2.232
6,1,0,2,0,0,0.026,0,0,0.026
7,3,1,3,3,71,0.759,1,0,1.494
8,38,18,21,59,774,0.699,17,1,1.704
9,1,0,2,0,1,0.063,0,0,0.063
10,1,0,2,0,5,0.190,0,0,0.190
11,9,4,5,12,111,0.422,3,1,1.643
12,10,4,7,14,153,0.526,3,1,1.121
13,1,0,2,0,2,0.100,0,0,0.100
14,3,1,3,3,62,0.676,1,0,0.843
15,1,0,2,0,10,0.321,0,0,0.321
16,1,0,2,0,3,0.138,0,0,0.138
17,13,6,8,18,230,0.587,6,0,1.455
18,7,3,5,13,73,0.366,3,0,0.979
19,7,3,5,11,84,0.414,3,0,1.042
20,7,3,5,7,87,0.424,3,0,0.706
21,3,1,3,3,9,0.144,1,0,0.238
22,1,0,2,0,1,0.074,0,0,0.074
23,7,3,5,7,114,0.531,3,0,1.171
24,1,0,2,0,17,0.537,0,0,0.537
25,25,12,14,39,515,0.676,12,0,1.643
26,1,0,2,0,0,0.037,0,0,0.037
27,1,0,2,0,1,0.074,0,0,0.074
28,1,0,2,0,1,0.052,0,0,0.052
29,3,1,3,4,3,0.090,1,0,0.116
30,1,0,2,0,24,0.786,0,0,0.786
31,1,0,2,0,10,0.321,0,0,0.321
32,1,0,2,0,1,0.063,0,0,0.063
33,1,0,2,0,1,0.052,0,0,0.052
34,1,0,2,0,0,0.037,0,0,0.037
35,1,0,2,0,0,0.026,0,0,0.026
36,1,0,2,0,1,0.063,0,0,0.063
37,3,1,3,3,16,0.213,1,0,0.459
38,3,1,3,4,5,0.111,1,0,0.179
39,3,1,3,3,54,0.621,1,0,1.055
40,1,0,2,0,5,0.179,0,0,0.179
41,7,3,5,7,132,0.642,3,0,1.175
42,0,0,1,0,0,0.000,0,0,0.000
