 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,9,0.327,0,0,0.327
2,9,4,6,14,218,0.846,4,0,1.987
3,3,1,3,4,29,0.337,1,0,0.548
4,0,0,1,0,0,0.000,0,0,0.000
5,6,2,5,6,199,1.058,1,1,1.746
6,1,0,2,0,2,0.090,0,0,0.090
7,1,0,2,0,0,0.037,0,0,0.037
8,7,3,5,10,121,0.563,3,0,1.016
9,1,0,2,0,12,0.439,0,0,0.439
10,1,0,2,0,14,0.448,0,0,0.448
11,1,0,2,0,1,0.052,0,0,0.052
12,1,0,2,0,1,0.063,0,0,0.063
13,1,0,2,0,12,0.406,0,0,0.406
14,1,0,2,0,8,0.280,0,0,0.280
15,15,7,9,22,457,1.017,7,0,2.362
16,15,7,9,20,217,0.494,7,0,1.738
17,1,0,2,0,0,0.026,0,0,0.026
18,1,0,2,0,0,0.026,0,0,0.026
19,9,4,6,12,115,0.457,4,0,0.758
20,19,9,11,25,324,0.579,9,0,1.769
21,3,1,3,4,14,0.189,1,0,0.321
22,8,3,6,15,124,0.565,2,1,0.764
23,1,0,2,0,0,0.026,0,0,0.026
24,1,0,2,0,0,0.037,0,0,0.037
25,5,2,4,7,148,0.996,2,0,2.057
26,1,0,2,0,1,0.063,0,0,0.063
27,1,0,2,0,3,0.127,0,0,0.127
28,1,0,2,0,0,0.026,0,0,0.026
29,1,0,2,0,4,0.142,0,0,0.142
30,7,3,5,10,264,1.250,3,0,3.354
31,1,0,2,0,4,0.175,0,0,0.175
32,1,0,2,0,1,0.074,0,0,0.074
33,3,1,3,4,84,0.935,1,0,1.455
34,1,0,2,0,0,0.037,0,0,0.037
35,9,4,6,10,106,0.424,4,0,0.919
36,1,0,2,0,37,1.138,0,0,1.138
37,1,0,2,0,9,0.327,0,0,0.327
38,1,0,2,0,0,0.026,0,0,0.026
39,1,0,2,0,7,0.275,0,0,0.275
40,1,0,2,0,2,0.090,0,0,0.090
41,23,11,13,34,681,0.971,11,0,3.220
42,1,0,2,0,9,0.327,0,0,0.327
43,7,3,5,10,54,0.294,3,0,0.994
44,1,0,2,0,4,0.142,0,0,0.142
45,1,0,2,0,5,0.190,0,0,0.190
46,1,0,2,0,5,0.179,0,0,0.179
47,3,1,3,4,21,0.272,1,0,0.369
48,1,0,2,0,0,0.026,0,0,0.026
49,3,1,3,1,21,0.257,1,0,0.443
50,3,1,3,1,44,0.465,1,0,0.653
51,4,1,4,7,19,0.223,0,1,0.284
52,3,1,3,3,31,0.387,1,0,0.712
53,3,1,3,4,13,0.181,1,0,0.378
54,1,0,2,0,7,0.264,0,0,0.264
55,1,0,2,0,4,0.164,0,0,0.164
56,1,0,2,0,6,0.249,0,0,0.249
57,3,1,3,4,35,0.419,1,0,0.681
58,1,0,2,0,1,0.052,0,0,0.052
59,0,0,1,0,0,0.000,0,0,0.000
60,1,0,2,0,16,0.522,0,0,0.522
61,1,0,2,0,1,0.052,0,0,0.052
