 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.037,0,0,0.037
2,1,0,2,0,0,0.026,0,0,0.026
3,1,0,2,0,0,0.026,0,0,0.026
4,3,1,2,2,5,0.074,0,1,0.105
5,1,0,2,0,13,0.443,0,0,0.443
6,5,2,4,7,30,0.238,2,0,0.422
7,1,0,2,0,25,0.725,0,0,0.725
8,1,0,2,0,0,0.037,0,0,0.037
9,1,0,2,0,10,0.332,0,0,0.332
10,1,0,2,0,1,0.063,0,0,0.063
11,1,0,2,0,7,0.264,0,0,0.264
12,7,3,5,12,141,0.689,3,0,0.987
13,4,1,4,6,43,0.401,0,1,0.747
14,1,0,2,0,1,0.063,0,0,0.063
15,1,0,2,0,2,0.090,0,0,0.090
16,3,1,3,4,8,0.135,1,0,0.317
17,1,0,2,0,1,0.052,0,0,0.052
18,1,0,2,0,10,0.321,0,0,0.321
19,1,0,2,0,0,0.026,0,0,0.026
20,3,1,3,3,16,0.216,1,0,0.290
21,3,1,3,1,9,0.123,1,0,0.153
22,5,2,4,7,54,0.380,2,0,0.607
23,6,2,5,10,108,0.644,1,1,1.160
24,1,0,2,0,4,0.175,0,0,0.175
25,1,0,2,0,0,0.037,0,0,0.037
26,1,0,2,0,4,0.164,0,0,0.164
27,1,0,2,0,9,0.317,0,0,0.317
28,1,0,2,0,0,0.037,0,0,0.037
29,1,0,2,0,6,0.227,0,0,0.227
30,11,5,6,14,190,0.575,4,1,1.288
31,1,0,2,0,2,0.079,0,0,0.079
32,1,0,2,0,0,0.037,0,0,0.037
33,1,0,2,0,0,0.026,0,0,0.026
34,1,0,2,0,17,0.559,0,0,0.559
35,1,0,2,0,0,0.026,0,0,0.026
36,1,0,2,0,0,0.026,0,0,0.026
37,1,0,2,0,6,0.227,0,0,0.227
38,51,24,28,78,929,0.652,22,2,1.687
39,1,0,2,0,5,0.190,0,0,0.190
40,1,0,2,0,0,0.026,0,0,0.026
41,1,0,2,0,0,0.026,0,0,0.026
42,1,0,2,0,3,0.127,0,0,0.127
43,17,8,10,24,243,0.502,8,0,1.147
44,1,0,2,0,36,1.199,0,0,1.199
45,1,0,2,0,1,0.052,0,0,0.052
46,1,0,2,0,1,0.052,0,0,0.052
47,21,10,12,28,436,0.738,10,0,2.039
48,1,0,2,0,2,0.079,0,0,0.079
49,1,0,2,0,2,0.100,0,0,0.100
50,1,0,2,0,1,0.074,0,0,0.074
51,1,0,2,0,18,0.574,0,0,0.574
52,1,0,2,0,5,0.201,0,0,0.201
53,23,11,13,28,480,0.705,11,0,1.883
54,1,0,2,0,0,0.026,0,0,0.026
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,0,0.026,0,0,0.026
57,1,0,2,0,0,0.026,0,0,0.026
58,1,0,2,0,0,0.037,0,0,0.037
59,1,0,2,0,1,0.052,0,0,0.052
60,1,0,2,0,0,0.026,0,0,0.026
61,1,0,2,0,6,0.205,0,0,0.205
62,1,0,2,0,0,0.026,0,0,0.026
63,5,2,4,4,107,0.715,2,0,1.177
64,1,0,2,0,8,0.280,0,0,0.280
65,1,0,2,0,3,0.116,0,0,0.116
66,1,0,2,0,2,0.079,0,0,0.079
67,1,0,2,0,0,0.037,0,0,0.037
68,1,0,2,0,0,0.037,0,0,0.037
69,1,0,2,0,22,0.701,0,0,0.701
70,1,0,2,0,3,0.105,0,0,0.105
71,1,0,2,0,1,0.074,0,0,0.074
72,3,1,3,3,72,0.757,1,0,1.948
73,7,3,5,7,180,0.852,3,0,1.455
74,26,11,16,43,330,0.465,9,1,0.996
75,0,0,1,0,0,0.000,0,0,0.000
76,1,0,2,0,7,0.253,0,0,0.253
77,3,1,3,1,1,0.055,1,0,0.052
78,3,1,3,4,24,0.279,1,0,0.378
79,1,0,2,0,6,0.216,0,0,0.216
80,0,0,1,0,0,0.000,0,0,0.000
81,8,3,6,10,190,0.832,2,1,1.517
82,1,0,2,0,0,0.037,0,0,0.037
83,0,0,1,0,0,0.000,0,0,0.000
84,1,0,2,0,0,0.026,0,0,0.026
85,54,26,29,76,1167,0.776,25,1,3.104
86,11,5,7,16,228,0.744,5,0,1.238
87,1,0,2,0,14,0.491,0,0,0.491
88,13,6,8,15,127,0.357,6,0,0.743
89,1,0,2,0,2,0.090,0,0,0.090
90,3,1,3,4,18,0.234,1,0,0.448
91,36,17,20,56,618,0.602,16,1,1.666
92,3,1,3,4,28,0.344,1,0,0.485
93,9,4,6,13,171,0.660,4,0,1.231
94,3,1,3,4,54,0.621,1,0,0.865
95,1,0,2,0,0,0.037,0,0,0.037
96,11,5,7,12,113,0.366,5,0,0.801
97,1,0,2,0,2,0.100,0,0,0.100
98,1,0,2,0,7,0.242,0,0,0.242
99,1,0,2,0,4,0.153,0,0,0.153
100,1,0,2,0,2,0.111,0,0,0.111
101,3,1,3,3,12,0.167,1,0,0.284
102,3,1,3,3,66,0.719,1,0,1.570
103,1,0,2,0,2,0.090,0,0,0.090
104,0,0,1,0,0,0.000,0,0,0.000
105,1,0,2,0,0,0.026,0,0,0.026
106,3,1,3,4,87,0.942,1,0,1.413
107,1,0,2,0,15,0.507,0,0,0.507
108,1,0,2,0,1,0.063,0,0,0.063
109,0,0,1,0,0,0.000,0,0,0.000
110,3,1,3,3,63,0.685,1,0,1.302
111,1,0,2,0,0,0.037,0,0,0.037
112,1,0,2,0,0,0.026,0,0,0.026
113,1,0,2,0,37,1.160,0,0,1.160
114,1,0,2,0,1,0.052,0,0,0.052
115,21,10,12,29,319,0.524,10,0,0.978
116,23,11,13,31,370,0.577,11,0,1.340
117,3,1,2,2,4,0.068,0,1,0.116
118,1,0,2,0,3,0.127,0,0,0.127
119,1,0,2,0,0,0.026,0,0,0.026
120,1,0,2,0,5,0.190,0,0,0.190
121,19,9,11,28,251,0.472,9,0,0.882
122,1,0,2,0,2,0.090,0,0,0.090
123,3,1,3,4,20,0.255,1,0,0.406
124,1,0,2,0,0,0.026,0,0,0.026
125,1,0,2,0,0,0.026,0,0,0.026
126,1,0,2,0,1,0.052,0,0,0.052
127,1,0,2,0,0,0.026,0,0,0.026
128,0,0,1,0,0,0.000,0,0,0.000
129,1,0,2,0,3,0.116,0,0,0.116
130,1,0,2,0,0,0.026,0,0,0.026
131,1,0,2,0,0,0.026,0,0,0.026
132,5,2,4,4,86,0.597,2,0,1.588
133,1,0,2,0,7,0.242,0,0,0.242
134,1,0,2,0,2,0.090,0,0,0.090
135,1,0,2,0,3,0.127,0,0,0.127
136,1,0,2,0,0,0.037,0,0,0.037
137,1,0,2,0,0,0.037,0,0,0.037
138,5,2,4,2,82,0.563,2,0,0.668
139,1,0,2,0,2,0.100,0,0,0.100
140,1,0,2,0,0,0.026,0,0,0.026
141,1,0,2,0,8,0.312,0,0,0.312
142,1,0,2,0,0,0.026,0,0,0.026
143,1,0,2,0,7,0.264,0,0,0.264
144,0,0,1,0,0,0.000,0,0,0.000
145,1,0,2,0,0,0.026,0,0,0.026
146,1,0,2,0,6,0.227,0,0,0.227
147,1,0,2,0,0,0.026,0,0,0.026
148,1,0,2,0,0,0.037,0,0,0.037
149,1,0,2,0,1,0.052,0,0,0.052
150,0,0,1,0,0,0.000,0,0,0.000
