 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,0,1,0,0,0.000,0,0,0.000
2,1,0,2,0,3,0.298,0,0,0.298
3,1,0,2,0,1,0.127,0,0,0.127
4,7,3,5,7,35,0.422,3,0,0.657
5,1,0,2,0,3,0.276,0,0,0.276
6,1,0,2,0,5,0.359,0,0,0.359
7,3,1,3,1,15,0.359,1,0,0.539
8,1,0,2,0,0,0.074,0,0,0.074
9,3,1,3,3,23,0.564,1,0,0.688
10,11,5,7,16,113,0.719,5,0,1.586
11,1,0,2,0,5,0.381,0,0,0.381
12,1,0,2,0,5,0.359,0,0,0.359
13,1,0,2,0,18,1.087,0,0,1.087
14,1,0,2,0,3,0.254,0,0,0.254
15,1,0,2,0,2,0.201,0,0,0.201
16,1,0,2,0,0,0.074,0,0,0.074
17,7,3,5,12,119,1.195,3,0,2.151
18,1,0,2,0,4,0.263,0,0,0.263
19,21,10,11,24,212,0.693,9,1,1.652
20,1,0,2,0,33,2.073,0,0,2.073
21,1,0,2,0,0,0.053,0,0,0.053
22,1,0,2,0,2,0.201,0,0,0.201
23,1,0,2,0,3,0.254,0,0,0.254
24,3,1,3,5,25,0.656,1,0,1.481
25,1,0,2,0,5,0.316,0,0,0.316
26,1,0,2,0,16,1.069,0,0,1.069
27,7,3,5,10,93,0.936,3,0,1.980
28,3,1,3,4,20,0.522,1,0,0.793
29,1,0,2,0,0,0.074,0,0,0.074
30,1,0,2,0,2,0.201,0,0,0.201
31,1,0,2,0,0,0.053,0,0,0.053
32,1,0,2,0,12,0.902,0,0,0.902
33,1,0,2,0,12,0.815,0,0,0.815
34,3,1,3,3,17,0.451,1,0,0.688
35,1,0,2,0,2,0.180,0,0,0.180
36,3,1,3,3,39,0.939,1,0,1.717
37,3,1,3,4,52,1.185,1,0,1.748
38,3,1,3,4,12,0.359,1,0,0.465
39,0,0,1,0,0,0.000,0,0,0.000
40,3,1,3,4,31,0.773,1,0,0.942
41,1,0,2,0,1,0.149,0,0,0.149
42,19,9,10,24,215,0.758,8,1,2.047
43,1,0,2,0,0,0.053,0,0,0.053
44,5,2,4,7,40,0.620,2,0,0.964
45,26,12,15,42,278,0.771,11,1,2.779
46,1,0,2,0,0,0.074,0,0,0.074
47,1,0,2,0,0,0.053,0,0,0.053
48,1,0,2,0,0,0.053,0,0,0.053
49,3,1,3,4,55,1.143,1,0,1.942
50,1,0,2,0,3,0.254,0,0,0.254
