 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.026,0,0,0.026
2,3,1,3,1,25,0.306,1,0,0.349
3,1,0,2,0,5,0.179,0,0,0.179
4,7,3,5,3,96,0.461,3,0,0.655
5,1,0,2,0,3,0.127,0,0,0.127
6,1,0,2,0,1,0.063,0,0,0.063
7,1,0,2,0,0,0.026,0,0,0.026
8,1,0,2,0,1,0.052,0,0,0.052
9,1,0,2,0,19,0.601,0,0,0.601
10,1,0,2,0,4,0.164,0,0,0.164
11,1,0,2,0,12,0.395,0,0,0.395
12,1,0,2,0,4,0.153,0,0,0.153
13,3,1,3,4,4,0.098,1,0,0.142
14,1,0,2,0,0,0.026,0,0,0.026
15,1,0,2,0,0,0.026,0,0,0.026
16,7,3,5,10,190,0.863,3,0,2.325
17,11,5,7,17,151,0.492,5,0,0.884
18,1,0,2,0,3,0.116,0,0,0.116
19,1,0,2,0,1,0.063,0,0,0.063
20,1,0,2,0,1,0.052,0,0,0.052
21,1,0,2,0,0,0.026,0,0,0.026
22,1,0,2,0,0,0.037,0,0,0.037
23,1,0,2,0,4,0.164,0,0,0.164
24,1,0,2,0,2,0.090,0,0,0.090
25,1,0,2,0,0,0.026,0,0,0.026
26,3,1,3,4,18,0.245,1,0,0.290
27,3,1,3,4,53,0.574,1,0,1.195
28,1,0,2,0,1,0.052,0,0,0.052
29,1,0,2,0,3,0.116,0,0,0.116
30,1,0,2,0,4,0.153,0,0,0.153
31,1,0,2,0,0,0.026,0,0,0.026
32,1,0,2,0,0,0.026,0,0,0.026
33,1,0,2,0,1,0.063,0,0,0.063
34,1,0,2,0,3,0.127,0,0,0.127
35,1,0,2,0,18,0.542,0,0,0.542
36,1,0,2,0,0,0.026,0,0,0.026
37,1,0,2,0,0,0.026,0,0,0.026
38,1,0,2,0,2,0.100,0,0,0.100
39,1,0,2,0,57,1.836,0,0,1.836
40,1,0,2,0,3,0.127,0,0,0.127
41,3,1,3,3,12,0.174,1,0,0.264
42,1,0,2,0,4,0.153,0,0,0.153
43,1,0,2,0,7,0.232,0,0,0.232
44,57,27,31,85,1340,0.794,25,2,3.543
45,1,0,2,0,4,0.153,0,0,0.153
46,1,0,2,0,0,0.037,0,0,0.037
47,5,2,4,5,36,0.279,2,0,0.439
48,1,0,2,0,4,0.164,0,0,0.164
49,1,0,2,0,4,0.175,0,0,0.175
50,5,2,4,5,29,0.226,2,0,0.380
51,1,0,2,0,15,0.485,0,0,0.485
52,5,2,4,6,91,0.619,2,0,1.552
53,1,0,2,0,0,0.026,0,0,0.026
54,1,0,2,0,0,0.037,0,0,0.037
55,1,0,2,0,3,0.127,0,0,0.127
56,1,0,2,0,11,0.358,0,0,0.358
57,3,1,3,1,23,0.274,1,0,0.485
58,7,3,5,10,128,0.618,3,0,0.888
59,1,0,2,0,4,0.142,0,0,0.142
60,1,0,2,0,1,0.074,0,0,0.074
61,1,0,2,0,0,0.026,0,0,0.026
62,1,0,2,0,0,0.026,0,0,0.026
63,1,0,2,0,3,0.138,0,0,0.138
